mechanism,n_users,n_sequences,detection_rate,recovery_rate,FAR_mean,FAR_lo,FAR_hi,FAR_median,FRR_mean,FRR_lo,FRR_hi,FRR_median,n_transitions_mean,n_transitions_lo,n_transitions_hi,n_transitions_median,transition_rate_per_100_mean,transition_rate_per_100_lo,transition_rate_per_100_hi,transition_rate_per_100_median,n_flip_events_mean,n_flip_events_lo,n_flip_events_hi,n_flip_events_median,mean_run_length_frames_mean,mean_run_length_frames_lo,mean_run_length_frames_hi,mean_run_length_frames_median,detection_latency_frames_mean,detection_latency_frames_lo,detection_latency_frames_hi,detection_latency_frames_median,recovery_latency_frames_mean,recovery_latency_frames_lo,recovery_latency_frames_hi,recovery_latency_frames_median,lockout_fraction_during_genuine_mean,lockout_fraction_during_genuine_lo,lockout_fraction_during_genuine_hi,lockout_fraction_during_genuine_median
instantaneous,31,179,0.9892473118279569,0.9838709677419355,0.05300179211469533,0.024547491039426515,0.08539538530465948,0.008333333333333333,0.047051971326164864,0.008870071684587807,0.10753920250896055,0.0,4.8032258064516125,3.5321505376344082,6.475725806451611,3.0,2.6833663723193366,1.9732684567789995,3.6177239142187774,1.675977653631285,2.7279569892473123,1.505376344086022,4.351612903225806,1.0,47.95725243990008,43.05976911180498,52.00402075484344,52.307692307692314,1.031720430107527,0.38702956989247317,1.8351075268817196,0.0,0.41666666666666663,0.0,1.2284946236559138,0.0,0.047051971326164864,0.008870071684587807,0.10753920250896055,0.0
moving_average,31,179,0.9892473118279569,0.9731182795698925,0.05784946236559138,0.03175582437275983,0.09048431899641572,0.01666666666666665,0.08879480286738349,0.044488687275985615,0.14787668010752678,0.029166666666666632,2.754838709677419,2.313978494623656,3.2688709677419343,2.1666666666666665,1.539016038925933,1.2927254159908699,1.8261848981798525,1.2104283054003726,0.6392473118279569,0.2580376344086021,1.1204435483870967,0.0,55.56304950583888,52.10896976995173,58.91166440769855,57.5,1.9198924731182794,0.9740860215053764,3.2608736559139784,1.0,5.203763440860214,3.4656451612903227,7.223682795698925,2.8333333333333335,0.08879480286738349,0.044488687275985615,0.14787668010752678,0.029166666666666632
ewma,31,179,0.9838709677419355,0.9784946236559141,0.06198028673835124,0.03173476702508958,0.09684811827956973,0.00999999999999998,0.09077060931899637,0.051592741935483855,0.1408633512544802,0.0458333333333333,2.738709677419355,2.3160752688172046,3.236559139784946,2.0,1.5300054063795283,1.293896798221902,1.8081335976452217,1.11731843575419,0.6370967741935484,0.27143817204301074,1.10766129032258,0.0,55.84909637617618,52.328473377923714,59.07444215377152,60.0,1.7279569892473114,0.72119623655914,3.1366666666666667,0.5,6.252688172043012,4.133870967741935,8.826021505376342,4.333333333333333,0.09077060931899637,0.051592741935483855,0.1408633512544802,0.0458333333333333
majority_vote,31,179,0.9892473118279569,0.9838709677419355,0.07051971326164869,0.04300627240143364,0.10188396057347665,0.02777777777777775,0.0583333333333333,0.024641577060931875,0.1084296594982078,0.0166666666666666,2.833333333333333,2.370967741935484,3.3979838709677415,2.0,1.5828677839851029,1.3245629843214997,1.8983150117138226,1.11731843575419,0.5698924731182796,0.25268817204301075,0.9462365591397848,0.0,54.822835766384145,50.74556216632829,58.45341634172278,60.0,2.140322580645161,1.4843951612903226,2.920497311827957,1.0,1.803763440860215,1.3279569892473122,2.41135752688172,1.0,0.0583333333333333,0.024641577060931875,0.1084296594982078,0.0166666666666666
debounce,31,179,0.989247311827957,0.8709677419354839,0.06633512544802862,0.0442275985663082,0.09344310035842288,0.0416666666666666,0.18991039426523296,0.11692159498207884,0.28388261648745505,0.03194444444444438,2.4005376344086025,2.1451612903225805,2.6720430107526876,2.0,1.3410824773232417,1.198414128671833,1.492761458521055,1.11731843575419,0.12365591397849461,0.03225806451612903,0.23131720430107455,0.0,58.495007680491554,54.50183371735791,62.60323540706604,60.0,2.429569892473119,1.7419220430107527,3.2709811827956994,1.5,6.41388888888889,3.774861111111111,9.656111111111107,1.25,0.18991039426523296,0.11692159498207884,0.28388261648745505,0.03194444444444438
margin_dual_threshold,31,179,0.9892473118279569,0.8602150537634409,0.05873655913978494,0.028224686379928313,0.09459005376344079,0.013888888888888883,0.11603942652329746,0.05152217741935483,0.19889224910394257,0.0,2.6344086021505375,2.1772849462365587,3.166666666666666,2.3333333333333335,1.471736649246111,1.2163603051600889,1.7690875232774677,1.3035381750465551,0.6559139784946236,0.2795698924731183,1.113172043010751,0.0,60.392476522944406,55.34919491700831,66.20384490827509,56.0,1.6704301075268817,0.5268145161290323,3.143682795698924,0.0,1.5172413793103448,0.2382902298850575,3.359770114942526,0.0,0.11603942652329746,0.05152217741935483,0.19889224910394257,0.0
hysteresis,31,179,0.9838709677419355,0.5268817204301076,0.06767921146953401,0.04751187275985659,0.0926424731182795,0.04444444444444443,0.3546326164874552,0.2541185035842293,0.46259408602150537,0.3833333333333333,1.618279569892473,1.424731182795699,1.8279569892473115,1.6666666666666667,0.904066798822611,0.7959392082657538,1.0212050219258726,0.9310986964618251,0.04301075268817204,0.0,0.11827956989247312,0.0,74.04608294930875,69.15633640552997,78.99815668202764,80.0,2.993010752688172,2.1450537634408606,3.897459677419354,2.0,7.237301587301588,4.222916666666666,10.782559523809525,2.0,0.3546326164874552,0.2541185035842293,0.46259408602150537,0.3833333333333333
trust_model,31,179,1.0,0.7172043010752689,0.05800179211469531,0.03741890681003582,0.08212096774193542,0.026666666666666637,0.2582974910394265,0.19148107078853044,0.3325912858422938,0.15416666666666665,1.7655913978494624,1.621505376344086,1.9032258064516132,2.0,0.9863639094131076,0.9058689253318916,1.0632546404757615,1.11731843575419,0.0,0.0,0.0,0.0,67.7741935483871,64.16129032258064,71.71048387096774,60.0,3.2274193548387093,2.148319892473119,4.587473118279568,1.6,18.13086419753086,13.424058641975307,23.360740740740734,14.0,0.2582974910394265,0.19148107078853044,0.3325912858422938,0.15416666666666665
sprt,31,179,0.9784946236559139,0.9623655913978495,0.05627240143369174,0.0242768817204301,0.10031944444444436,0.0111111111111111,0.07435483870967739,0.030060707885304638,0.14482101254480284,0.023333333333333282,2.3586021505376342,2.1478494623655915,2.6188575268817202,2.0,1.3176548327025897,1.1999159007629008,1.4630488976992855,1.11731843575419,0.22688172043010751,0.0967741935483871,0.3892473118279569,0.0,56.93387096774193,54.370754608294924,59.12701612903225,60.0,1.6279569892473116,0.6460215053763441,2.8829032258064515,0.0,3.1077777777777778,1.8733333333333335,4.579666666666662,1.0,0.07435483870967739,0.030060707885304638,0.14482101254480284,0.023333333333333282
