genuine_uuid,n_train_genuine,n_train_impostor,n_train_impostor_users,n_features_used,platt_coef,platt_intercept,val_eer,val_auc,val_far_at_0.5,val_frr_at_0.5,val_brier_balanced,val_genuine_frac_p_le_0.4,val_genuine_frac_band_0.4_0.6,val_impostor_frac_p_ge_0.6,val_impostor_frac_band_0.4_0.6,val_genuine_median_p,val_impostor_median_p,val_n_genuine,val_n_impostor,val_eer_raw,test_eer,test_auc,test_far_at_0.5,test_frr_at_0.5,test_brier_balanced,test_genuine_frac_p_le_0.4,test_genuine_frac_band_0.4_0.6,test_impostor_frac_p_ge_0.6,test_impostor_frac_band_0.4_0.6,test_genuine_median_p,test_impostor_median_p,test_n_genuine,test_n_impostor,test_eer_raw,val_frac_within_90s_of_train,test_frac_within_90s_of_train,test_transitions_at_0.5,test_transitions_per_hour_at_0.5,fit_seconds
00EABED2-271D-49D8-B599-1D4A09240601,1372,16000,16,103,1.3161080248852646,0.6425782435895079,0.027352024922118384,0.9978188496768494,0.018606965174129353,0.035046728971962614,0.018591120030378723,0.028037383177570093,0.009345794392523364,0.013432835820895522,0.01373134328358209,0.9988456649828652,0.0027876344444533576,428,10050,0.027352024922118384,0.06307527216900517,0.9784654267841345,0.050710569231963966,0.08857808857808858,0.05408003743359405,0.06060606060606061,0.055944055944055944,0.04100333928710103,0.02259843131164091,0.9976306219201309,0.0032563484050968077,429,12877,0.06307527216900517,0.0,0.0,47,6.573426573426573,1.17
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,4087,16000,16,103,0.6975510685581628,2.0416307021434226,0.05749471605660586,0.9868693458148976,0.048682926829268294,0.06671664167916042,0.04340983805034446,0.05697151424287856,0.0239880059970015,0.04009756097560976,0.018341463414634145,0.9968562322475294,0.019123898921904955,1334,10250,0.05749471605660586,0.014985280685358496,0.9987123639096308,0.06048464033581378,0.004497751124437781,0.024897102670953207,0.0029985007496251873,0.0014992503748125937,0.04626979584048846,0.03138713985880557,0.999038367071499,0.0191173005251548,1334,10482,0.014985280685358496,0.0,0.0,7,0.31484257871064464,2.63
0A986513-7828-4D53-AA1F-E02D6DF9561B,2376,16000,16,103,0.7671112089971636,1.6714191573058887,0.051054412763459324,0.990631409632217,0.04570711597060405,0.06028833551769332,0.038384763950808906,0.045871559633027525,0.023591087811271297,0.0358487184083169,0.023212045169385194,0.9976052456930538,0.010397666486238898,763,11158,0.051054412763459324,0.05633507637115296,0.9892838313615318,0.06390543916970978,0.04849279161205767,0.03952132151892286,0.035386631716906945,0.03407601572739188,0.048529694407072846,0.031135883144339804,0.966787289613577,0.01102368311053201,763,10406,0.05633507637115296,0.0,0.0,52,4.089121887287025,1.95
11B5EC4D-4133-4289-B475-4E737182A406,5307,16000,16,103,0.6687683549464353,2.0291997843135614,0.06695575225091095,0.9864865624097936,0.051756007393715345,0.08338125359401956,0.04661331293393652,0.06670500287521564,0.03392754456584244,0.03688055628905906,0.03203943314849045,0.9992734517811769,0.022743737020498783,1739,11361,0.06695575225091095,0.02690444579999285,0.9972934084466613,0.03246618106139438,0.017816091954022988,0.0209159651537281,0.010919540229885057,0.01839080459770115,0.024765868886576482,0.02029136316337149,0.998794125189403,0.01650033722851297,1740,9610,0.02690444579999285,0.0,0.0,44,1.5172413793103448,2.71
136562B6-95B2-483D-88DC-065F28409FD2,3730,16000,16,103,0.7384931096263844,1.0583657471739023,0.10785037542380971,0.9693217421058823,0.0939274372052738,0.11358024691358025,0.07152920118057571,0.09300411522633745,0.05596707818930041,0.06438263882205755,0.06890578385140987,0.9895500121463087,0.027035943216347412,1215,10391,0.10785037542380971,0.05063633206737202,0.9905097207879331,0.09110149995398914,0.015637860082304528,0.04033271098988397,0.006584362139917695,0.02139917695473251,0.06809607067267875,0.04867948835925278,0.9902812634920098,0.013078208682956081,1215,10867,0.05063633206737202,0.0,0.0,34,1.6790123456790123,2.52
1538C99F-BA1E-4EFB-A949-6C7C47701B20,3929,16000,16,103,0.5494700623941547,-0.11312255057549352,0.08334066081426032,0.9785474985193381,0.0736196319018405,0.0858704137392662,0.05850194910104217,0.07962529274004684,0.01405152224824356,0.05251533742331288,0.04899795501022495,0.9773424526354048,0.0108754264424607,1281,12225,0.08334066081426032,0.034446897257017446,0.9949458027802354,0.016121293541886576,0.08508977361436378,0.036170922299527265,0.06869633099141297,0.05230288836846214,0.01132328951156319,0.010651568947317915,0.983424297676908,0.008376608886995924,1281,10421,0.034446897257017446,0.0,0.0,84,3.9344262295081966,2.67
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2862,16000,16,103,0.485005020783304,1.555896019413652,0.2107232260068745,0.9048694745913878,0.1896551724137931,0.22378378378378377,0.12899212800193055,0.17189189189189188,0.0918918918918919,0.14024842417500927,0.10511679644048944,0.8751063074515356,0.13640452221188665,925,10788,0.2107232260068745,0.2561712822613932,0.811687645905862,0.1915751946711699,0.39740820734341253,0.19129607093235695,0.27213822894168466,0.265658747300216,0.1460737405009851,0.10057228633080026,0.5742777356137352,0.14697140336227368,926,10659,0.2561712822613932,0.0,0.0,223,14.449244060475161,2.52
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,5109,16000,16,103,1.2057302297894803,-0.02247184793016418,0.02571878382592139,0.9978763853975601,0.023726526481502305,0.026284348864994027,0.017892917070742823,0.019115890083632018,0.013142174432497013,0.018891262790959183,0.01248172720116946,0.9997176040968812,0.00016736596790171244,1674,8893,0.02571878382592139,0.03908686490969458,0.994066248377199,0.03377184370704889,0.04358208955223881,0.028096065162134674,0.03462686567164179,0.017313432835820895,0.02601610053013941,0.01639505203220106,0.9996740124590389,0.00031341694093741095,1675,10186,0.03908686490969458,0.0,0.0,100,3.5820895522388057,2.59
3600D531-0C55-44A7-AE95-A7A38519464E,3121,16000,16,103,0.3213661620657074,0.36657829670660974,0.17305296081037624,0.9130889467619036,0.13757462354094271,0.1944990176817289,0.11641530040791445,0.17288801571709234,0.05304518664047151,0.09952775550209392,0.078499509934955,0.9366828375254879,0.13512415900188282,1018,11223,0.17305296081037624,0.048327343991662663,0.9885337842466819,0.03083369144821659,0.07439613526570048,0.05058505931679223,0.0463768115942029,0.057971014492753624,0.01869359690588741,0.04275891706059304,0.8998769334939057,0.11048386383109207,1035,9308,0.048327343991662663,0.0,0.0,58,3.36231884057971,2.6
4FC32141-E888-4BFF-8804-12559A491D8C,2987,16000,16,103,0.282932538532783,1.4204142384809832,0.32757947425166634,0.7589608850509975,0.28327079151758444,0.3826266804550155,0.20111452453738388,0.21199586349534644,0.30403309203722856,0.17584431451261018,0.25403612880705123,0.5866329656630627,0.36186279429760376,967,11459,0.32757947425166634,0.10891953509686209,0.9683207524157453,0.27318098240084054,0.016546018614270942,0.11655261910833137,0.0031023784901758012,0.04446742502585315,0.20523596882934944,0.2210839681288854,0.9773897113979686,0.3658422255705441,967,11421,0.10891953509686209,0.0,0.0,22,1.3650465356773527,2.21
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,3970,16000,16,103,0.7740425066448143,0.3492924608108852,0.029640417971175337,0.9970476639204099,0.0251661918328585,0.03400309119010819,0.020841233104485518,0.02704791344667697,0.013910355486862442,0.018138651471984804,0.014245014245014245,0.9998700726330424,0.000845751133927518,1294,10530,0.029640417971175337,0.012983387049838114,0.9987998835984722,0.010781142801136921,0.01698841698841699,0.011868101579905605,0.010038610038610039,0.01776061776061776,0.007644810349897089,0.0059786337351759285,0.9996089298365554,0.00042787679473224594,1295,10203,0.012983387049838114,0.0,0.0,40,1.8532818532818534,2.61
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,3970,16000,16,103,0.6683130491448608,0.7253283012779227,0.08926865685041953,0.9798111577217042,0.0731385319486006,0.10200927357032458,0.05872826505940072,0.08732612055641421,0.03168469860896445,0.05192747755676817,0.04471043830311565,0.9883390844640081,0.02031764364873547,1294,11362,0.08926865685041953,0.1434953528070937,0.9191745556118026,0.13962420845011939,0.14671814671814673,0.11034765320365184,0.122007722007722,0.054826254826254826,0.1214574898785425,0.04526108169832866,0.8964093121532397,0.020690147785557597,1295,9633,0.1434953528070937,0.0,0.0,119,5.513513513513514,2.64
