target_name,partition,mechanism,params_str,n_users,genuine_hours,false_locks,false_locks_per_hour_pooled,fr_frames,frr_time_pooled,X_fa_frames,X_impostor_frames,X_far_frame_pooled,M_fa_frames,M_impostor_frames,M_far_frame_pooled,X_ania_median__median,X_ania_median__ci_lo,X_ania_median__ci_hi,X_ania_median__mean,M_ania_median__median,M_ania_median__ci_lo,M_ania_median__ci_hi,M_ania_median__mean,X_first_lock_median__median,X_first_lock_median__ci_lo,X_first_lock_median__ci_hi,X_first_lock_median__mean,M_first_lock_median__median,M_first_lock_median__ci_lo,M_first_lock_median__ci_hi,M_first_lock_median__mean,X_recovery_median__median,X_recovery_median__ci_lo,X_recovery_median__ci_hi,X_recovery_median__mean,M_recovery_median__median,M_recovery_median__ci_lo,M_recovery_median__ci_hi,M_recovery_median__mean,X_miss_rate__median,X_miss_rate__ci_lo,X_miss_rate__ci_hi,X_miss_rate__mean,M_miss_rate__median,M_miss_rate__ci_lo,M_miss_rate__ci_hi,M_miss_rate__mean,X_far_frame__median,X_far_frame__ci_lo,X_far_frame__ci_hi,X_far_frame__mean,M_far_frame__median,M_far_frame__ci_lo,M_far_frame__ci_hi,M_far_frame__mean,frr_time__median,frr_time__ci_lo,frr_time__ci_hi,frr_time__mean,false_locks_per_hour__median,false_locks_per_hour__ci_lo,false_locks_per_hour__ci_hi,false_locks_per_hour__mean,transitions_per_hour__median,transitions_per_hour__ci_lo,transitions_per_hour__ci_hi,transitions_per_hour__mean,pingpong_per_hour__median,pingpong_per_hour__ci_lo,pingpong_per_hour__ci_hi,pingpong_per_hour__mean,lockout_mean_frames__median,lockout_mean_frames__ci_lo,lockout_mean_frames__ci_hi,lockout_mean_frames__mean
sensitivity_1,test,threshold,theta=0.1301,33,714.1999999999999,519,0.7266872024642957,1021,0.023826192476430506,4377,13596,0.32193292144748453,4237,13596,0.3116357752280082,0.5,0.0,1.0,1.2575757575757576,0.0,0.0,1.5,1.5606060606060606,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.5303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.1875,0.17992424242424243,0.125,0.0625,0.1875,0.17424242424242425,0.290625,0.240625,0.3197916666666667,0.3108270202020202,0.2791666666666667,0.228125,0.36041666666666666,0.3232954545454545,0.012958963282937365,0.0069498069498069494,0.020348837209302327,0.027592894080354192,0.43659043659043656,0.256136606189968,0.8623548922056385,0.7462253966341816,0.8731808731808731,0.512273212379936,1.724709784411277,1.4849443716797595,0.5187319884726225,0.32017075773745995,0.9950248756218906,1.04290492329375,1.3944444444444444,1.2142857142857142,1.6608391608391608,2.5713673367825245
sensitivity_1,test,moving_average,"k=3, theta=0.3543",33,714.1999999999999,434,0.6076729207504901,2254,0.05259964529076822,2810,13596,0.20667843483377463,2649,13596,0.19483671668137686,1.0,1.0,1.5,1.2878787878787878,1.0,1.0,1.5,1.4393939393939394,1.0,1.0,1.5,1.2727272727272727,1.0,1.0,1.5,1.3636363636363635,1.0,1.0,1.0,0.803030303030303,1.0,0.5,1.0,0.6818181818181818,0.0625,0.0625,0.125,0.07954545454545454,0.0625,0.0,0.125,0.07954545454545454,0.2552083333333333,0.22291666666666665,0.325,0.2730113636363636,0.26666666666666666,0.23854166666666665,0.33541666666666664,0.2917613636363637,0.024495677233429394,0.015637860082304528,0.05567271193589203,0.055354098747119475,0.3950617283950617,0.3103448275862069,0.7844791227330241,0.5957227551839582,0.7901234567901234,0.6206896551724138,1.2422360248447204,1.1812636496410898,0.49382716049382713,0.3118503118503118,0.8074534161490683,0.6490906805709511,3.5073529411764706,2.5383522727272725,4.428571428571429,4.960243899994627
sensitivity_1,test,ewma,"alpha=0.5, theta=0.3318",33,714.1999999999999,429,0.600672080649678,2030,0.04737235134882853,2932,13596,0.215651662253604,2795,13596,0.20557516916740218,1.0,1.0,1.0,1.2121212121212122,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.121212121212121,1.0,1.0,1.0,1.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0625,0.0625,0.125,0.10606060606060606,0.0625,0.0625,0.125,0.11363636363636363,0.26458333333333334,0.228125,0.3333333333333333,0.27648358585858585,0.27708333333333335,0.2375,0.3614583333333333,0.2998737373737374,0.02131782945736434,0.011522633744855968,0.05018979333614509,0.050179159210107495,0.3118503118503118,0.23591087811271297,0.6448311156601841,0.5917287179629601,0.6237006237006236,0.47182175622542594,1.2896622313203683,1.1761008055320803,0.3005635566687539,0.24948024948024947,0.7676560900716478,0.6995210717943576,3.225,2.3333333333333335,4.511170212765958,4.654553724092795
sensitivity_1,test,majority_vote,"k=3, theta=0.3318",33,714.1999999999999,431,0.6034724166900028,2423,0.056543451880892374,2700,13596,0.19858781994704325,2600,13596,0.19123271550456017,1.0,1.0,1.0,1.0757575757575757,1.0,1.0,1.0,1.1818181818181819,1.0,1.0,1.0,1.0757575757575757,1.0,1.0,1.0,1.0757575757575757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9242424242424242,0.0625,0.0625,0.0625,0.07575757575757576,0.0625,0.0,0.125,0.07765151515151515,0.24375,0.21354166666666666,0.28958333333333336,0.254324494949495,0.26458333333333334,0.22604166666666667,0.315625,0.2746843434343435,0.027131782945736434,0.016216216216216217,0.061068702290076333,0.059524062592229164,0.4431314623338257,0.2828706128863279,0.8074534161490683,0.6051643403064534,0.8862629246676514,0.5657412257726558,1.4677351328553354,1.199615667552339,0.3940298507462686,0.24691358024691357,0.7983623336745137,0.6498380173463304,4.051724137931035,3.1333333333333333,5.086538461538462,5.317404200174415
sensitivity_1,test,debounce,"T=2, theta=0.4013",33,714.1999999999999,409,0.5726687202464297,2959,0.06905161952767666,2354,13596,0.17313915857605178,2144,13596,0.1576934392468373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0303030303030303,1.0,1.0,1.0,1.121212121212121,0.0625,0.0625,0.0625,0.06439393939393939,0.0625,0.0,0.125,0.06628787878787878,0.22916666666666666,0.190625,0.26458333333333334,0.22888257575757578,0.22708333333333333,0.21041666666666667,0.2604166666666667,0.24119318181818178,0.03861003861003861,0.028066528066528068,0.07971014492753623,0.07140617228243266,0.46332046332046334,0.343035343035343,0.6073386756642767,0.5624424256103874,0.9266409266409267,0.6548856548856549,1.3664596273291925,1.1091968290714898,0.416988416988417,0.24691358024691357,0.6051873198847262,0.49624405046212977,5.0,4.613839285714286,6.684523809523809,6.713620772229008
sensitivity_1,test,margin,"m=0.3, theta=0.31",33,714.1999999999999,455,0.6370764491739009,2070,0.048305796695603476,2671,13596,0.19645483965872315,2654,13596,0.19520447190350104,0.0,0.0,0.0,0.25757575757575757,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.19696969696969696,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0625,0.0625,0.125,0.10606060606060606,0.0625,0.0625,0.125,0.10416666666666667,0.18229166666666666,0.153125,0.24687499999999998,0.1978219696969697,0.178125,0.15729166666666666,0.2677083333333333,0.21755050505050508,0.027131782945736434,0.011897307451471509,0.04809286898839138,0.05128459186059019,0.45084533500313084,0.31484257871064464,0.7369498464687819,0.6258038597334763,0.8641202254226675,0.5828967853319877,1.4738996929375638,1.235411691871162,0.4298507462686567,0.2806652806652806,0.6613594611145132,0.6640785472806287,3.0769230769230766,2.6666666666666665,4.0,4.63478070274123
sensitivity_1,test,hysteresis,"m=0.3, T=2, theta=0.7858",33,714.1999999999999,379,0.530663679641557,11468,0.2676187809203771,772,13596,0.0567814062959694,598,13596,0.043983524566048836,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8484848484848485,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8484848484848485,1.0,1.0,6.5,9.151515151515152,1.0,1.0,4.0,9.045454545454545,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.011363636363636364,0.11041666666666666,0.09372395833333334,0.128125,0.1141729797979798,0.1125,0.09375,0.12604166666666666,0.11085858585858586,0.2742248062015504,0.18029850746268658,0.32139201637666326,0.2643082331766664,0.5187319884726225,0.37228541882109617,0.7228915662650602,0.5094600171636022,0.9579563597658329,0.6988934187536401,1.1975435005117705,0.9499154590333306,0.15727391874180865,0.09367681498829039,0.1871101871101871,0.15683002263407314,23.083333333333332,20.75,31.4,36.48060367265277
sensitivity_1,test,trust,"r=0.5, tau=0.5, theta=0.7858",33,714.1999999999999,395,0.5530663679641558,11565,0.26988238588630636,710,13596,0.05222124154162989,574,13596,0.042218299499852896,1.0,1.0,1.0,0.8484848484848485,1.0,1.0,1.0,0.7424242424242424,1.0,1.0,1.0,0.8484848484848485,1.0,1.0,1.0,0.7424242424242424,5.0,4.5,8.5,10.484848484848484,5.5,4.0,8.5,12.181818181818182,0.0,0.0,0.0625,0.026515151515151516,0.0,0.0,0.0,0.01893939393939394,0.11979166666666667,0.08541666666666667,0.14583333333333334,0.12253787878787879,0.11041666666666666,0.08645833333333333,0.121875,0.11619318181818182,0.2991718426501035,0.1617910447761194,0.3609219486642221,0.26636482790582583,0.49504950495049505,0.35450516986706054,0.5925925925925926,0.5416233378083813,0.9316770186335402,0.7085617882749895,1.0864197530864197,1.0143081286027442,0.19159127195316658,0.17472335468841002,0.35982008995502246,0.31855177645978944,24.636363636363637,20.0,33.27777777777778,32.842442844045586
sensitivity_1,test,sprt,"alpha=0.01, beta=0.4898",33,714.1999999999999,411,0.5754690562867545,4600,0.10734621487911883,1163,13596,0.08553986466607826,947,13596,0.0696528390703148,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.7575757575757576,0.0,0.0,0.0,2.3181818181818183,0.0625,0.0,0.0625,0.04924242424242424,0.0,0.0,0.0625,0.04924242424242424,0.08645833333333333,0.06666666666666667,0.1125,0.10808080808080807,0.08750000000000001,0.04791666666666666,0.140625,0.1043560606060606,0.06177606177606178,0.04849279161205767,0.11594202898550725,0.10800868875734404,0.5259862241703194,0.36742192284139624,0.6479481641468683,0.5554657948933538,1.0144020037570445,0.833976833976834,1.2785862785862785,1.0914334642776042,0.3105590062111801,0.19753086419753085,0.4069767441860465,0.3576077866636535,8.428571428571429,6.0,10.666666666666666,10.975291087528719
sensitivity_1,test,hmm,"rho=0.0001, theta=0.9989",33,714.1999999999999,378,0.5292635116213946,4839,0.11292355082609913,1010,13596,0.07428655486907915,853,13596,0.0627390408943807,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.21212121212121213,3.0,3.0,5.5,5.075757575757576,3.0,3.0,3.5,6.348484848484849,0.0625,0.0,0.0625,0.05303030303030303,0.0,0.0,0.0625,0.045454545454545456,0.08958333333333333,0.07916666666666668,0.121875,0.10789141414141414,0.08645833333333333,0.06354166666666666,0.121875,0.10735479797979798,0.061812467260345734,0.04609053497942387,0.12146773513285533,0.1140833566068336,0.46567164179104475,0.34573074908328966,0.594059405940594,0.5126427215253108,0.9185548071034906,0.691358024691358,1.188118811881188,0.993082187494666,0.29411764705882354,0.24752475247524752,0.4298507462686567,0.39764700901148287,8.569444444444443,6.125,14.409090909090908,14.106659757020884
