uuid,n,mean_score,far
0A986513-7828-4D53-AA1F-E02D6DF9561B,522,0.5305239816655201,0.6647509578544061
136562B6-95B2-483D-88DC-065F28409FD2,522,0.5704160083229648,0.4061302681992337
24E40C4C-A349-4F9F-93AB-01D00FB994AF,522,0.5977487161822705,0.5459770114942529
27E04243-B138-4F40-A164-F40B60165CF3,522,3.295692132214435e-05,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,522,0.0006904357585508851,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,522,0.4488012151605303,0.39080459770114945
59818CD2-24D7-4D32-B133-24C2FE3801E5,522,3.911061064352938e-05,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,522,0.26992906485665374,0.2739463601532567
665514DE-49DC-421F-8DCB-145D0B2609AD,522,6.984943246371655e-05,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,522,0.0008345985671599364,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,522,0.608178702146608,0.7068965517241379
7CE37510-56D0-4120-A1CF-0E23351428D2,522,0.6130010599492665,0.5727969348659003
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,522,0.6583579925417582,0.7777777777777778
806289BC-AD52-4CC1-806C-0CDB14D65EB6,522,0.0001268237321384682,0.0
86A4F379-B305-473D-9D83-FC7D800180EF,522,0.0007297134163073653,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,522,0.0012690966320884922,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,522,0.0011894159540223716,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,522,0.0001621394331176972,0.0
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,522,0.634349375848392,0.7298850574712644
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,522,0.6858251153985291,0.8275862068965517
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,522,0.6562772736796195,0.7241379310344828
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,522,0.5445329123651348,0.019157088122605363
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,522,0.7354836725693497,0.9865900383141762
