uuid,n,mean_score,far
0A986513-7828-4D53-AA1F-E02D6DF9561B,522,7.001884971045988e-06,0.0
136562B6-95B2-483D-88DC-065F28409FD2,522,4.975036691837383e-06,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,522,0.00024068541708180646,0.028735632183908046
27E04243-B138-4F40-A164-F40B60165CF3,522,1.2964914603238003e-05,0.0019157088122605363
4E98F91F-4654-42EF-B908-A3389443F2E7,522,0.0026212536996514154,0.3333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,522,0.0017451540838878971,0.15517241379310345
59818CD2-24D7-4D32-B133-24C2FE3801E5,522,0.0003691674841586144,0.028735632183908046
5EF64122-B513-46AE-BCF1-E62AAC285D2C,522,0.0009573421187743715,0.09195402298850575
665514DE-49DC-421F-8DCB-145D0B2609AD,522,2.1797963017406824e-08,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,522,0.002982396414558186,0.289272030651341
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,522,0.0024505649411770184,0.05363984674329502
7CE37510-56D0-4120-A1CF-0E23351428D2,522,0.002371718112989311,0.05172413793103448
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,522,0.007571253699031862,0.4885057471264368
806289BC-AD52-4CC1-806C-0CDB14D65EB6,522,0.0006569514057591557,0.0210727969348659
86A4F379-B305-473D-9D83-FC7D800180EF,522,0.021057977973456533,0.5996168582375478
96A358A0-FFF2-4239-B93E-C7425B901B47,522,0.0014428229959942683,0.17624521072796934
99B204C0-DD5C-4BB7-83E8-A37281B8D769,522,3.2940081563931085e-05,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,522,0.0009021290707538512,0.019157088122605363
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,522,0.01466204028262569,0.44061302681992337
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,522,0.0054131380890711945,0.2796934865900383
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,522,0.0029120266462032917,0.2567049808429119
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,522,0.00018565421238662212,0.034482758620689655
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,522,0.041809548547012076,0.7298850574712644
