enrolled_user,feature_set,model,n_features,n_genuine_train,n_genuine_calib,n_genuine_test,n_impostor_train,n_impostor_calib,n_impostor_test,n_test_impostor_participants,n_test_segments,genuine_test_span_hours,fit_seconds,total_seconds,AUC,AP_genuine_positive,EER_test_oracle,eer_threshold_test_oracle,EER_calibration,cal_EER_threshold_threshold,cal_EER_threshold_FAR,cal_EER_threshold_FRR,cal_EER_threshold_HTER,cal_EER_threshold_n_genuine,cal_EER_threshold_n_impostor,fixed_0.5_threshold,fixed_0.5_FAR,fixed_0.5_FRR,fixed_0.5_HTER,fixed_0.5_n_genuine,fixed_0.5_n_impostor,cal_FAR0.01_threshold,cal_FAR0.01_FAR,cal_FAR0.01_FRR,cal_FAR0.01_HTER,cal_FAR0.01_n_genuine,cal_FAR0.01_n_impostor,cal_FAR0.001_threshold,cal_FAR0.001_FAR,cal_FAR0.001_FRR,cal_FAR0.001_HTER,cal_FAR0.001_n_genuine,cal_FAR0.001_n_impostor
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F1_ALL,gradient_boosting,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,71.02028107643127,71.82826089859009,0.9828798720081966,0.678465590289031,0.06879267224167283,1.4908853230086857e-06,0.08784862031659972,2.2517167446423162e-06,0.04590067463903659,0.09611151870873069,0.07100609667388363,1363,47581,0.5,0.0,1.0,0.5,1363,47581,1.6015056557720714e-05,0.005065046972531052,0.5179750550256786,0.26152005099910486,1363,47581,0.002297602917408038,0.00016813433933713038,1.0,0.5000840671696686,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F1_ALL,logistic_regression,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,23.249390840530396,23.60724401473999,0.94967638534238,0.2821438313956267,0.10048692037733456,0.04283067098568128,0.13296544884788042,0.04294364699046661,0.10037620058426683,0.10051357300073371,0.10044488679250027,1363,47581,0.5,0.032344843529980453,0.3873807776962582,0.20986281061311934,1363,47581,0.9996183698456207,0.004350476030348248,1.0,0.5021752380151742,1363,47581,0.9999985527087262,0.0010298228284399235,1.0,0.50051491141422,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F1_ALL,hist_gradient_boosting,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,8.295720100402832,9.152423620223999,0.8767819846090774,0.23528192153762517,0.1946248651351814,7.897782510712329e-06,0.13720037429896664,1.6927649384142602e-05,0.0969504634202728,0.36096845194424065,0.22895945768225673,1363,47581,0.5,0.00014711754691998908,1.0,0.50007355877346,1363,47581,0.00017967059324323234,0.010907715264496333,0.9303008070432869,0.4706042611538916,1363,47581,0.008163953735322327,0.00031525188625711946,1.0,0.5001576259431285,1363,47581
