partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"k=2, theta=0.1091",moving_average,primary,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,0,0,0,0,0,0,15.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,3.0,10.375,2.5,0.375,0.546875,176,412,0.0,0.0,0.0,0.625,16,1.0,9.0625,1.0,0.125,0.4083333333333333,200,412,0.0,0.0,0.0,0.6875
test,"k=2, theta=0.1091",moving_average,primary,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,4,4,8,6,5,4,20.2,0.19801980198019803,0.0049504950495049506,0.39603960396039606,0.24752475247524752,0.19801980198019803,1.5,16,1.0,6.5625,1.0,0.3125,0.45,168,412,0.0,0.0,0.0,0.5625,16,3.0,7.0,2.0,0.375,0.6302083333333334,207,412,0.0,0.0,0.0,0.4375
test,"k=2, theta=0.1091",moving_average,primary,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,17,17,34,81,24,15,10.95,1.5525114155251143,0.1232876712328767,3.1050228310502286,2.1917808219178085,1.3698630136986303,4.764705882352941,16,1.0,3.0,1.0,0.0625,0.271875,107,412,0.0,0.0,0.1875,0.75,16,1.0,7.0625,1.0,0.1875,0.43645833333333334,149,412,0.0,0.0,0.0,0.6875
test,"k=2, theta=0.1091",moving_average,primary,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,4,4,8,6,5,4,16.1,0.24844720496894407,0.006211180124223602,0.49689440993788814,0.3105590062111801,0.24844720496894407,1.5,16,1.0,2.5625,1.0,0.125,0.2833333333333333,82,412,0.0,0.0,0.0,0.75,16,1.0,7.1875,1.0,0.125,0.3989583333333333,189,412,0.0,0.0,0.0,0.6875
test,"alpha=0.7, theta=0.1192",ewma,primary,11B5EC4D-4133-4289-B475-4E737182A406,1740,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,,16,1.5,6.125,1.5,0.25,0.453125,148,412,0.0,0.0,0.0,0.625,16,2.0,3.5,2.0,0.0625,0.44791666666666663,183,412,0.0,0.0,0.0,0.75
test,"alpha=0.7, theta=0.1192",ewma,primary,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,2,2,4,75,1,1,21.35,0.09367681498829039,0.0585480093676815,0.18735362997658078,0.046838407494145196,0.046838407494145196,37.5,16,1.0,4.8125,1.0,0.0625,0.25625,111,412,0.0,0.0,0.0,0.875,16,1.0,1.375,1.0,0.125,0.2635416666666667,62,412,0.0,0.0,0.125,0.875
test,"alpha=0.7, theta=0.1192",ewma,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,30,30,60,68,43,28,31.316666666666666,0.9579563597658329,0.036189462480042574,1.9159127195316659,1.373070782331027,0.8940926024481107,2.2666666666666666,16,1.0,1.9375,1.0,0.0625,0.209375,51,412,0.0,0.0,0.125,0.9375,16,1.0,1.125,1.0,0.0,0.15416666666666667,25,412,0.0,0.0,0.0,1.0
test,"alpha=0.7, theta=0.1192",ewma,primary,B09E373F-8A54-44C8-895B-0039390B859F,1597,0,0,0,0,0,0,26.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,4.5,15.8125,4.0,0.375,0.6375,290,412,0.0,0.0,0.0,0.375,16,3.5,9.8125,3.5,0.1875,0.5833333333333333,229,412,0.0,0.0,0.0,0.5625
test,"alpha=0.7, theta=0.1192",ewma,primary,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,0,0,0,0,0,0,15.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,5.0,10.875,3.0,0.3125,0.5427083333333333,174,412,0.0,0.0,0.0,0.6875,16,1.0,8.9375,1.0,0.125,0.421875,199,412,0.0,0.0,0.0,0.625
test,"alpha=0.7, theta=0.1192",ewma,primary,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,8,8,16,11,10,8,20.2,0.39603960396039606,0.009075907590759076,0.7920792079207921,0.49504950495049505,0.39603960396039606,1.375,16,1.0,4.0625,1.0,0.125,0.4145833333333333,151,412,0.0,0.0,0.0,0.75,16,3.0,7.0625,3.0,0.4375,0.665625,207,412,0.0,0.0,0.0,0.3125
test,"alpha=0.7, theta=0.1192",ewma,primary,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,21,21,42,87,32,19,10.95,1.9178082191780823,0.1324200913242009,3.8356164383561646,2.9223744292237446,1.7351598173515983,4.142857142857143,16,1.0,1.3125,1.0,0.0625,0.2635416666666667,95,412,0.0,0.0,0.1875,0.75,16,2.0,7.0,2.0,0.1875,0.465625,152,412,0.0,0.0,0.0,0.6875
test,"alpha=0.7, theta=0.1192",ewma,primary,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,5,5,10,7,7,5,16.1,0.3105590062111801,0.007246376811594203,0.6211180124223602,0.43478260869565216,0.3105590062111801,1.4,16,1.0,2.625,1.0,0.125,0.26875,79,412,0.0,0.0,0.0,0.75,16,2.5,5.6875,1.0,0.125,0.41875,177,412,0.0,0.0,0.0,0.6875
test,"k=3, theta=0.1192",majority_vote,primary,11B5EC4D-4133-4289-B475-4E737182A406,1740,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,,16,1.0,4.5,1.0,0.25,0.43125,136,412,1.0,0.0,0.0,0.625,16,1.5,3.4375,1.5,0.0625,0.3833333333333333,164,412,1.0,0.0,0.0,0.75
test,"k=3, theta=0.1192",majority_vote,primary,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,2,2,4,77,1,1,21.35,0.09367681498829039,0.060109289617486336,0.18735362997658078,0.046838407494145196,0.046838407494145196,38.5,16,1.0,3.1875,1.0,0.0,0.23124999999999998,98,412,1.0,0.0,0.0,0.875,16,1.0,1.25,1.0,0.125,0.24166666666666667,46,412,1.0,0.0,0.125,0.875
