uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2087,0.004188151019049903,0.0009583133684714902
0A986513-7828-4D53-AA1F-E02D6DF9561B,2087,0.00013503166451273767,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2087,0.0013030164756849146,0.0
27E04243-B138-4F40-A164-F40B60165CF3,2087,0.00022639181934676345,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2087,0.0014301549644573557,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2087,0.26638344611529996,0.1327264015333014
59818CD2-24D7-4D32-B133-24C2FE3801E5,2087,0.10635231282564919,0.03018687110685194
5EF64122-B513-46AE-BCF1-E62AAC285D2C,2087,0.5303982589296542,0.3411595591758505
665514DE-49DC-421F-8DCB-145D0B2609AD,2087,3.1774960722727053e-07,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2087,0.0008423942355803409,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2087,0.004463305179643564,0.0004791566842357451
7CE37510-56D0-4120-A1CF-0E23351428D2,2087,0.04714463041396591,0.010541447053186392
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2087,0.0014621207842866561,0.0004791566842357451
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2087,0.016367227185037584,0.0023957834211787254
86A4F379-B305-473D-9D83-FC7D800180EF,2087,1.2454681209354609e-05,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,2087,0.0017738086535522527,0.0004791566842357451
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2087,0.046061826076026685,0.008145663632007666
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,0.1888164596748899,0.09358128374325135
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2087,0.07131256749692783,0.011020603737422138
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2087,0.0007341149133846237,0.0
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2087,0.05924205958091667,0.017249640632486823
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2087,0.020533915732323164,0.0
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2087,0.51805897881524,0.3291806420699569
