partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"m=0.3, theta=0.2891",margin,sensitivity_1,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,15,15,30,34,16,13,20.2,0.7425742574257426,0.028052805280528052,1.4851485148514851,0.7920792079207921,0.6435643564356436,2.2666666666666666,16,0.0,1.9375,0.0,0.125,0.290625,59,412,0.0,0.0,0.0,0.6875,16,3.5,9.4375,2.0,0.25,0.4614583333333333,173,412,0.0,0.0,0.0,0.5625
test,"m=0.3, theta=0.2891",margin,sensitivity_1,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,24,24,48,128,30,17,10.95,2.1917808219178085,0.1948249619482496,4.383561643835617,2.7397260273972606,1.5525114155251143,5.333333333333333,16,0.0,4.75,0.0,0.125,0.23645833333333333,109,412,0.0,0.0,0.3125,0.625,16,3.0,4.25,2.5,0.25,0.47916666666666663,153,412,0.0,0.0,0.0625,0.6875
test,"m=0.3, theta=0.2891",margin,sensitivity_1,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,677,2,2,4,2,2,2,11.283333333333333,0.17725258493353027,0.0029542097488921715,0.35450516986706054,0.17725258493353027,0.17725258493353027,1.0,16,0.0,0.9375,0.0,0.0625,0.2604166666666667,100,412,0.0,0.0,0.0,0.8125,16,4.0,6.3125,3.0,0.25,0.5302083333333333,171,412,0.0,0.0,0.0,0.5
test,"m=0.3, theta=0.2891",margin,sensitivity_1,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,11,11,22,37,12,9,16.1,0.6832298136645962,0.038302277432712216,1.3664596273291925,0.7453416149068323,0.5590062111801242,3.3636363636363638,16,0.0,1.125,0.0,0.0,0.11770833333333333,52,412,0.0,0.0,0.125,0.875,16,0.0,2.1875,0.0,0.0625,0.21875,103,412,0.0,0.0,0.125,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,00EABED2-271D-49D8-B599-1D4A09240601,408,7,5,12,135,2,2,6.8,1.0294117647058825,0.33088235294117646,1.7647058823529411,0.29411764705882354,0.29411764705882354,19.285714285714285,16,1.0,1.1875,1.0,0.0,0.11666666666666667,17,412,1.0,0.0625,0.1875,1.0,16,1.0,0.6875,1.0,0.0,0.10416666666666666,11,412,1.0,0.125,0.3125,1.0
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1334,3,3,6,10,3,3,22.233333333333334,0.13493253373313344,0.0074962518740629685,0.2698650674662669,0.13493253373313344,0.13493253373313344,3.3333333333333335,16,1.5,2.8125,1.5,0.125,0.296875,60,412,1.0,0.0,0.0,0.8125,16,1.0,2.625,1.0,0.125,0.2875,59,412,1.0,0.0,0.0,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,0A986513-7828-4D53-AA1F-E02D6DF9561B,763,8,7,15,64,5,4,12.716666666666667,0.6290956749672346,0.08387942332896461,1.1795543905635648,0.3931847968545216,0.3145478374836173,8.0,16,1.0,2.8125,1.0,0.125,0.3,52,412,1.5,0.0,0.125,0.875,16,1.0,1.625,1.0,0.0625,0.19375,31,412,2.5,0.0,0.125,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,11B5EC4D-4133-4289-B475-4E737182A406,1740,12,12,24,91,8,8,29.0,0.41379310344827586,0.052298850574712646,0.8275862068965517,0.27586206896551724,0.27586206896551724,7.583333333333333,16,1.0,1.1875,1.0,0.0625,0.15520833333333334,19,412,1.0,0.0,0.125,0.9375,16,1.0,1.9375,1.0,0.0,0.128125,31,412,1.0,0.0,0.0,1.0
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,136562B6-95B2-483D-88DC-065F28409FD2,1215,14,13,27,295,2,1,20.25,0.691358024691358,0.24279835390946503,1.3333333333333333,0.09876543209876543,0.04938271604938271,21.071428571428573,16,1.0,1.125,1.0,0.0,0.10833333333333334,18,412,1.0,0.0,0.125,1.0,16,1.0,1.8125,1.0,0.125,0.20520833333333333,29,412,1.0,0.0625,0.25,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,14,14,28,61,15,12,21.35,0.6557377049180327,0.047619047619047616,1.3114754098360655,0.702576112412178,0.5620608899297423,4.357142857142857,16,1.0,2.1875,1.0,0.0,0.20416666666666666,37,412,1.0,0.0,0.0625,1.0,16,1.0,1.9375,1.0,0.0625,0.19166666666666668,33,412,1.0,0.0,0.0,0.9375
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,24E40C4C-A349-4F9F-93AB-01D00FB994AF,926,4,4,8,33,1,1,15.433333333333334,0.25917926565874727,0.035637149028077755,0.5183585313174945,0.06479481641468682,0.06479481641468682,8.25,16,3.0,10.625,3.0,0.4375,0.5104166666666666,170,412,1.0,0.0,0.0,0.5625,16,3.5,10.5625,3.5,0.1875,0.39791666666666664,173,412,7.0,0.125,0.0,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,1675,15,14,29,97,8,8,27.916666666666668,0.5373134328358209,0.05791044776119403,1.0388059701492536,0.28656716417910444,0.28656716417910444,6.466666666666667,16,1.0,2.3125,1.0,0.0625,0.271875,58,412,1.0,0.0,0.0,0.875,16,1.0,2.1875,1.0,0.0625,0.2125,42,412,1.0,0.0,0.1875,0.9375
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,3600D531-0C55-44A7-AE95-A7A38519464E,1032,20,18,38,240,8,8,17.2,1.1627906976744187,0.23255813953488372,2.2093023255813953,0.46511627906976744,0.46511627906976744,12.0,16,1.5,6.6875,1.5,0.1875,0.3645833333333333,114,412,3.0,0.0,0.25,0.8125,16,1.5,2.375,1.5,0.125,0.21145833333333333,38,412,2.5,0.0,0.25,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,4FC32141-E888-4BFF-8804-12559A491D8C,967,2,1,3,73,0,0,16.116666666666667,0.12409513960703206,0.07549120992761117,0.18614270941054809,0.0,0.0,36.5,16,1.5,3.75,1.5,0.25,0.328125,62,412,1.0,0.125,0.125,0.75,16,1.0,3.125,1.0,0.0625,0.2739583333333333,59,412,1.0,0.0,0.0625,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,1295,16,15,31,172,8,6,21.583333333333332,0.7413127413127414,0.13281853281853281,1.4362934362934363,0.3706563706563707,0.277992277992278,10.75,16,1.0,1.5,1.0,0.0625,0.14583333333333334,24,412,1.0,0.0,0.25,0.9375,16,1.0,2.0,1.0,0.125,0.2552083333333333,35,412,1.0,0.0,0.0625,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,1295,17,17,34,168,8,6,21.583333333333332,0.7876447876447877,0.12972972972972974,1.5752895752895755,0.3706563706563707,0.277992277992278,9.882352941176471,16,1.5,5.5625,1.5,0.0625,0.33958333333333335,93,412,1.5,0.0,0.0,0.875,16,1.0,1.625,1.0,0.125,0.20104166666666667,42,412,1.0,0.0625,0.125,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,5EF64122-B513-46AE-BCF1-E62AAC285D2C,754,7,6,13,38,5,4,12.566666666666666,0.5570291777188329,0.050397877984084884,1.0344827586206897,0.3978779840848806,0.3183023872679045,5.428571428571429,16,1.0,4.125,1.0,0.3125,0.37604166666666666,66,412,1.0,0.0,0.0625,0.6875,16,1.0,4.9375,1.0,0.1875,0.39791666666666664,140,412,1.0,0.0,0.0,0.6875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,61976C24-1C50-4355-9C49-AAE44A7D09F6,1717,11,11,22,88,6,6,28.616666666666667,0.38439138031450204,0.0512521840419336,0.7687827606290041,0.20966802562609202,0.20966802562609202,8.0,16,1.0,4.875,1.0,0.125,0.3145833333333333,102,412,1.0,0.0,0.125,0.8125,16,1.0,1.6875,1.0,0.0625,0.22604166666666667,50,412,1.0,0.0,0.0,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2371,47,46,93,601,29,19,39.516666666666666,1.1893715731758752,0.25347954449599325,2.353437368199072,0.7338675664276677,0.4808097849008857,12.787234042553191,16,0.5,1.25,0.5,0.0625,0.178125,48,412,1.0,0.0625,0.375,0.8125,16,1.0,0.9375,1.0,0.0625,0.17083333333333334,36,412,1.0,0.0625,0.1875,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,7CE37510-56D0-4120-A1CF-0E23351428D2,1924,13,12,25,143,6,5,32.06666666666667,0.4054054054054054,0.07432432432432433,0.7796257796257795,0.1871101871101871,0.1559251559251559,11.0,16,1.0,0.9375,1.0,0.0625,0.13333333333333333,15,412,1.0,0.0,0.125,0.9375,16,1.0,1.8125,1.0,0.125,0.271875,73,412,1.0,0.0,0.0625,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,1809,22,22,44,421,11,9,30.15,0.7296849087893864,0.23272526257600884,1.4593698175787728,0.3648424543946932,0.2985074626865672,19.136363636363637,16,1.0,1.125,1.0,0.0625,0.178125,18,412,1.5,0.0,0.0625,0.9375,16,1.0,2.0625,1.0,0.0,0.16041666666666665,33,412,1.0,0.0,0.125,1.0
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,18,18,36,397,6,5,31.316666666666666,0.5747738158594997,0.21128259712613093,1.1495476317189994,0.19159127195316658,0.15965939329430548,22.055555555555557,16,1.0,1.875,1.0,0.125,0.2708333333333333,59,412,1.0,0.0,0.25,0.875,16,1.0,1.75,1.0,0.0625,0.2520833333333333,62,412,1.0,0.0,0.25,0.9375
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,9759096F-1119-4E19-A0AD-6F16989C7E1C,1954,11,11,22,243,7,5,32.56666666666667,0.337768679631525,0.12436028659160696,0.67553735926305,0.2149437052200614,0.15353121801432956,22.09090909090909,16,2.0,6.75,1.0,0.3125,0.415625,130,412,1.0,0.125,0.25,0.625,16,2.0,6.3125,2.0,0.125,0.384375,108,412,1.0,0.0625,0.1875,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,9DC38D04-E82E-4F29-AB52-B476535226F2,1909,13,13,26,268,4,3,31.816666666666666,0.40859088528025145,0.14038763750654792,0.8171817705605029,0.12572027239392353,0.09429020429544265,20.615384615384617,16,1.0,5.5625,1.0,0.1875,0.25625,89,412,5.0,0.0,0.1875,0.8125,16,1.5,4.3125,1.5,0.1875,0.35104166666666664,73,412,1.0,0.0,0.0,0.75
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,1179,14,14,28,101,10,7,19.65,0.712468193384224,0.08566581849024597,1.424936386768448,0.5089058524173028,0.356234096692112,7.214285714285714,16,1.0,1.8125,1.0,0.125,0.2791666666666667,38,412,2.0,0.0,0.0,0.8125,16,1.0,4.0,1.0,0.0625,0.20729166666666668,74,412,2.0,0.0,0.1875,0.9375
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,1475,0,0,0,0,0,0,24.583333333333332,0.0,0.0,0.0,0.0,0.0,,16,3.0,13.375,3.0,0.4375,0.5916666666666667,241,412,0.5,0.0,0.0,0.5,16,2.5,6.1875,2.5,0.3125,0.490625,138,412,1.0,0.0,0.0,0.5625
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,B09E373F-8A54-44C8-895B-0039390B859F,1597,8,7,15,30,6,6,26.616666666666667,0.3005635566687539,0.01878522229179712,0.5635566687539135,0.22542266750156542,0.22542266750156542,3.75,16,1.5,11.3125,1.5,0.1875,0.43333333333333335,179,412,1.0,0.0,0.0,0.8125,16,2.5,4.625,2.5,0.0625,0.37604166666666666,98,412,1.0,0.0,0.0625,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,B9724848-C7E2-45F4-9B3F-A1F38D864495,1497,17,15,32,481,9,6,24.95,0.6813627254509018,0.321309285237141,1.282565130260521,0.36072144288577157,0.2404809619238477,28.294117647058822,16,1.0,0.625,1.0,0.0,0.08333333333333333,10,412,1.0,0.125,0.3125,1.0,16,1.0,0.875,1.0,0.0,0.05416666666666667,17,412,1.0,0.1875,0.375,1.0
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,1633,22,21,43,516,3,2,27.216666666666665,0.8083282302510717,0.31598285364360074,1.5799142682180038,0.11022657685241886,0.07348438456827924,23.454545454545453,16,1.0,2.125,1.0,0.0625,0.18333333333333332,34,412,5.0,0.0,0.375,0.9375,16,1.0,1.1875,1.0,0.125,0.21770833333333334,19,412,1.0,0.0,0.1875,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,3,3,6,43,1,1,15.616666666666667,0.192102454642476,0.04589114194236926,0.384204909284952,0.064034151547492,0.064034151547492,14.333333333333334,16,1.0,2.125,1.0,0.125,0.265625,39,412,1.0,0.0,0.0625,0.75,16,1.0,2.25,1.0,0.0,0.13854166666666667,34,412,1.0,0.0,0.0,1.0
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,CA820D43-E5E2-42EF-9798-BE56F776370B,1543,26,26,52,396,14,10,25.716666666666665,1.0110174983797797,0.2566429034348671,2.0220349967595594,0.5443940375891122,0.38885288399222295,15.23076923076923,16,1.0,2.375,1.0,0.1875,0.2739583333333333,64,412,3.5,0.0,0.3125,0.75,16,1.0,2.3125,1.0,0.125,0.25625,65,412,2.0,0.0,0.1875,0.8125
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,537,1,1,2,5,1,1,8.95,0.111731843575419,0.00931098696461825,0.223463687150838,0.111731843575419,0.111731843575419,5.0,16,1.0,2.375,1.0,0.0625,0.209375,47,412,1.0,0.0,0.0625,0.8125,16,1.0,1.3125,1.0,0.0,0.15833333333333333,31,412,1.0,0.0,0.0,1.0
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,694,10,10,20,90,5,4,11.566666666666666,0.8645533141210375,0.12968299711815562,1.729106628242075,0.43227665706051877,0.345821325648415,9.0,16,1.0,1.125,1.0,0.0,0.15729166666666666,58,412,1.0,0.0,0.1875,0.9375,16,1.0,2.0625,1.0,0.125,0.2760416666666667,51,412,1.0,0.0,0.0,0.75
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,12,12,24,153,2,2,20.2,0.594059405940594,0.12623762376237624,1.188118811881188,0.09900990099009901,0.09900990099009901,12.75,16,1.0,1.6875,1.0,0.0625,0.14375,27,412,1.0,0.0,0.125,0.9375,16,1.0,1.6875,1.0,0.0,0.2125,88,412,1.5,0.0,0.125,0.9375
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,6,6,12,234,4,2,10.95,0.5479452054794521,0.3561643835616438,1.0958904109589043,0.36529680365296807,0.18264840182648404,39.0,16,0.5,0.625,0.0,0.0625,0.059375,8,412,1.0,0.1875,0.5625,0.9375,16,0.0,1.8125,0.0,0.0625,0.18020833333333333,37,412,6.5,0.0625,0.5,0.9375
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,677,1,1,2,3,1,1,11.283333333333333,0.08862629246676514,0.004431314623338257,0.17725258493353027,0.08862629246676514,0.08862629246676514,3.0,16,1.0,1.4375,1.0,0.0625,0.171875,27,412,1.0,0.0,0.0,0.9375,16,2.5,3.4375,2.5,0.125,0.3208333333333333,65,412,1.0,0.0,0.0,0.875
test,"m=0.3, T=2, theta=0.5498",hysteresis,sensitivity_1,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,10,9,19,150,5,4,16.1,0.6211180124223602,0.15527950310559005,1.1801242236024843,0.3105590062111801,0.24844720496894407,15.0,16,1.0,1.0,1.0,0.0,0.09999999999999999,20,412,4.5,0.0,0.25,1.0,16,1.0,2.0,1.0,0.0625,0.18854166666666666,28,412,3.5,0.0625,0.375,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,00EABED2-271D-49D8-B599-1D4A09240601,408,6,3,9,159,3,1,6.8,0.8823529411764706,0.3897058823529412,1.3235294117647058,0.4411764705882353,0.14705882352941177,26.5,16,1.0,1.125,1.0,0.0,0.11979166666666666,16,412,2.0,0.1875,0.25,1.0,16,1.0,0.6875,1.0,0.0,0.10416666666666666,11,412,2.5,0.125,0.3125,1.0
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1334,9,9,18,47,9,6,22.233333333333334,0.4047976011994003,0.03523238380809595,0.8095952023988006,0.4047976011994003,0.2698650674662669,5.222222222222222,16,2.0,2.9375,2.0,0.1875,0.28541666666666665,45,412,2.0,0.0,0.0,0.8125,16,1.0,3.3125,1.0,0.0625,0.28229166666666666,51,412,2.0,0.0,0.0,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,0A986513-7828-4D53-AA1F-E02D6DF9561B,763,15,15,30,146,20,10,12.716666666666667,1.1795543905635648,0.1913499344692005,2.3591087811271296,1.5727391874180865,0.7863695937090432,9.733333333333333,16,1.0,1.875,1.0,0.0625,0.16770833333333335,30,412,4.5,0.0,0.1875,0.9375,16,1.0,1.25,1.0,0.0,0.1125,20,412,4.5,0.0,0.1875,1.0
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,11B5EC4D-4133-4289-B475-4E737182A406,1740,11,11,22,104,9,6,29.0,0.3793103448275862,0.059770114942528735,0.7586206896551724,0.3103448275862069,0.20689655172413793,9.454545454545455,16,1.0,1.5625,1.0,0.0625,0.16145833333333334,25,412,2.0,0.0,0.1875,0.9375,16,1.5,2.5625,1.5,0.0625,0.203125,39,412,2.0,0.0,0.0,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,136562B6-95B2-483D-88DC-065F28409FD2,1215,15,13,28,446,7,2,20.25,0.7407407407407407,0.36707818930041153,1.382716049382716,0.345679012345679,0.09876543209876543,29.733333333333334,16,1.0,0.9375,1.0,0.0,0.109375,15,412,2.0,0.0,0.25,1.0,16,1.0,1.3125,1.0,0.0625,0.16041666666666665,20,412,2.0,0.0625,0.3125,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,11,11,22,85,12,7,21.35,0.5152224824355972,0.0663544106167057,1.0304449648711944,0.5620608899297423,0.32786885245901637,7.7272727272727275,16,1.0,1.8125,1.0,0.0,0.16979166666666667,27,412,3.0,0.0,0.0,1.0,16,1.0,2.25,1.0,0.125,0.240625,36,412,3.0,0.0,0.0,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,24E40C4C-A349-4F9F-93AB-01D00FB994AF,926,13,10,23,267,11,6,15.433333333333334,0.8423326133909287,0.28833693304535635,1.4902807775377969,0.712742980561555,0.38876889848812096,20.53846153846154,16,1.0,2.625,1.0,0.25,0.2916666666666667,41,412,11.0,0.125,0.1875,0.75,16,2.0,7.0625,1.5,0.0,0.23958333333333331,111,412,28.0,0.25,0.25,1.0
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,1675,17,16,33,101,13,10,27.916666666666668,0.608955223880597,0.060298507462686564,1.182089552238806,0.46567164179104475,0.3582089552238806,5.9411764705882355,16,2.0,2.4375,2.0,0.0,0.25416666666666665,45,412,2.0,0.0,0.0,0.9375,16,1.0,2.125,1.0,0.0625,0.19895833333333332,34,412,3.5,0.0,0.1875,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,3600D531-0C55-44A7-AE95-A7A38519464E,1032,24,19,43,559,22,10,17.2,1.3953488372093024,0.5416666666666666,2.5,1.2790697674418605,0.5813953488372093,23.291666666666668,16,0.0,5.375,0.0,0.1875,0.265625,86,412,27.0,0.0625,0.375,0.8125,16,0.5,2.0,0.5,0.0625,0.165625,32,412,37.5,0.3125,0.3125,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,4FC32141-E888-4BFF-8804-12559A491D8C,967,3,2,5,106,0,0,16.116666666666667,0.18614270941054809,0.10961737331954498,0.3102378490175801,0.0,0.0,35.333333333333336,16,1.5,3.625,1.5,0.1875,0.259375,58,412,2.5,0.125,0.25,0.8125,16,1.0,2.75,1.0,0.0625,0.25729166666666664,44,412,2.0,0.0625,0.0,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,1295,17,16,33,364,10,6,21.583333333333332,0.7876447876447877,0.2810810810810811,1.528957528957529,0.46332046332046334,0.277992277992278,21.41176470588235,16,1.0,1.5625,1.0,0.0625,0.13229166666666667,25,412,3.0,0.0,0.25,0.9375,16,1.0,1.25,1.0,0.125,0.18541666666666665,20,412,2.5,0.0,0.375,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,1295,33,32,65,410,35,17,21.583333333333332,1.528957528957529,0.3166023166023166,3.011583011583012,1.6216216216216217,0.7876447876447877,12.424242424242424,16,1.5,3.4375,1.5,0.0625,0.29375,56,412,6.0,0.0,0.0625,0.875,16,1.0,1.6875,1.0,0.125,0.18854166666666666,27,412,7.5,0.0625,0.25,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,5EF64122-B513-46AE-BCF1-E62AAC285D2C,754,4,3,7,45,1,1,12.566666666666666,0.3183023872679045,0.05968169761273209,0.5570291777188329,0.07957559681697612,0.07957559681697612,11.25,16,2.0,4.625,2.0,0.375,0.43124999999999997,73,412,2.0,0.0,0.0625,0.625,16,2.0,5.375,2.0,0.125,0.375,142,412,2.0,0.0,0.0625,0.75
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,61976C24-1C50-4355-9C49-AAE44A7D09F6,1717,16,16,32,103,14,10,28.616666666666667,0.5591147350029121,0.05998835177635411,1.1182294700058242,0.48922539312754804,0.34944670937682004,6.4375,16,1.0,3.5,1.0,0.125,0.32395833333333335,113,412,2.0,0.0,0.125,0.8125,16,1.0,2.0,1.0,0.0625,0.25,53,412,2.0,0.0,0.0,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2371,26,25,51,659,14,6,39.516666666666666,0.6579502319696331,0.2779417967102488,1.290594685786588,0.35428089413749475,0.15183466891606917,25.346153846153847,16,0.5,1.4375,0.5,0.0625,0.19999999999999998,43,412,3.5,0.0625,0.3125,0.875,16,1.0,1.3125,1.0,0.0625,0.2125,36,412,2.0,0.1875,0.1875,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,7CE37510-56D0-4120-A1CF-0E23351428D2,1924,12,11,23,190,5,4,32.06666666666667,0.3742203742203742,0.09875259875259876,0.7172557172557171,0.1559251559251559,0.12474012474012473,15.833333333333334,16,1.0,1.0625,1.0,0.0625,0.1375,17,412,3.5,0.0,0.125,0.9375,16,1.0,1.6875,1.0,0.0625,0.21458333333333332,40,412,2.0,0.0625,0.125,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,1809,25,25,50,438,24,15,30.15,0.8291873963515755,0.24212271973466004,1.658374792703151,0.7960199004975125,0.4975124378109453,17.52,16,1.0,1.5,1.0,0.125,0.23020833333333332,24,412,2.0,0.0,0.125,0.875,16,1.5,1.9375,1.5,0.0625,0.20208333333333334,31,412,2.0,0.0,0.0625,0.9375
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,17,17,34,508,11,7,31.316666666666666,0.5428419372006387,0.27035657264502394,1.0856838744012773,0.35125066524747206,0.22352315061202768,29.88235294117647,16,1.0,2.1875,1.0,0.125,0.2833333333333333,51,412,3.5,0.125,0.25,0.875,16,1.0,1.875,1.0,0.0,0.25937499999999997,52,412,3.5,0.125,0.3125,1.0
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,9759096F-1119-4E19-A0AD-6F16989C7E1C,1954,9,9,18,334,7,2,32.56666666666667,0.27635619242579323,0.17093142272262027,0.5527123848515865,0.2149437052200614,0.06141248720573183,37.111111111111114,16,1.0,4.75,1.0,0.1875,0.325,102,412,2.0,0.1875,0.25,0.6875,16,2.5,4.6875,2.5,0.125,0.31354166666666666,78,412,2.0,0.1875,0.1875,0.8125
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,9DC38D04-E82E-4F29-AB52-B476535226F2,1909,23,22,45,754,13,7,31.816666666666666,0.7228915662650602,0.39497118910424306,1.4143530644316396,0.40859088528025145,0.22001047668936616,32.78260869565217,16,1.0,4.9375,0.5,0.125,0.19895833333333332,77,412,10.0,0.1875,0.5,0.875,16,1.0,3.625,1.0,0.0625,0.19895833333333332,58,412,7.0,0.125,0.3125,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,1179,11,10,21,174,9,5,19.65,0.5597964376590331,0.1475826972010178,1.0687022900763359,0.45801526717557256,0.2544529262086514,15.818181818181818,16,1.0,1.3125,1.0,0.125,0.234375,21,412,7.0,0.1875,0.25,0.875,16,2.5,4.8125,2.0,0.125,0.24895833333333334,76,412,4.0,0.125,0.1875,0.875
test,"r=0.5, tau=0.5, theta=0.6225",trust,sensitivity_1,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,1475,0,0,0,0,0,0,24.583333333333332,0.0,0.0,0.0,0.0,0.0,,16,3.0,13.0625,3.0,0.4375,0.5333333333333333,209,412,1.5,0.0,0.0,0.5625,16,3.0,6.25,3.0,0.3125,0.45625,106,412,2.0,0.0,0.0,0.625
