target_name,outcome,mechanism,avg_rank,n_users,nemenyi_cd,friedman_p
sensitivity_1,frr_time,hysteresis,7.5606060606060606,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,trust,8.651515151515152,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,sprt,7.333333333333333,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,false_locks_per_hour,threshold,5.196969696969697,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,moving_average,5.712121212121212,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,ewma,4.681818181818182,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,majority_vote,4.257575757575758,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,debounce,5.333333333333333,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,margin,4.9393939393939394,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,hysteresis,4.924242424242424,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,trust,5.2272727272727275,33,2.091186169504804,0.5485479155195542
sensitivity_1,false_locks_per_hour,sprt,4.7272727272727275,33,2.091186169504804,0.5485479155195542
sensitivity_1,transitions_per_hour,threshold,5.242424242424242,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,moving_average,5.712121212121212,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,ewma,4.7727272727272725,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,majority_vote,4.242424242424242,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,debounce,5.348484848484849,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,margin,5.045454545454546,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,hysteresis,4.9393939393939394,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,trust,5.075757575757576,33,2.091186169504804,0.5452976186361591
sensitivity_1,transitions_per_hour,sprt,4.621212121212121,33,2.091186169504804,0.5452976186361591
sensitivity_1,pingpong_per_hour,threshold,6.166666666666667,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,moving_average,6.409090909090909,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,ewma,5.878787878787879,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,majority_vote,5.151515151515151,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,debounce,5.424242424242424,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,margin,5.606060606060606,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,hysteresis,3.015151515151515,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,trust,4.454545454545454,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,pingpong_per_hour,sprt,2.893939393939394,33,2.091186169504804,8.79526885824685e-11
sensitivity_1,lockout_mean_frames,threshold,1.1333333333333333,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,moving_average,3.0,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,ewma,2.4833333333333334,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,majority_vote,4.833333333333333,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,debounce,5.9,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,margin,3.6666666666666665,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,hysteresis,7.75,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,trust,8.7,30,2.193254557747685,4.956683677562057e-44
sensitivity_1,lockout_mean_frames,sprt,7.533333333333333,30,2.193254557747685,4.956683677562057e-44
sensitivity_2,ania,threshold,6.409090909090909,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,moving_average,6.5,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,ewma,6.242424242424242,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,majority_vote,4.0,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,debounce,4.545454545454546,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,margin,3.9393939393939394,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,hysteresis,3.1515151515151514,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,trust,6.242424242424242,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,ania,sprt,3.9696969696969697,33,2.091186169504804,6.935773009893853e-13
sensitivity_2,first_lock,threshold,3.6515151515151514,33,2.091186169504804,2.7706366684166854e-09
