target_name,mechanism,params_str,partition,seq_id,genuine_uuid,impostor_uuid,condition,L_frames,far_auth_frames,locked_at_switch,first_lock,ania,miss,recovery,recovery_censored,locked_at_return,block_transitions,far_frame
primary,threshold,theta=0.05732,test,test-00EABED2-X-L03-00032,00EABED2-271D-49D8-B599-1D4A09240601,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,X,3,3,0,3,3,1,1,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-00EABED2-X-L03-00033,00EABED2-271D-49D8-B599-1D4A09240601,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-X-L03-00034,00EABED2-271D-49D8-B599-1D4A09240601,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-00EABED2-X-L03-00035,00EABED2-271D-49D8-B599-1D4A09240601,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-X-L10-00036,00EABED2-271D-49D8-B599-1D4A09240601,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,10,7,0,3,9,0,0,0,1,3,0.7
primary,threshold,theta=0.05732,test,test-00EABED2-X-L10-00037,00EABED2-271D-49D8-B599-1D4A09240601,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,X,10,7,0,0,10,1,0,0,0,4,0.7
primary,threshold,theta=0.05732,test,test-00EABED2-X-L10-00038,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,10,2,0,0,0,0,0,0,1,5,0.2
primary,threshold,theta=0.05732,test,test-00EABED2-X-L10-00039,00EABED2-271D-49D8-B599-1D4A09240601,7CE37510-56D0-4120-A1CF-0E23351428D2,X,10,4,0,4,4,0,0,0,1,1,0.4
primary,threshold,theta=0.05732,test,test-00EABED2-X-L30-00040,00EABED2-271D-49D8-B599-1D4A09240601,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,30,19,0,1,1,0,0,0,0,12,0.6333333333333333
primary,threshold,theta=0.05732,test,test-00EABED2-X-L30-00041,00EABED2-271D-49D8-B599-1D4A09240601,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,X,30,17,0,0,2,0,1,0,0,14,0.5666666666666667
primary,threshold,theta=0.05732,test,test-00EABED2-X-L30-00042,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-X-L30-00043,00EABED2-271D-49D8-B599-1D4A09240601,7CE37510-56D0-4120-A1CF-0E23351428D2,X,30,10,0,0,7,0,0,0,1,9,0.3333333333333333
primary,threshold,theta=0.05732,test,test-00EABED2-X-L60-00044,00EABED2-271D-49D8-B599-1D4A09240601,136562B6-95B2-483D-88DC-065F28409FD2,X,60,5,0,2,2,0,0,0,1,7,0.08333333333333333
primary,threshold,theta=0.05732,test,test-00EABED2-X-L60-00045,00EABED2-271D-49D8-B599-1D4A09240601,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,60,50,0,5,60,1,0,0,0,16,0.8333333333333334
primary,threshold,theta=0.05732,test,test-00EABED2-X-L60-00046,00EABED2-271D-49D8-B599-1D4A09240601,7CE37510-56D0-4120-A1CF-0E23351428D2,X,60,23,0,3,3,0,0,0,0,24,0.38333333333333336
primary,threshold,theta=0.05732,test,test-00EABED2-X-L60-00047,00EABED2-271D-49D8-B599-1D4A09240601,9759096F-1119-4E19-A0AD-6F16989C7E1C,X,60,51,0,0,60,1,0,0,0,16,0.85
primary,threshold,theta=0.05732,test,test-00EABED2-M-L03-00048,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L03-00049,00EABED2-271D-49D8-B599-1D4A09240601,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L03-00050,00EABED2-271D-49D8-B599-1D4A09240601,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,M,3,1,0,0,3,1,0,0,0,2,0.3333333333333333
primary,threshold,theta=0.05732,test,test-00EABED2-M-L03-00051,00EABED2-271D-49D8-B599-1D4A09240601,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L10-00052,00EABED2-271D-49D8-B599-1D4A09240601,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,M,10,7,0,4,9,0,0,0,1,5,0.7
primary,threshold,theta=0.05732,test,test-00EABED2-M-L10-00053,00EABED2-271D-49D8-B599-1D4A09240601,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,M,10,7,0,1,10,1,0,0,0,6,0.7
primary,threshold,theta=0.05732,test,test-00EABED2-M-L10-00054,00EABED2-271D-49D8-B599-1D4A09240601,9759096F-1119-4E19-A0AD-6F16989C7E1C,M,10,1,0,1,1,0,1,0,1,1,0.1
primary,threshold,theta=0.05732,test,test-00EABED2-M-L10-00055,00EABED2-271D-49D8-B599-1D4A09240601,7CE37510-56D0-4120-A1CF-0E23351428D2,M,10,5,0,0,0,0,0,0,0,4,0.5
primary,threshold,theta=0.05732,test,test-00EABED2-M-L30-00056,00EABED2-271D-49D8-B599-1D4A09240601,9759096F-1119-4E19-A0AD-6F16989C7E1C,M,30,6,0,0,0,0,0,0,1,11,0.2
primary,threshold,theta=0.05732,test,test-00EABED2-M-L30-00057,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L30-00058,00EABED2-271D-49D8-B599-1D4A09240601,136562B6-95B2-483D-88DC-065F28409FD2,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L30-00059,00EABED2-271D-49D8-B599-1D4A09240601,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L60-00060,00EABED2-271D-49D8-B599-1D4A09240601,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,M,60,18,0,0,0,0,0,0,1,21,0.3
primary,threshold,theta=0.05732,test,test-00EABED2-M-L60-00061,00EABED2-271D-49D8-B599-1D4A09240601,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,60,10,0,1,1,0,0,0,1,13,0.16666666666666666
primary,threshold,theta=0.05732,test,test-00EABED2-M-L60-00062,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-00EABED2-M-L60-00063,00EABED2-271D-49D8-B599-1D4A09240601,7CE37510-56D0-4120-A1CF-0E23351428D2,M,60,20,1,0,0,0,1,0,1,26,0.3333333333333333
primary,threshold,theta=0.05732,test,test-098A72A5-X-L03-00096,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B09E373F-8A54-44C8-895B-0039390B859F,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-098A72A5-X-L03-00097,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-X-L03-00098,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-X-L03-00099,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,3,2,0,2,2,0,0,0,1,1,0.6666666666666666
primary,threshold,theta=0.05732,test,test-098A72A5-X-L10-00100,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,10,6,0,2,2,0,0,0,0,4,0.6
primary,threshold,theta=0.05732,test,test-098A72A5-X-L10-00101,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-098A72A5-X-L10-00102,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,136562B6-95B2-483D-88DC-065F28409FD2,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-X-L10-00103,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B09E373F-8A54-44C8-895B-0039390B859F,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-X-L30-00104,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,X,30,1,0,0,0,0,0,0,1,3,0.03333333333333333
primary,threshold,theta=0.05732,test,test-098A72A5-X-L30-00105,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,30,25,0,6,30,1,0,0,0,10,0.8333333333333334
primary,threshold,theta=0.05732,test,test-098A72A5-X-L30-00106,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,X,30,15,0,11,14,0,0,0,1,7,0.5
primary,threshold,theta=0.05732,test,test-098A72A5-X-L30-00107,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,136562B6-95B2-483D-88DC-065F28409FD2,X,30,2,0,0,0,0,0,0,1,5,0.06666666666666667
primary,threshold,theta=0.05732,test,test-098A72A5-X-L60-00108,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,60,48,0,4,31,0,0,0,0,14,0.8
primary,threshold,theta=0.05732,test,test-098A72A5-X-L60-00109,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,X,60,59,0,4,60,1,0,0,0,2,0.9833333333333333
primary,threshold,theta=0.05732,test,test-098A72A5-X-L60-00110,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,60,11,0,0,0,0,0,0,1,7,0.18333333333333332
primary,threshold,theta=0.05732,test,test-098A72A5-X-L60-00111,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,60,51,0,8,8,0,0,0,0,4,0.85
primary,threshold,theta=0.05732,test,test-098A72A5-M-L03-00112,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L03-00113,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B09E373F-8A54-44C8-895B-0039390B859F,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L03-00114,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L03-00115,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,136562B6-95B2-483D-88DC-065F28409FD2,M,3,1,0,1,1,0,0,0,1,1,0.3333333333333333
primary,threshold,theta=0.05732,test,test-098A72A5-M-L10-00116,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,M,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L10-00117,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,10,9,0,0,10,1,0,0,0,2,0.9
primary,threshold,theta=0.05732,test,test-098A72A5-M-L10-00118,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L10-00119,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L30-00120,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,M,30,30,0,30,30,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L30-00121,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L30-00122,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-098A72A5-M-L30-00123,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,30,17,0,14,17,0,0,0,1,5,0.5666666666666667
primary,threshold,theta=0.05732,test,test-098A72A5-M-L60-00124,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,60,29,0,0,0,0,0,0,0,4,0.48333333333333334
primary,threshold,theta=0.05732,test,test-098A72A5-M-L60-00125,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,M,60,24,0,3,17,0,0,0,1,17,0.4
primary,threshold,theta=0.05732,test,test-098A72A5-M-L60-00126,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,136562B6-95B2-483D-88DC-065F28409FD2,M,60,9,0,0,0,0,0,0,1,13,0.15
primary,threshold,theta=0.05732,test,test-098A72A5-M-L60-00127,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L03-00160,0A986513-7828-4D53-AA1F-E02D6DF9561B,9DC38D04-E82E-4F29-AB52-B476535226F2,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L03-00161,0A986513-7828-4D53-AA1F-E02D6DF9561B,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L03-00162,0A986513-7828-4D53-AA1F-E02D6DF9561B,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L03-00163,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L10-00164,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L10-00165,0A986513-7828-4D53-AA1F-E02D6DF9561B,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,10,8,0,5,10,1,0,0,0,4,0.8
primary,threshold,theta=0.05732,test,test-0A986513-X-L10-00166,0A986513-7828-4D53-AA1F-E02D6DF9561B,11B5EC4D-4133-4289-B475-4E737182A406,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L10-00167,0A986513-7828-4D53-AA1F-E02D6DF9561B,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,X,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L30-00168,0A986513-7828-4D53-AA1F-E02D6DF9561B,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,30,18,0,2,12,0,0,0,1,17,0.6
primary,threshold,theta=0.05732,test,test-0A986513-X-L30-00169,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-X-L30-00170,0A986513-7828-4D53-AA1F-E02D6DF9561B,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,30,29,0,16,30,1,0,0,0,2,0.9666666666666667
primary,threshold,theta=0.05732,test,test-0A986513-X-L30-00171,0A986513-7828-4D53-AA1F-E02D6DF9561B,11B5EC4D-4133-4289-B475-4E737182A406,X,30,5,0,0,3,0,0,0,1,11,0.16666666666666666
primary,threshold,theta=0.05732,test,test-0A986513-X-L60-00172,0A986513-7828-4D53-AA1F-E02D6DF9561B,B09E373F-8A54-44C8-895B-0039390B859F,X,60,6,0,0,0,0,0,0,1,13,0.1
primary,threshold,theta=0.05732,test,test-0A986513-X-L60-00173,0A986513-7828-4D53-AA1F-E02D6DF9561B,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,60,7,0,0,0,0,0,0,1,11,0.11666666666666667
primary,threshold,theta=0.05732,test,test-0A986513-X-L60-00174,0A986513-7828-4D53-AA1F-E02D6DF9561B,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,60,54,0,12,30,0,0,0,0,6,0.9
primary,threshold,theta=0.05732,test,test-0A986513-X-L60-00175,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,X,60,12,0,0,0,0,0,0,1,9,0.2
primary,threshold,theta=0.05732,test,test-0A986513-M-L03-00176,0A986513-7828-4D53-AA1F-E02D6DF9561B,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,M,3,2,0,0,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.05732,test,test-0A986513-M-L03-00177,0A986513-7828-4D53-AA1F-E02D6DF9561B,11B5EC4D-4133-4289-B475-4E737182A406,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-M-L03-00178,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-M-L03-00179,0A986513-7828-4D53-AA1F-E02D6DF9561B,9DC38D04-E82E-4F29-AB52-B476535226F2,M,3,0,0,0,0,0,1,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-M-L10-00180,0A986513-7828-4D53-AA1F-E02D6DF9561B,11B5EC4D-4133-4289-B475-4E737182A406,M,10,2,0,0,4,0,0,0,1,3,0.2
primary,threshold,theta=0.05732,test,test-0A986513-M-L10-00181,0A986513-7828-4D53-AA1F-E02D6DF9561B,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,M,10,2,0,1,3,0,0,0,1,3,0.2
primary,threshold,theta=0.05732,test,test-0A986513-M-L10-00182,0A986513-7828-4D53-AA1F-E02D6DF9561B,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,10,7,0,2,10,1,0,0,0,6,0.7
primary,threshold,theta=0.05732,test,test-0A986513-M-L10-00183,0A986513-7828-4D53-AA1F-E02D6DF9561B,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,M,10,7,0,0,0,0,0,0,0,2,0.7
primary,threshold,theta=0.05732,test,test-0A986513-M-L30-00184,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-0A986513-M-L30-00185,0A986513-7828-4D53-AA1F-E02D6DF9561B,B09E373F-8A54-44C8-895B-0039390B859F,M,30,27,0,4,30,1,0,0,0,6,0.9
primary,threshold,theta=0.05732,test,test-0A986513-M-L30-00186,0A986513-7828-4D53-AA1F-E02D6DF9561B,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,M,30,4,1,1,3,0,0,0,1,8,0.13333333333333333
primary,threshold,theta=0.05732,test,test-0A986513-M-L30-00187,0A986513-7828-4D53-AA1F-E02D6DF9561B,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,M,30,11,0,9,12,0,0,0,1,5,0.36666666666666664
primary,threshold,theta=0.05732,test,test-0A986513-M-L60-00188,0A986513-7828-4D53-AA1F-E02D6DF9561B,11B5EC4D-4133-4289-B475-4E737182A406,M,60,7,0,0,0,0,0,0,1,13,0.11666666666666667
primary,threshold,theta=0.05732,test,test-0A986513-M-L60-00189,0A986513-7828-4D53-AA1F-E02D6DF9561B,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,M,60,34,0,0,38,0,0,0,1,9,0.5666666666666667
primary,threshold,theta=0.05732,test,test-0A986513-M-L60-00190,0A986513-7828-4D53-AA1F-E02D6DF9561B,9DC38D04-E82E-4F29-AB52-B476535226F2,M,60,1,0,1,1,0,0,0,1,1,0.016666666666666666
primary,threshold,theta=0.05732,test,test-0A986513-M-L60-00191,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,M,60,1,0,0,0,0,0,0,1,3,0.016666666666666666
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L03-00224,11B5EC4D-4133-4289-B475-4E737182A406,136562B6-95B2-483D-88DC-065F28409FD2,X,3,2,0,0,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L03-00225,11B5EC4D-4133-4289-B475-4E737182A406,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L03-00226,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L03-00227,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L10-00228,11B5EC4D-4133-4289-B475-4E737182A406,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L10-00229,11B5EC4D-4133-4289-B475-4E737182A406,24E40C4C-A349-4F9F-93AB-01D00FB994AF,X,10,7,0,0,10,1,0,0,0,4,0.7
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L10-00230,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,10,1,0,0,0,0,0,0,1,3,0.1
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L10-00231,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L30-00232,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,X,30,22,0,12,30,1,0,0,0,10,0.7333333333333333
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L30-00233,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,30,16,0,3,20,0,0,0,0,12,0.5333333333333333
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L30-00234,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,30,25,0,14,30,1,0,0,0,8,0.8333333333333334
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L30-00235,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L60-00236,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,60,1,0,1,1,0,0,0,1,1,0.016666666666666666
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L60-00237,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,60,37,0,0,0,0,0,0,0,6,0.6166666666666667
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L60-00238,11B5EC4D-4133-4289-B475-4E737182A406,24E40C4C-A349-4F9F-93AB-01D00FB994AF,X,60,60,0,60,60,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-X-L60-00239,11B5EC4D-4133-4289-B475-4E737182A406,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L03-00240,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L03-00241,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L03-00242,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L03-00243,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L10-00244,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L10-00245,11B5EC4D-4133-4289-B475-4E737182A406,136562B6-95B2-483D-88DC-065F28409FD2,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L10-00246,11B5EC4D-4133-4289-B475-4E737182A406,24E40C4C-A349-4F9F-93AB-01D00FB994AF,M,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L10-00247,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,M,10,6,0,0,0,0,0,0,0,4,0.6
primary,threshold,theta=0.05732,test,test-11B5EC4D-M-L30-00248,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,M,30,9,0,2,2,0,0,0,1,7,0.3
