target_name,target_false_locks_per_hour,tolerance,selection_condition,mechanism,cell_id,params,sweep_name,sweep_value,params_str,in_band,n_in_band_cells,n_rate_band_cells,n_excluded_absorbing,max_lockout_frames,val_lockout_mean_frames,val_frr_time,n_cells,val_false_locks_per_hour,val_ania_median,val_far_frame,val_miss_rate,val_transitions_per_hour,best_smoother
sensitivity_1,0.5,0.15,M,sprt,sprt|1|57,"{""alpha"": 0.01}",beta,0.2687336395071072,"alpha=0.01, beta=0.2687",True,8,8,0,30.0,11.40782122905028,0.0952580878408322,300,0.5010146245889021,0.0,0.1624368686868686,0.096590909090909,0.9908333916450914,debounce
sensitivity_1,0.5,0.15,M,hmm,hmm|1|109,"{""rho"": 0.001}",theta,0.9801596942659224,"rho=0.001, theta=0.9802",True,38,38,0,30.0,10.02200488997555,0.0956079583887295,705,0.5723882163599469,0.0,0.1665719696969697,0.0890151515151515,1.1321810929955918,debounce
sensitivity_2,0.0416667,0.15,M,threshold,threshold|0|35,{},theta,0.0293122307513563,theta=0.02931,True,3,3,0,30.0,1.0303030303030305,0.0007930399085671,141,0.0461829123224407,3.5,0.5982323232323231,0.4696969696969697,0.0923658246448814,debounce
sensitivity_2,0.0416667,0.15,M,moving_average,moving_average|0|45,"{""k"": 2}",theta,0.0758581800212435,"k=2, theta=0.07586",True,6,6,0,30.0,1.5151515151515151,0.0011662351596575,705,0.0461829123224407,3.0,0.6157828282828283,0.3939393939393939,0.0923658246448814,debounce
sensitivity_2,0.0416667,0.15,M,ewma,ewma|5|47,"{""alpha"": 0.7}",theta,0.0911229610148561,"alpha=0.7, theta=0.09112",True,8,8,0,30.0,1.588235294117647,0.0012595339724302,846,0.0475823945140298,3.0,0.6300505050505051,0.3977272727272727,0.0951647890280596,debounce
sensitivity_2,0.0416667,0.15,M,majority_vote,majority_vote|0|47,"{""k"": 3}",theta,0.0911229610148561,"k=3, theta=0.09112",True,7,7,0,30.0,2.4545454545454546,0.0018893009586453,564,0.0461829123224407,2.5,0.5603535353535354,0.3257575757575757,0.0923658246448814,debounce
sensitivity_2,0.0416667,0.15,M,debounce,debounce|0|48,"{""T"": 2}",theta,0.0997504891196852,"T=2, theta=0.09975",True,4,5,1,30.0,3.2222222222222223,0.0020292491778042,564,0.037786019172906,3.0,0.554861111111111,0.3314393939393939,0.075572038345812,debounce
sensitivity_2,0.0416667,0.15,M,margin,margin|2|51,"{""m"": 0.2}",theta,0.1301084743629979,"m=0.2, theta=0.1301",True,3,3,0,30.0,1.818181818181818,0.0013994821915891,564,0.0461829123224407,2.5,0.536489898989899,0.3674242424242424,0.0923658246448814,debounce
sensitivity_2,0.0416667,0.15,M,hysteresis,hysteresis|12|60,"{""T"": 2, ""m"": 0.3}",theta,0.2689414213699951,"m=0.3, T=2, theta=0.2689",True,12,18,6,30.0,8.117647058823529,0.0064376180813099,2256,0.0475823945140298,2.5,0.4727272727272727,0.2746212121212121,0.0951647890280596,debounce
sensitivity_2,0.0416667,0.15,M,trust,trust|11|63,"{""r"": 0.5, ""tau"": 0.5}",theta,0.331812227831834,"r=0.5, tau=0.5, theta=0.3318",True,6,13,7,30.0,8.59375,0.0064142933781167,1692,0.0447834301308515,3.0,0.5614898989898991,0.3882575757575757,0.0895668602617031,debounce
sensitivity_2,0.0416667,0.15,M,sprt,sprt|3|24,"{""alpha"": 0.1}",beta,1.3431842578552845e-05,"alpha=0.1, beta=1.343e-05",False,0,60,60,30.0,29.78723404255319,0.0326545844704126,300,0.0657756630046882,3.0,0.4281565656565656,0.2367424242424242,0.1287523616261983,debounce
sensitivity_2,0.0416667,0.15,M,hmm,hmm|3|1,"{""rho"": 0.05}",theta,0.0010067708200856,"rho=0.05, theta=0.001007",True,8,8,0,30.0,1.1470588235294117,0.0009096634245329,705,0.0475823945140298,3.5,0.6226325757575758,0.4412878787878788,0.0951647890280596,debounce
