genuine_uuid,n_train_genuine,n_train_impostor,n_train_impostor_users,n_features_used,platt_coef,platt_intercept,val_eer,val_auc,val_far_at_0.5,val_frr_at_0.5,val_brier_balanced,val_genuine_frac_p_le_0.4,val_genuine_frac_band_0.4_0.6,val_impostor_frac_p_ge_0.6,val_impostor_frac_band_0.4_0.6,val_genuine_median_p,val_impostor_median_p,val_n_genuine,val_n_impostor,val_eer_raw,test_eer,test_auc,test_far_at_0.5,test_frr_at_0.5,test_brier_balanced,test_genuine_frac_p_le_0.4,test_genuine_frac_band_0.4_0.6,test_impostor_frac_p_ge_0.6,test_impostor_frac_band_0.4_0.6,test_genuine_median_p,test_impostor_median_p,test_n_genuine,test_n_impostor,test_eer_raw,val_frac_within_90s_of_train,test_frac_within_90s_of_train,test_transitions_at_0.5,test_transitions_per_hour_at_0.5,fit_seconds
27E04243-B138-4F40-A164-F40B60165CF3,2956,28000,28,52,1.121459740911824,0.49168403343952,0.007312027408592463,0.9995610048848689,0.007914624183006536,0.006276150627615063,0.0064705081077411205,0.006276150627615063,0.005230125523012552,0.005463643790849673,0.005667892156862745,0.9999643295821954,4.1131342743762906e-05,956,19584,0.007312027408592463,0.0039758801085403835,0.9995914799983433,0.006382639221318015,0.0020876826722338203,0.0036298353798905965,0.0020876826722338203,0.0,0.005531620658475613,0.0019147917663954045,0.9999796576099949,4.1528156828764554e-05,958,18801,0.0039758801085403835,0.0,0.0,3,0.18789144050104384,1.95
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,5109,28000,28,52,0.6935119604737042,0.35913887626921864,0.07590250460907197,0.9719378992387077,0.0813545200261858,0.06810035842293907,0.06053958534964579,0.04420549581839905,0.05316606929510155,0.06445277628994822,0.04112360887936678,0.9735874167156764,0.017554808352854282,1674,16803,0.07590250460907197,0.06500994885242606,0.9832963166206576,0.07561044063991018,0.05492537313432836,0.05271061263800173,0.03582089552238806,0.05791044776119403,0.0498456357002526,0.06427168116755543,0.9813706567894223,0.026296710622032145,1675,17815,0.06500994885242606,0.0,0.0,140,5.014925373134328,2.28
33A85C34-CFE4-4732-9E73-0A7AC861B27A,3703,28000,28,52,0.8890800142402098,1.5630903745044482,0.06582033508448991,0.9852494714496889,0.05350038596282881,0.08388157894736842,0.047322845915923895,0.0625,0.03453947368421053,0.04103081764740811,0.028442491538507215,0.9977455803146633,0.021300933515851425,1216,16841,0.06582033508448991,0.06395380708827154,0.9846783928679109,0.13604240282685512,0.026533996683250415,0.062195191883519144,0.02155887230514096,0.013266998341625208,0.11341616322808618,0.046335347087655306,0.9988382590283176,0.02396266840466285,1206,17546,0.06395380708827154,0.0,0.0,53,2.6368159203980097,1.76
3600D531-0C55-44A7-AE95-A7A38519464E,3121,28000,28,52,0.8370582611949814,0.592848544537919,0.07977926623743375,0.9795359633407132,0.09155010981389435,0.06777996070726916,0.05587047853860992,0.04911591355599214,0.04027504911591356,0.06958733094439949,0.04635302277193388,0.9957307894600915,0.007763303119929074,1018,17302,0.07977926623743375,0.0831083391854574,0.9777018476975229,0.14629748124018382,0.04541062801932367,0.06693638042257785,0.034782608695652174,0.028019323671497585,0.11261706706997848,0.07224710604386016,0.9931771750300309,0.007021846525216176,1035,17191,0.0831083391854574,0.0,0.0,47,2.7246376811594204,2.01
40E170A7-607B-4578-AF04-F021C3B0384A,4589,28000,28,52,0.7333286002733682,0.9032259603820534,0.02805052008338525,0.9977929258253412,0.020904074702886247,0.03530979347101932,0.019488791999516124,0.02798134576948701,0.013324450366422385,0.01596986417657046,0.01220288624787776,0.9996316957415542,0.0022425152646043433,1501,18848,0.02805052008338525,0.024743942323693327,0.9984040453805606,0.04626096271004887,0.014656895403064623,0.0191577336384757,0.011992005329780146,0.006662225183211193,0.03595099417553726,0.018209814554462075,0.999834317916767,0.001838593950748199,1501,14937,0.024743942323693327,0.0,0.0,32,1.279147235176549,1.86
481F4DD2-7689-43B9-A2AA-C8772227162B,4014,28000,28,52,0.8534385968969495,-0.03859761990807445,0.0374043338377051,0.9939491949519863,0.0367311072056239,0.03896103896103896,0.02842505926757203,0.03132161955691368,0.019862490450725745,0.026127709431751613,0.02337434094903339,0.9982534797445548,0.0026455292618436993,1309,17070,0.0374043338377051,0.028347117069870933,0.9968203230273782,0.01749438913506359,0.04430863254392666,0.021984789749839917,0.03361344537815126,0.02215431627196333,0.013063244518616563,0.00978304655579214,0.9987942388715515,0.001695613701264924,1309,17377,0.028347117069870933,0.0,0.0,86,3.941940412528648,2.17
4E98F91F-4654-42EF-B908-A3389443F2E7,1950,28000,28,52,0.7593165748345442,1.5588747243250523,0.030678199350001517,0.9951581421538735,0.024919941775836972,0.033707865168539325,0.02304873196277804,0.03210272873194221,0.006420545746388443,0.018806404657933044,0.011877729257641922,0.9994908045616587,0.005792993826217363,623,17175,0.030678199350001517,0.019783344888719953,0.9978998010815683,0.015681774717919296,0.029411764705882353,0.015228760345814617,0.021671826625386997,0.01238390092879257,0.012558169184675208,0.006565946324982469,0.9996275054495143,0.006120736812156286,646,15687,0.019783344888719953,0.0,0.0,28,2.6006191950464395,1.61
4FC32141-E888-4BFF-8804-12559A491D8C,2987,28000,28,52,0.4130347150103882,1.2820414694041256,0.2668352265413926,0.835472467571311,0.2453926614643865,0.2998965873836608,0.1702137346035089,0.19751809720785937,0.21923474663908996,0.18523437932370357,0.134539819580497,0.683234707423589,0.2324159678573661,967,18069,0.2668352265413926,0.12185721423999228,0.9505787220872852,0.2201054713249835,0.06928645294725956,0.10119219762907146,0.05480868665977249,0.028955532574974147,0.17719182597231378,0.0997363216875412,0.9681932290052613,0.20653594130925176,967,15170,0.12185721423999228,0.0,0.0,35,2.171664943123061,1.69
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,3970,28000,28,52,0.737627333426194,0.24745613434321545,0.055774149890284314,0.9856439744411566,0.04253175891208238,0.0695517774343122,0.042555541386144674,0.0517774343122102,0.02627511591962906,0.030835525211259724,0.027869494655548714,0.9961672080310049,0.009632336259750079,1294,17869,0.055774149890284314,0.05396213043368675,0.9899516469048534,0.028087113939327446,0.09420849420849421,0.04362297748712243,0.06563706563706563,0.06177606177606178,0.018596741455921884,0.02369850238630753,0.9952843968080959,0.017946158560476825,1295,18229,0.05396213043368675,0.0,0.0,104,4.818532818532819,1.53
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,3970,28000,28,52,0.4246077440592562,0.3862071686815761,0.18998378834104235,0.9016018042493358,0.20917206371433572,0.15069551777434312,0.12625257232548917,0.10587326120556415,0.1267387944358578,0.16908804481008227,0.08040142365365541,0.8303788986510738,0.09458743474782395,1294,17139,0.18998378834104235,0.0951896614245798,0.960518792136961,0.11320085166784954,0.05945945945945946,0.0845359415956834,0.02084942084942085,0.1498069498069498,0.073870357227348,0.08226874852140999,0.7437455081110997,0.08756829443136896,1295,16908,0.0951896614245798,0.0,0.0,114,5.281853281853282,2.19
