enrolled_user,mechanism,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
136562B6-95B2-483D-88DC-065F28409FD2,debounce,0.016666666666666666,0.022222222222222223,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.022222222222222223
136562B6-95B2-483D-88DC-065F28409FD2,ewma,0.002777777777777778,0.027777777777777776,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,0.16666666666666666,1.5,0.16666666666666666,1.5,0.027777777777777776
136562B6-95B2-483D-88DC-065F28409FD2,hysteresis,0.03333333333333333,0.030555555555555555,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.030555555555555555
136562B6-95B2-483D-88DC-065F28409FD2,instantaneous,0.0,0.01388888888888889,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01388888888888889
136562B6-95B2-483D-88DC-065F28409FD2,majority_vote,0.016666666666666666,0.022222222222222223,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.022222222222222223
136562B6-95B2-483D-88DC-065F28409FD2,margin_dual_threshold,0.0,0.01388888888888889,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01388888888888889
136562B6-95B2-483D-88DC-065F28409FD2,moving_average,0.005555555555555556,0.030555555555555555,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,0.3333333333333333,1.8333333333333333,0.3333333333333333,1.8333333333333333,0.030555555555555555
136562B6-95B2-483D-88DC-065F28409FD2,trust_model,0.022222222222222223,0.07777777777777778,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.3333333333333333,7.166666666666667,1.3333333333333333,7.166666666666667,0.07777777777777778
136562B6-95B2-483D-88DC-065F28409FD2,trust_model_single,0.011111111111111112,0.037500000000000006,2.3333333333333335,0.3333333333333333,0.0,1.303538175046555,0.0,0.0,0.0,0.6666666666666666,3.0,0.6666666666666666,3.0,0.037500000000000006
24E40C4C-A349-4F9F-93AB-01D00FB994AF,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
