enrolled_user,mechanism,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,sprt,0.2111111111111111,0.002777777777777778,1.6666666666666667,0.0,0.16666666666666666,0.931098696461825,0.0,0.16666666666666666,0.0,3.2,0.3333333333333333,12.666666666666666,0.3333333333333333,0.002777777777777778
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,trust_model,0.2138888888888889,0.030555555555555558,1.6666666666666667,0.0,0.16666666666666666,0.931098696461825,0.0,0.16666666666666666,0.0,3.4,3.6666666666666665,12.833333333333334,3.6666666666666665,0.030555555555555558
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,trust_model_single,0.2027777777777778,0.016666666666666666,1.6666666666666667,0.0,0.16666666666666666,0.931098696461825,0.0,0.16666666666666666,0.0,2.6,2.0,12.166666666666666,2.0,0.016666666666666666
3600D531-0C55-44A7-AE95-A7A38519464E,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
3600D531-0C55-44A7-AE95-A7A38519464E,ewma,0.0,0.02361111111111111,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,2.8333333333333335,0.02361111111111111
3600D531-0C55-44A7-AE95-A7A38519464E,hysteresis,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
3600D531-0C55-44A7-AE95-A7A38519464E,instantaneous,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600D531-0C55-44A7-AE95-A7A38519464E,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
3600D531-0C55-44A7-AE95-A7A38519464E,moving_average,0.002777777777777778,0.016666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.16666666666666666,2.0,0.16666666666666666,2.0,0.016666666666666666
3600D531-0C55-44A7-AE95-A7A38519464E,sprt,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600D531-0C55-44A7-AE95-A7A38519464E,trust_model,0.016666666666666666,0.0861111111111111,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,10.333333333333334,1.0,10.333333333333334,0.0861111111111111
3600D531-0C55-44A7-AE95-A7A38519464E,trust_model_single,0.008333333333333333,0.04722222222222222,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.5,5.666666666666667,0.5,5.666666666666667,0.04722222222222222
4FC32141-E888-4BFF-8804-12559A491D8C,debounce,0.21333333333333332,0.006666666666666666,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,1.0,0.8,12.8,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,ewma,0.2066666666666667,0.006666666666666666,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,0.5,0.8,12.4,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,hysteresis,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,instantaneous,0.2,0.0,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,0.0,0.0,12.0,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,majority_vote,0.21333333333333332,0.006666666666666666,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,1.0,0.8,12.8,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,moving_average,0.21000000000000002,0.008333333333333333,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,0.75,1.0,12.6,1.0,0.008333333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,sprt,0.2,0.0,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,0.0,0.0,12.0,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,trust_model,0.11000000000000001,0.04666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,6.6,5.6,6.6,5.6,0.04666666666666666
