uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2087,0.11091187066993027,0.035936751317680884
0A986513-7828-4D53-AA1F-E02D6DF9561B,2087,0.10688690458714653,0.03689506468615237
136562B6-95B2-483D-88DC-065F28409FD2,2087,0.05548293235599164,0.019166267369429803
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2087,0.08917376357094516,0.04264494489698131
27E04243-B138-4F40-A164-F40B60165CF3,2087,1.602870603610295e-10,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2087,2.8668422088804675e-10,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2087,0.07091494238478567,0.03833253473885961
59818CD2-24D7-4D32-B133-24C2FE3801E5,2087,0.004652847366484284,0.004791566842357451
665514DE-49DC-421F-8DCB-145D0B2609AD,2087,3.0799984047214284e-07,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2087,3.354775122931602e-10,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2087,0.07735860232475499,0.04983229516051749
7CE37510-56D0-4120-A1CF-0E23351428D2,2087,0.06299381611405314,0.02156205079060853
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2087,0.09393986434716987,0.04599904168663153
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2087,1.9620598616614368e-11,0.0
86A4F379-B305-473D-9D83-FC7D800180EF,2087,2.3275887187549006e-10,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,2087,2.480571324962113e-05,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2087,1.6176788186784263e-10,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,0.0010294204937550523,0.0011997600479904018
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2087,0.2659130915430005,0.20987062769525636
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2087,0.035685294852455675,0.012937230474365118
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2087,0.20828767332913417,0.14997604216578822
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2087,0.14230402271452433,0.044561571633924296
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2087,0.12540986528372525,0.058936272160996644
