partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,33A85C34-CFE4-4732-9E73-0A7AC861B27A,1065,8,8,16,16,8,8,17.75,0.4507042253521127,0.015023474178403756,0.9014084507042254,0.4507042253521127,0.4507042253521127,2.0,16,1.0,6.5,1.0,0.125,0.246875,106,412,1.0,0.0,0.0,0.875,16,1.0,2.625,1.0,0.0,0.178125,45,412,1.0,0.0,0.0625,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,3600D531-0C55-44A7-AE95-A7A38519464E,1032,11,9,20,28,12,8,17.2,0.6395348837209303,0.027131782945736434,1.1627906976744187,0.6976744186046512,0.46511627906976744,2.5454545454545454,16,1.0,2.0625,1.0,0.0625,0.23645833333333333,54,412,1.0,0.0,0.0,0.875,16,1.0,3.8125,1.0,0.1875,0.36041666666666666,90,412,1.0,0.0,0.0,0.75
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,40E170A7-607B-4578-AF04-F021C3B0384A,1490,4,3,7,9,4,3,24.833333333333332,0.16107382550335572,0.006040268456375839,0.2818791946308725,0.16107382550335572,0.12080536912751678,2.25,16,1.0,1.0,1.0,0.0,0.13958333333333334,19,412,1.0,0.0,0.0,0.9375,16,1.0,1.125,1.0,0.0,0.17604166666666665,55,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,481F4DD2-7689-43B9-A2AA-C8772227162B,1280,7,7,14,25,7,6,21.333333333333332,0.328125,0.01953125,0.65625,0.328125,0.28125,3.5714285714285716,16,1.0,0.875,1.0,0.0,0.09375,14,412,1.0,0.0,0.0,1.0,16,1.0,1.0,1.0,0.0,0.11458333333333333,26,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,4E98F91F-4654-42EF-B908-A3389443F2E7,326,2,1,3,5,1,1,5.433333333333334,0.36809815950920244,0.015337423312883436,0.5521472392638036,0.18404907975460122,0.18404907975460122,2.5,16,1.0,1.0,1.0,0.0,0.12291666666666666,18,412,1.0,0.0625,0.0,1.0,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,4FC32141-E888-4BFF-8804-12559A491D8C,967,9,8,17,59,9,6,16.116666666666667,0.5584281282316442,0.06101344364012409,1.0548086866597726,0.5584281282316442,0.37228541882109617,6.555555555555555,16,1.5,4.8125,1.0,0.1875,0.46249999999999997,170,412,0.0,0.0,0.0625,0.4375,16,1.0,3.0,1.0,0.0625,0.22708333333333333,89,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,1295,14,14,28,80,10,9,21.583333333333332,0.6486486486486487,0.06177606177606178,1.2972972972972974,0.46332046332046334,0.416988416988417,5.714285714285714,16,1.0,0.9375,1.0,0.0,0.11875,15,412,1.0,0.0,0.0625,1.0,16,1.0,0.9375,1.0,0.0,0.121875,18,412,1.0,0.0,0.125,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,1295,7,7,14,20,7,6,21.583333333333332,0.32432432432432434,0.015444015444015444,0.6486486486486487,0.32432432432432434,0.277992277992278,2.857142857142857,16,1.0,2.5,1.0,0.0,0.22708333333333333,69,412,1.0,0.0,0.0625,0.9375,16,1.0,4.4375,1.0,0.0,0.30104166666666665,154,412,1.0,0.0,0.0,0.6875
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,59818CD2-24D7-4D32-B133-24C2FE3801E5,1151,8,8,16,23,9,7,19.183333333333334,0.41702867072111205,0.01998262380538662,0.8340573414422241,0.46915725456125107,0.3649000868809731,2.875,16,1.0,1.5625,1.0,0.125,0.2625,50,412,1.0,0.0,0.0,0.75,16,1.0,2.4375,1.0,0.0625,0.3927083333333333,155,412,0.0,0.0,0.0,0.6875
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2,1271,20,16,36,150,19,13,21.183333333333334,0.9441384736428009,0.11801730920535011,1.6994492525570417,0.8969315499606609,0.6136900078678206,7.5,16,1.0,3.5,1.0,0.125,0.24687499999999998,92,412,1.0,0.0,0.0625,0.75,16,1.0,4.625,1.0,0.125,0.33125,139,412,1.0,0.0625,0.0,0.75
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,5EF64122-B513-46AE-BCF1-E62AAC285D2C,754,5,4,9,19,4,3,12.566666666666666,0.3978779840848806,0.025198938992042442,0.7161803713527851,0.3183023872679045,0.2387267904509284,3.8,16,1.0,1.0625,1.0,0.0,0.134375,28,412,1.0,0.0,0.0,0.9375,16,1.0,0.9375,1.0,0.0,0.140625,33,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,61359772-D8D8-480D-B623-7C636EAD0C81,1168,0,0,0,0,0,0,19.466666666666665,0.0,0.0,0.0,0.0,0.0,,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,61976C24-1C50-4355-9C49-AAE44A7D09F6,1717,2,2,4,7,2,2,28.616666666666667,0.06988934187536401,0.004076878276062901,0.13977868375072802,0.06988934187536401,0.06988934187536401,3.5,16,1.0,1.0,1.0,0.0,0.13125,24,412,1.0,0.0,0.0,1.0,16,1.0,1.5,1.0,0.0,0.146875,34,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,665514DE-49DC-421F-8DCB-145D0B2609AD,1724,14,14,28,24,16,14,28.733333333333334,0.4872389791183295,0.013921113689095127,0.974477958236659,0.5568445475638051,0.4872389791183295,1.7142857142857142,16,1.0,1.0625,1.0,0.0625,0.14583333333333334,19,412,1.0,0.0,0.0,0.9375,16,1.0,0.875,1.0,0.0,0.11979166666666666,16,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,74B86067-5D4B-43CF-82CF-341B76BEA0F4,1416,1,1,2,2,1,1,23.6,0.0423728813559322,0.0014124293785310734,0.0847457627118644,0.0423728813559322,0.0423728813559322,2.0,16,1.0,2.375,1.0,0.0,0.18958333333333333,41,412,1.0,0.0,0.0,0.875,16,1.0,1.0625,1.0,0.0,0.1875,46,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2371,24,24,48,120,26,18,39.516666666666666,0.6073386756642767,0.05061155630535639,1.2146773513285534,0.6579502319696331,0.4555040067482075,5.0,16,1.0,3.1875,1.0,0.0,0.23229166666666667,66,412,1.0,0.0,0.125,0.875,16,1.0,0.9375,1.0,0.0,0.171875,61,412,1.0,0.0,0.0,0.875
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,797D145F-3858-4A7F-A7C2-A4EB721E133C,684,0,0,0,0,0,0,11.4,0.0,0.0,0.0,0.0,0.0,,16,1.0,1.125,1.0,0.0625,0.16770833333333335,23,412,1.0,0.0,0.0,0.9375,16,1.0,1.0,1.0,0.0,0.13958333333333334,26,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,7CE37510-56D0-4120-A1CF-0E23351428D2,1924,14,14,28,52,16,12,32.06666666666667,0.43659043659043656,0.02702702702702703,0.8731808731808731,0.49896049896049893,0.3742203742203742,3.7142857142857144,16,1.0,0.9375,1.0,0.0,0.15625,44,412,1.0,0.0,0.0625,1.0,16,1.0,1.375,1.0,0.0,0.18645833333333334,32,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,1809,33,33,66,91,38,30,30.15,1.0945273631840797,0.050304035378662244,2.1890547263681595,1.2603648424543947,0.9950248756218906,2.757575757575758,16,1.0,0.75,1.0,0.0,0.08541666666666667,25,412,1.0,0.0,0.125,1.0,16,1.0,0.9375,1.0,0.0,0.12604166666666666,21,412,1.0,0.0,0.0625,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,806289BC-AD52-4CC1-806C-0CDB14D65EB6,1808,4,4,8,8,4,4,30.133333333333333,0.13274336283185842,0.004424778761061947,0.26548672566371684,0.13274336283185842,0.13274336283185842,2.0,16,1.0,1.0,1.0,0.0,0.12604166666666666,21,412,1.0,0.0,0.0,1.0,16,1.0,1.0,1.0,0.0,0.121875,17,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,81536B0A-8DBF-4D8A-AC24-9543E2E4C8E0,523,16,12,28,39,14,11,8.716666666666667,1.8355640535372848,0.0745697896749522,3.2122370936902485,1.6061185468451242,1.2619502868068833,2.4375,16,1.0,0.9375,1.0,0.0,0.11458333333333333,15,412,1.0,0.0,0.0,1.0,16,1.0,0.8125,1.0,0.0,0.0875,13,412,1.0,0.0,0.0625,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,56,56,112,334,63,40,31.316666666666666,1.7881852048962215,0.17775412453432676,3.576370409792443,2.011708355508249,1.2772751463544438,5.964285714285714,16,1.0,0.625,1.0,0.0,0.078125,10,412,1.0,0.0,0.1875,1.0,16,1.0,0.9375,1.0,0.0,0.11979166666666666,15,412,1.0,0.0,0.125,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,86A4F379-B305-473D-9D83-FC7D800180EF,1804,9,8,17,19,9,8,30.066666666666666,0.29933481152993346,0.010532150776053215,0.565410199556541,0.29933481152993346,0.2660753880266075,2.111111111111111,16,1.0,0.875,1.0,0.0,0.11770833333333333,18,412,1.0,0.0,0.0,1.0,16,1.0,1.125,1.0,0.0,0.13958333333333334,23,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,96A358A0-FFF2-4239-B93E-C7425B901B47,1132,0,0,0,0,0,0,18.866666666666667,0.0,0.0,0.0,0.0,0.0,,16,1.0,4.8125,1.0,0.125,0.22395833333333334,77,412,1.0,0.0,0.0,0.875,16,1.0,1.0625,1.0,0.0,0.2125,72,412,1.0,0.0,0.0,0.8125
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,9759096F-1119-4E19-A0AD-6F16989C7E1C,1954,28,27,55,268,25,17,32.56666666666667,0.8597748208802456,0.13715455475946775,1.6888433981576252,0.7676560900716478,0.5220061412487205,9.571428571428571,16,1.0,1.8125,1.0,0.0,0.21770833333333334,95,412,1.0,0.125,0.125,0.9375,16,1.0,5.0,1.0,0.125,0.24791666666666667,92,412,1.0,0.0,0.0625,0.8125
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,99B204C0-DD5C-4BB7-83E8-A37281B8D769,996,7,6,13,43,4,3,16.6,0.4216867469879518,0.04317269076305221,0.7831325301204819,0.24096385542168672,0.18072289156626503,6.142857142857143,16,1.0,0.875,1.0,0.0,0.11770833333333333,14,412,1.0,0.0625,0.0625,1.0,16,1.0,0.9375,1.0,0.0,0.12708333333333333,19,412,1.0,0.0,0.0625,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,9DC38D04-E82E-4F29-AB52-B476535226F2,1909,17,17,34,41,21,16,31.816666666666666,0.5343111576741749,0.021477213200628602,1.0686223153483498,0.6600314300680985,0.5028810895756941,2.411764705882353,16,1.0,2.875,1.0,0.0625,0.22916666666666666,71,412,1.0,0.0,0.0625,0.8125,16,1.0,2.375,1.0,0.0,0.22916666666666666,104,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,1179,39,39,78,93,58,36,19.65,1.9847328244274811,0.07888040712468193,3.9694656488549622,2.9516539440203564,1.8320610687022902,2.3846153846153846,16,1.0,1.125,1.0,0.0,0.10208333333333333,36,412,1.0,0.0,0.0,0.9375,16,1.0,1.4375,1.0,0.0625,0.175,26,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,A7599A50-24AE-46A6-8EA6-2576F1011D81,752,1,1,2,5,1,1,12.533333333333333,0.0797872340425532,0.006648936170212766,0.1595744680851064,0.0797872340425532,0.0797872340425532,5.0,16,1.0,1.125,1.0,0.0625,0.18645833333333334,24,412,1.0,0.0,0.0,0.875,16,1.0,1.125,1.0,0.0625,0.21354166666666666,52,412,1.0,0.0,0.0,0.8125
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,1475,0,0,0,0,0,0,24.583333333333332,0.0,0.0,0.0,0.0,0.0,,16,1.0,5.375,1.0,0.0,0.34791666666666665,134,412,1.0,0.0,0.0,0.8125,16,1.0,4.625,1.0,0.0,0.2677083333333333,99,412,1.0,0.0,0.0,0.8125
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,B09E373F-8A54-44C8-895B-0039390B859F,1597,19,17,36,114,20,16,26.616666666666667,0.7138384470882906,0.07138384470882905,1.3525360050093926,0.7514088916718847,0.6011271133375078,6.0,16,1.0,2.6875,1.0,0.0625,0.29270833333333335,97,412,1.0,0.0,0.0,0.75,16,1.0,3.1875,1.0,0.0625,0.3302083333333333,127,412,1.0,0.0625,0.0625,0.8125
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,1737,17,15,32,60,17,12,28.95,0.5872193436960277,0.03454231433506045,1.1053540587219344,0.5872193436960277,0.4145077720207254,3.5294117647058822,16,1.0,1.0,1.0,0.0,0.12708333333333333,19,412,1.0,0.0,0.0,1.0,16,1.0,1.1875,1.0,0.0625,0.190625,45,412,1.0,0.0,0.0,0.875
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,B9724848-C7E2-45F4-9B3F-A1F38D864495,1497,38,36,74,383,42,21,24.95,1.5230460921843687,0.2558450233800935,2.965931863727455,1.683366733466934,0.841683366733467,10.078947368421053,16,1.0,4.875,1.0,0.0,0.19479166666666667,77,412,1.0,0.0625,0.375,1.0,16,1.0,1.25,1.0,0.0625,0.13229166666666667,20,412,1.0,0.0,0.3125,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,1633,33,33,66,412,31,17,27.216666666666665,1.2124923453766074,0.25229638701775875,2.424984690753215,1.1390079608083283,0.6246172688303736,12.484848484848484,16,1.0,1.8125,1.0,0.0,0.11354166666666667,37,412,1.0,0.0,0.3125,0.9375,16,1.0,4.1875,1.0,0.0625,0.23958333333333334,109,412,1.0,0.0,0.4375,0.875
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,BEF6C611-50DA-4971-A040-87FB979F3FC1,617,3,3,6,13,2,2,10.283333333333333,0.29173419773095627,0.02106969205834684,0.5834683954619125,0.19448946515397084,0.19448946515397084,4.333333333333333,16,1.0,0.875,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0,16,1.0,0.8125,1.0,0.0,0.10729166666666666,13,412,1.0,0.0,0.125,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,4,4,8,11,5,4,15.616666666666667,0.256136606189968,0.011739594450373533,0.512273212379936,0.32017075773745995,0.256136606189968,2.75,16,1.0,2.125,1.0,0.0,0.178125,50,412,1.0,0.0,0.0,0.9375,16,1.0,1.0625,1.0,0.0,0.15520833333333334,49,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,CA820D43-E5E2-42EF-9798-BE56F776370B,1543,31,31,62,116,31,23,25.716666666666665,1.2054439403758912,0.07517822423849643,2.4108878807517824,1.2054439403758912,0.8943616331821128,3.7419354838709675,16,3.0,10.0,1.5,0.3125,0.5010416666666666,221,412,0.5,0.0,0.1875,0.5,16,1.0,1.625,1.0,0.125,0.259375,67,412,1.0,0.0,0.0625,0.8125
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,1586,1,1,2,2,1,1,26.433333333333334,0.03783102143757881,0.0012610340479192938,0.07566204287515763,0.03783102143757881,0.03783102143757881,2.0,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0,16,1.0,0.9375,1.0,0.0,0.11979166666666666,15,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,537,1,1,2,5,1,1,8.95,0.111731843575419,0.00931098696461825,0.223463687150838,0.111731843575419,0.111731843575419,5.0,16,1.0,5.3125,1.0,0.125,0.26041666666666663,84,412,1.0,0.0,0.0,0.875,16,1.0,3.9375,1.0,0.1875,0.38229166666666664,108,412,1.0,0.0,0.0,0.75
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,694,6,6,12,22,5,5,11.566666666666666,0.5187319884726225,0.03170028818443804,1.037463976945245,0.43227665706051877,0.43227665706051877,3.6666666666666665,16,1.0,5.125,1.0,0.25,0.40208333333333335,84,412,1.0,0.0,0.1875,0.75,16,1.0,7.125,1.0,0.1875,0.35833333333333334,122,412,1.0,0.0,0.0625,0.625
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,22,22,44,86,24,17,20.2,1.0891089108910892,0.07095709570957096,2.1782178217821784,1.188118811881188,0.8415841584158417,3.909090909090909,16,1.0,1.75,1.0,0.0,0.12395833333333334,38,412,1.0,0.0,0.0,1.0,16,1.0,5.5,1.0,0.1875,0.309375,93,412,1.0,0.0,0.125,0.75
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,19,19,38,209,22,10,10.95,1.7351598173515983,0.3181126331811263,3.4703196347031966,2.0091324200913245,0.9132420091324202,11.0,16,1.0,0.6875,1.0,0.0,0.06145833333333333,22,412,1.5,0.125,0.4375,1.0,16,0.5,2.1875,0.0,0.0,0.115625,58,412,8.0,0.125,0.4375,0.9375
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,677,3,3,6,9,3,3,11.283333333333333,0.2658788774002954,0.013293943870014771,0.5317577548005908,0.2658788774002954,0.2658788774002954,3.0,16,1.0,1.0625,1.0,0.0625,0.18125,51,412,1.0,0.0,0.125,0.9375,16,1.0,1.375,1.0,0.0,0.19895833333333332,30,412,1.0,0.0,0.0,0.875
test,"k=3, theta=0.4502",majority_vote,sensitivity_1,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,13,13,26,51,13,11,16.1,0.8074534161490683,0.052795031055900624,1.6149068322981366,0.8074534161490683,0.6832298136645962,3.923076923076923,16,1.0,1.0625,1.0,0.0,0.12395833333333334,30,412,1.0,0.0,0.0625,1.0,16,1.0,1.1875,1.0,0.0625,0.24166666666666667,74,412,1.0,0.0,0.375,0.75
test,"T=2, theta=0.5498",debounce,sensitivity_1,00EABED2-271D-49D8-B599-1D4A09240601,408,10,8,18,114,8,5,6.8,1.4705882352941178,0.27941176470588236,2.6470588235294117,1.1764705882352942,0.7352941176470589,11.4,16,1.0,0.75,1.0,0.0,0.09479166666666666,17,412,1.0,0.0625,0.3125,1.0,16,1.0,1.0625,1.0,0.0625,0.15208333333333332,23,412,1.0,0.0625,0.375,0.875
test,"T=2, theta=0.5498",debounce,sensitivity_1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1334,10,10,20,43,9,6,22.233333333333334,0.4497751124437781,0.03223388305847077,0.8995502248875562,0.4047976011994003,0.2698650674662669,4.3,16,1.0,1.125,1.0,0.0625,0.15312499999999998,29,412,1.0,0.0,0.0625,0.9375,16,1.0,1.1875,1.0,0.0,0.18958333333333333,67,412,1.0,0.0,0.0,0.9375
test,"T=2, theta=0.5498",debounce,sensitivity_1,0A986513-7828-4D53-AA1F-E02D6DF9561B,763,5,5,10,27,5,4,12.716666666666667,0.3931847968545216,0.035386631716906945,0.7863695937090432,0.3931847968545216,0.3145478374836173,5.4,16,1.0,2.375,1.0,0.0625,0.2375,83,412,1.0,0.0,0.0625,0.875,16,1.0,1.625,1.0,0.0625,0.20104166666666667,53,412,1.0,0.0,0.0,0.9375
test,"T=2, theta=0.5498",debounce,sensitivity_1,0BFC35E2-4817-4865-BFA7-764742302A2D,556,6,6,12,92,5,3,9.266666666666667,0.6474820143884892,0.16546762589928057,1.2949640287769784,0.539568345323741,0.3237410071942446,15.333333333333334,16,1.0,1.1875,1.0,0.0,0.14270833333333333,26,412,1.0,0.0,0.0,1.0,16,1.0,0.9375,1.0,0.0,0.11458333333333333,15,412,1.0,0.0,0.0625,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,1279,1,1,2,9,0,0,21.316666666666666,0.04691164972634871,0.007036747458952306,0.09382329945269742,0.0,0.0,9.0,16,1.0,1.0,1.0,0.0,0.15833333333333333,34,412,1.0,0.0,0.0,1.0,16,1.0,1.0625,1.0,0.0,0.15104166666666666,26,412,1.0,0.0,0.0,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,11B5EC4D-4133-4289-B475-4E737182A406,1740,7,7,14,36,5,4,29.0,0.2413793103448276,0.020689655172413793,0.4827586206896552,0.1724137931034483,0.13793103448275862,5.142857142857143,16,1.0,1.125,1.0,0.0,0.13749999999999998,20,412,1.0,0.0,0.0,1.0,16,1.0,1.625,1.0,0.0,0.16979166666666667,33,412,1.0,0.0,0.0625,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,136562B6-95B2-483D-88DC-065F28409FD2,1215,13,13,26,65,10,7,20.25,0.6419753086419753,0.053497942386831275,1.2839506172839505,0.49382716049382713,0.345679012345679,5.0,16,1.0,1.8125,1.0,0.0,0.21354166666666666,58,412,1.0,0.0,0.0625,0.9375,16,1.0,2.8125,1.0,0.125,0.325,78,412,1.0,0.0,0.0,0.8125
test,"T=2, theta=0.5498",debounce,sensitivity_1,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,3,3,6,79,2,2,21.35,0.1405152224824356,0.06167056986729118,0.2810304449648712,0.09367681498829039,0.09367681498829039,26.333333333333332,16,1.0,1.9375,1.0,0.0625,0.21145833333333333,55,412,1.0,0.0,0.1875,0.9375,16,1.0,2.3125,1.0,0.0,0.25,63,412,1.0,0.0,0.0625,0.9375
test,"T=2, theta=0.5498",debounce,sensitivity_1,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,1423,1,1,2,2,1,1,23.716666666666665,0.0421644413211525,0.0014054813773717498,0.084328882642305,0.0421644413211525,0.0421644413211525,2.0,16,1.0,1.0,1.0,0.0,0.12291666666666666,18,412,1.0,0.0,0.0,1.0,16,1.0,1.0625,1.0,0.0,0.13958333333333334,23,412,1.0,0.0,0.0,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,24E40C4C-A349-4F9F-93AB-01D00FB994AF,926,23,23,46,130,23,15,15.433333333333334,1.4902807775377969,0.14038876889848811,2.9805615550755937,1.4902807775377969,0.9719222462203023,5.6521739130434785,16,1.0,4.25,1.0,0.125,0.28541666666666665,81,412,1.0,0.0,0.125,0.875,16,1.0,3.1875,1.0,0.125,0.24895833333333334,65,412,1.0,0.0,0.0625,0.875
test,"T=2, theta=0.5498",debounce,sensitivity_1,27E04243-B138-4F40-A164-F40B60165CF3,947,0,0,0,0,0,0,15.783333333333333,0.0,0.0,0.0,0.0,0.0,,16,1.0,1.0,1.0,0.0,0.13333333333333333,18,412,1.0,0.0,0.0,1.0,16,1.0,1.0,1.0,0.0,0.12708333333333333,20,412,1.0,0.0,0.0,0.9375
test,"T=2, theta=0.5498",debounce,sensitivity_1,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,1675,21,21,42,63,22,20,27.916666666666668,0.7522388059701492,0.037611940298507465,1.5044776119402985,0.7880597014925372,0.7164179104477612,3.0,16,1.0,1.125,1.0,0.0,0.16770833333333332,54,412,1.0,0.0,0.0,0.9375,16,1.0,1.125,1.0,0.0,0.11354166666666667,20,412,1.0,0.0,0.125,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,33A85C34-CFE4-4732-9E73-0A7AC861B27A,1065,4,4,8,10,4,4,17.75,0.22535211267605634,0.009389671361502348,0.4507042253521127,0.22535211267605634,0.22535211267605634,2.5,16,1.0,4.25,1.0,0.0625,0.23333333333333334,95,412,1.0,0.0,0.0,0.875,16,1.0,2.75,1.0,0.0625,0.18437499999999998,46,412,1.0,0.0,0.0,0.9375
test,"T=2, theta=0.5498",debounce,sensitivity_1,3600D531-0C55-44A7-AE95-A7A38519464E,1032,8,7,15,40,7,6,17.2,0.46511627906976744,0.03875968992248062,0.872093023255814,0.4069767441860465,0.3488372093023256,5.0,16,1.0,1.25,1.0,0.0,0.1625,28,412,1.0,0.0,0.0625,1.0,16,1.0,3.4375,1.0,0.1875,0.31875,67,412,1.0,0.0,0.0,0.75
test,"T=2, theta=0.5498",debounce,sensitivity_1,40E170A7-607B-4578-AF04-F021C3B0384A,1490,3,2,5,13,1,1,24.833333333333332,0.12080536912751678,0.0087248322147651,0.20134228187919465,0.04026845637583893,0.04026845637583893,4.333333333333333,16,1.0,1.0,1.0,0.0,0.13958333333333334,19,412,1.0,0.0,0.0,0.9375,16,1.0,1.0,1.0,0.0,0.18020833333333333,58,412,1.0,0.0,0.0,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,481F4DD2-7689-43B9-A2AA-C8772227162B,1280,6,6,12,24,6,5,21.333333333333332,0.28125,0.01875,0.5625,0.28125,0.234375,4.0,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0,16,1.0,0.9375,1.0,0.0,0.11041666666666666,21,412,1.0,0.0,0.0,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,4E98F91F-4654-42EF-B908-A3389443F2E7,326,1,0,1,4,0,0,5.433333333333334,0.18404907975460122,0.012269938650306749,0.18404907975460122,0.0,0.0,4.0,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0625,0.0,1.0,16,1.0,1.0,1.0,0.0,0.12083333333333333,16,412,1.0,0.0,0.0,1.0
test,"T=2, theta=0.5498",debounce,sensitivity_1,4FC32141-E888-4BFF-8804-12559A491D8C,967,8,6,14,69,6,5,16.116666666666667,0.4963805584281282,0.07135470527404343,0.8686659772492243,0.37228541882109617,0.3102378490175801,8.625,16,1.0,4.5,1.0,0.1875,0.428125,151,412,0.0,0.0,0.0625,0.5,16,1.0,2.9375,1.0,0.0625,0.2125,77,412,1.0,0.0,0.0,0.9375
