target_name,partition,mechanism,params_str,n_users,genuine_hours,false_locks,false_locks_per_hour_pooled,fr_frames,frr_time_pooled,X_fa_frames,X_impostor_frames,X_far_frame_pooled,M_fa_frames,M_impostor_frames,M_far_frame_pooled,X_ania_median__median,X_ania_median__ci_lo,X_ania_median__ci_hi,X_ania_median__mean,M_ania_median__median,M_ania_median__ci_lo,M_ania_median__ci_hi,M_ania_median__mean,X_first_lock_median__median,X_first_lock_median__ci_lo,X_first_lock_median__ci_hi,X_first_lock_median__mean,M_first_lock_median__median,M_first_lock_median__ci_lo,M_first_lock_median__ci_hi,M_first_lock_median__mean,X_recovery_median__median,X_recovery_median__ci_lo,X_recovery_median__ci_hi,X_recovery_median__mean,M_recovery_median__median,M_recovery_median__ci_lo,M_recovery_median__ci_hi,M_recovery_median__mean,X_miss_rate__median,X_miss_rate__ci_lo,X_miss_rate__ci_hi,X_miss_rate__mean,M_miss_rate__median,M_miss_rate__ci_lo,M_miss_rate__ci_hi,M_miss_rate__mean,X_far_frame__median,X_far_frame__ci_lo,X_far_frame__ci_hi,X_far_frame__mean,M_far_frame__median,M_far_frame__ci_lo,M_far_frame__ci_hi,M_far_frame__mean,frr_time__median,frr_time__ci_lo,frr_time__ci_hi,frr_time__mean,false_locks_per_hour__median,false_locks_per_hour__ci_lo,false_locks_per_hour__ci_hi,false_locks_per_hour__mean,transitions_per_hour__median,transitions_per_hour__ci_lo,transitions_per_hour__ci_hi,transitions_per_hour__mean,pingpong_per_hour__median,pingpong_per_hour__ci_lo,pingpong_per_hour__ci_hi,pingpong_per_hour__mean,lockout_mean_frames__median,lockout_mean_frames__ci_lo,lockout_mean_frames__ci_hi,lockout_mean_frames__mean
sensitivity_1,test,sprt,"alpha=0.01, beta=0.4898",56,1159.7833333333333,543,0.4681908977251498,4420,0.06351761104804059,1572,23072,0.06813453536754507,1585,23072,0.06869798890429958,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.26785714285714285,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.030133928571428572,0.0,0.0,0.0,0.03459821428571429,0.044270833333333336,0.009375000000000001,0.065625,0.07079613095238095,0.0453125,0.021354166666666667,0.07864583333333333,0.07273065476190475,0.03109683149651972,0.02099098217953483,0.05134736476771283,0.06526260784327946,0.4173241737340285,0.294091089326586,0.5383526157493799,0.48135711851356916,0.8188296765765983,0.5929532081815634,1.0033037249665628,0.9316029082049548,0.26443599474272755,0.2323008849557522,0.34557694621694707,0.38934423761385917,4.785714285714286,4.0,7.222222222222222,7.369658171576206
sensitivity_1,test,hmm,"rho=0.001, theta=0.995",56,1159.7833333333333,649,0.5595872792331901,5050,0.07257102619742194,1266,23072,0.05487170596393898,1225,23072,0.053094660194174755,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.026785714285714284,2.0,2.0,2.0,2.6785714285714284,2.0,2.0,2.0,2.9375,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.03125,0.0234375,0.008333333333333333,0.059375,0.06290922619047619,0.042708333333333334,0.022916666666666665,0.06458333333333334,0.06553199404761904,0.03355957798585647,0.023885804512810065,0.05806311666418762,0.07392106849641555,0.49127644982567265,0.3649000868809731,0.6111602086159897,0.5577065669556227,0.9119299283021656,0.68709940490032,1.2031509099339588,1.0772508851831317,0.39130296576496393,0.29553450463044484,0.5604061599423631,0.5186683586869111,4.875,3.4705882352941178,6.875,7.5494139976152494
sensitivity_2,test,threshold,theta=0.02413,56,1159.7833333333333,147,0.1267478120913389,187,0.0026872835443401783,8542,23072,0.37023231622746183,9531,23072,0.4130981276005548,0.25,0.0,1.75,2.7410714285714284,2.0,0.0,3.0,3.25,0.0,0.0,0.25,1.4285714285714286,0.0,0.0,0.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.3125,0.28236607142857145,0.25,0.125,0.375,0.30245535714285715,0.32395833333333335,0.25885416666666666,0.47968750000000004,0.37077752976190476,0.40989583333333335,0.3104166666666667,0.5130208333333334,0.40941220238095244,0.00026191723415400735,0.0,0.0012604580113893653,0.0030479648222594643,0.01571503404924044,0.0,0.07562748068336192,0.14326820601810816,0.03143006809848088,0.0,0.15125496136672384,0.28569343125617813,0.01571503404924044,0.0,0.07562748068336192,0.21056626460311229,1.0,1.0,1.1136363636363638,1.249621102581629
sensitivity_2,test,moving_average,"k=2, theta=0.05215",56,1159.7833333333333,122,0.10519206173566902,331,0.004756635578484487,7721,23072,0.33464805825242716,8855,23072,0.38379854368932037,1.0,1.0,1.25,2.4910714285714284,1.0,1.0,2.0,2.7410714285714284,1.0,1.0,1.0,1.875,1.0,1.0,1.0,1.8303571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.25,0.234375,0.1875,0.125,0.25,0.22209821428571427,0.38697916666666665,0.2973958333333333,0.4197916666666667,0.39393601190476196,0.41302083333333334,0.3296875,0.5005208333333333,0.425688244047619,0.0,0.0,0.0008751211240310078,0.006189287123725277,0.0,0.0,0.05355798192771084,0.11751172853970782,0.0,0.0,0.10501453488372092,0.23502345707941563,0.0,0.0,0.05250726744186046,0.1441509247726931,1.6071428571428572,1.0,2.3,2.2877737759316705
sensitivity_2,test,ewma,"alpha=0.7, theta=0.06914",56,1159.7833333333333,142,0.12243666202020492,428,0.0061505741014844725,7746,23072,0.33573162274618584,8854,23072,0.38375520110957007,2.0,2.0,2.0,2.9285714285714284,2.0,2.0,2.5,3.3214285714285716,2.0,2.0,2.0,2.4910714285714284,2.0,2.0,2.25,2.8035714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.25,0.21986607142857142,0.1875,0.125,0.25,0.21986607142857142,0.4375,0.3671875,0.4828125,0.4498325892857143,0.4692708333333333,0.39583333333333337,0.5432291666666667,0.4830915178571429,0.0,0.0,0.0009317076153859573,0.007859726134417499,0.0,0.0,0.04566268779584277,0.12749874518238488,0.0,0.0,0.09132537559168553,0.25499749036476976,0.0,0.0,0.033185840707964605,0.1614514697723382,1.9666666666666666,1.25,2.0,2.9787439613526567
sensitivity_2,test,majority_vote,"k=3, theta=0.05732",56,1159.7833333333333,100,0.08622300142267952,457,0.006567318608360757,6936,23072,0.30062413314840497,7805,23072,0.3382888349514563,1.0,1.0,1.0,1.9732142857142858,1.0,1.0,1.75,2.3392857142857144,1.0,1.0,1.0,1.8303571428571428,1.0,1.0,1.5,1.9642857142857142,1.0,1.0,1.0,0.7321428571428571,1.0,1.0,1.0,0.6875,0.125,0.09375,0.1875,0.1953125,0.125,0.0625,0.25,0.19196428571428573,0.34114583333333337,0.27708333333333335,0.390625,0.3662946428571429,0.35468750000000004,0.27447916666666666,0.4677604166666659,0.3923177083333333,0.0,0.0,0.0009656385992581559,0.008025056561222437,0.0,0.0,0.041284278378673656,0.09304132777019651,0.0,0.0,0.08256855675734731,0.18608265554039302,0.0,0.0,0.041284278378673656,0.09949761343216022,3.0,2.25,4.375,4.045328282828283
sensitivity_2,test,debounce,"T=2, theta=0.07586",56,1159.7833333333333,98,0.08449854139422594,644,0.009254602152700936,6295,23072,0.2728415395284327,7187,23072,0.31150312066574204,1.0,1.0,1.0,1.5803571428571428,1.0,1.0,1.0,1.9910714285714286,1.0,1.0,1.0,1.5267857142857142,1.0,1.0,1.0,1.7053571428571428,1.0,1.0,1.0,0.7946428571428571,1.0,1.0,1.0,0.7678571428571429,0.125,0.0625,0.1875,0.18191964285714285,0.125,0.0625,0.1875,0.17745535714285715,0.30625,0.259375,0.36041666666666666,0.3443080357142857,0.33854166666666663,0.2583333333333333,0.42656249999999996,0.36768973214285705,0.0,0.0,0.001837801978730999,0.010989432132492535,0.0,0.0,0.05081676716759426,0.08780965180130831,0.0,0.0,0.10163353433518851,0.17299325318244854,0.0,0.0,0.04660352316602317,0.07312032681808521,5.0,3.0,5.7,5.563714285714285
sensitivity_2,test,margin,"m=0.1, theta=0.07586",56,1159.7833333333333,117,0.10088091166453504,422,0.006064351100061793,6693,23072,0.29009188626907073,7730,23072,0.3350381414701803,0.0,0.0,0.5,1.8482142857142858,0.5,0.0,1.25,1.9375,0.0,0.0,0.25,1.3660714285714286,0.0,0.0,0.5,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.25,0.22991071428571427,0.1875,0.125,0.25,0.21986607142857142,0.2635416666666667,0.18125,0.38020833333333337,0.30762648809523807,0.34687500000000004,0.20625000000000002,0.4052083333333333,0.3385044642857143,0.00026191723415400735,0.0,0.002900528825931801,0.007255622949631161,0.01571503404924044,0.0,0.07304756918590215,0.10350603114258995,0.03143006809848088,0.0,0.14609444382362802,0.2061690815051417,0.0,0.0,0.06642691935738895,0.10075183394407886,2.0,1.25,3.55,4.503495995172263
sensitivity_2,test,hysteresis,"m=0.3, T=2, theta=0.2315",56,1159.7833333333333,69,0.05949387098164887,1084,0.015577622257030767,4979,23072,0.21580270457697642,5544,23072,0.24029126213592233,1.0,1.0,1.0,1.5178571428571428,1.0,1.0,1.0,1.7410714285714286,1.0,1.0,1.0,1.4553571428571428,1.0,1.0,1.0,1.6785714285714286,1.0,1.0,1.0,0.9196428571428571,1.0,1.0,1.0,1.0267857142857142,0.125,0.0625,0.15625,0.16517857142857142,0.125,0.0625,0.1875,0.15401785714285715,0.25,0.20885416666666667,0.3140625,0.3025483630952381,0.28020833333333334,0.23020833333333335,0.3359375,0.3176525297619048,0.0,0.0,0.004998451806962446,0.016901160751432474,0.0,0.0,0.048189975247524754,0.06253577285782831,0.0,0.0,0.0937134074941452,0.1205267830180321,0.0,0.0,0.0,0.023377097035429197,10.0,6.0,13.0,16.111619047619048
sensitivity_2,test,trust,"r=0.5, tau=0.5, theta=0.2891",56,1159.7833333333333,74,0.06380502105278285,1300,0.01868165030824723,6032,23072,0.26144244105409153,6587,23072,0.285497572815534,3.0,3.0,3.0,3.419642857142857,3.0,3.0,3.0,3.4642857142857144,3.0,3.0,3.0,3.3660714285714284,3.0,3.0,3.0,3.4464285714285716,1.0,1.0,1.0,0.8214285714285714,1.0,1.0,1.0,0.7857142857142857,0.3125,0.25,0.3125,0.33705357142857145,0.3125,0.25,0.3125,0.31919642857142855,0.4395833333333333,0.40729166666666666,0.4697916666666667,0.4690104166666667,0.4630208333333333,0.4057291666666667,0.5114583333333333,0.4818638392857143,0.0,0.0,0.0010395010395010396,0.0207577696349242,0.0,0.0,0.03385490509456174,0.07661221668962827,0.0,0.0,0.0690846286701209,0.14672869758367385,0.0,0.0,0.0,0.0539976431438503,10.0,5.0,12.2,19.487235228539575
sensitivity_2,test,sprt,"alpha=0.01, beta=1.217e-06",56,1159.7833333333333,77,0.06639171109546324,2187,0.031428284018566684,4355,23072,0.18875693481276007,4570,23072,0.1980755894590846,2.0,2.0,2.0,2.482142857142857,2.0,2.0,2.5,2.607142857142857,2.0,2.0,2.0,2.482142857142857,2.0,2.0,2.5,2.5982142857142856,1.0,0.5,1.0,1.0446428571428572,0.5,0.0,1.25,1.1339285714285714,0.125,0.0625,0.1875,0.1640625,0.125,0.125,0.1875,0.15290178571428573,0.31145833333333334,0.2890625,0.3724348958333328,0.3597098214285715,0.3489583333333333,0.30989583333333337,0.390625,0.36947544642857144,0.0,0.0,0.011303847896026668,0.03297930751571459,0.0,0.0,0.05547922014834038,0.07509876259910721,0.0,0.0,0.09888766654443222,0.14194786627398243,0.0,0.0,0.0,0.014348953620012409,14.2,10.0,19.785714285714285,28.22910052910053
sensitivity_2,test,hmm,"rho=0.1, theta=0.0009111",56,1159.7833333333333,191,0.1646859327173179,393,0.005647606593185509,7633,23072,0.33083391123439665,8675,23072,0.37599687933425796,1.0,1.0,1.5,2.625,1.5,1.0,2.5,2.9375,1.0,1.0,1.0,1.8214285714285714,1.0,1.0,1.25,1.9196428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.25,0.22879464285714285,0.1875,0.125,0.25,0.22879464285714285,0.3765625,0.2989583333333333,0.4395833333333333,0.3933035714285714,0.41666666666666663,0.3197916666666667,0.49583333333333335,0.4240141369047619,0.0,0.0,0.0006889370529092711,0.006957212109201626,0.0,0.0,0.041336223174556264,0.1729338451262248,0.0,0.0,0.08267244634911253,0.3421331080969075,0.0,0.0,0.01658374792703151,0.2453799838684684,1.6388888888888888,1.2,2.1666666666666665,2.0512069801543484
primary,val,threshold,theta=0.04743,56,1157.4166666666665,165,0.14255885952912378,216,0.003110375116999064,7052,23072,0.3056518723994452,6226,23072,0.2698509015256588,0.0,0.0,0.0,1.5535714285714286,0.0,0.0,0.5,1.3928571428571428,0.0,0.0,0.0,0.8303571428571429,0.0,0.0,0.0,0.7767857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.1875,0.19977678571428573,0.125,0.0625,0.125,0.16517857142857142,0.2578125,0.19270833333333331,0.3265625,0.29698660714285713,0.2598958333333333,0.18802083333333333,0.30364583333333334,0.27628348214285714,0.002800780799020174,0.0016092185975996255,0.0033300420073724963,0.003625509107392234,0.14575866188769415,0.09486402573598174,0.17967333343793357,0.15869027232547933,0.2785043107623753,0.187207488299532,0.35934666687586714,0.3152015517204893,0.1421398710111132,0.09655311585597753,0.19285699572229967,0.1863820463470583,1.0,1.0,1.0,1.2771615980918307
primary,val,moving_average,"k=2, theta=0.1192",56,1157.4166666666665,160,0.13823889408884732,386,0.005558355533155735,6208,23072,0.26907073509015256,5395,23072,0.23383321775312066,1.0,1.0,1.0,1.5446428571428572,1.0,1.0,1.0,1.6785714285714286,1.0,1.0,1.0,1.375,1.0,1.0,1.0,1.2589285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.125,0.13727678571428573,0.125,0.0625,0.125,0.12611607142857142,0.29218750000000004,0.24479166666666666,0.33229166666666665,0.32066592261904764,0.28489583333333335,0.24010416666666667,0.32447916666666665,0.3025483630952381,0.00370431354791791,0.0017351479426722144,0.0046908116906720955,0.00616676133626982,0.11021032461929786,0.06261110785520327,0.1723988564497964,0.14483879038608113,0.22042064923859572,0.12522221571040654,0.3447977128995928,0.28815674532655755,0.11476195894218422,0.06261110785520327,0.17353202795828626,0.16887823565226437,2.0,1.7,2.2666666666666666,2.439078942737479
primary,val,ewma,"alpha=0.7, theta=0.1301",56,1157.4166666666665,158,0.1365109079127367,374,0.005385556915544675,6045,23072,0.26200589459084606,5243,23072,0.22724514563106796,1.0,1.0,1.0,1.6339285714285714,1.0,1.0,1.0,1.8035714285714286,1.0,1.0,1.0,1.5267857142857142,1.0,1.0,1.0,1.4107142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.125,0.14397321428571427,0.0625,0.0625,0.125,0.11607142857142858,0.3015625,0.25260416666666663,0.33854166666666663,0.3263392857142858,0.290625,0.24270833333333333,0.32708333333333334,0.3055803571428571,0.0026267225470412723,0.0014882567242849392,0.004491833335948339,0.0061567422306017874,0.08942592818826978,0.06266602092780933,0.14029923963698798,0.14240250259757864,0.17885185637653955,0.12523972373068923,0.2826380657941633,0.28404458747235495,0.09486402573598174,0.06845956403478527,0.13008892288063612,0.175261823858968,1.8888888888888888,1.5,2.0,2.337799766371195
