uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2000,0.5241564455657145,0.574
0A986513-7828-4D53-AA1F-E02D6DF9561B,2000,0.061296241435061086,0.1045
136562B6-95B2-483D-88DC-065F28409FD2,2000,0.08262923681007349,0.1395
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2000,0.14194254329191042,0.2035
27E04243-B138-4F40-A164-F40B60165CF3,2000,0.0015531283501885149,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2000,0.0011157457239947093,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2000,0.05745685235184609,0.0845
59818CD2-24D7-4D32-B133-24C2FE3801E5,2000,0.002140125171208236,0.0005
5EF64122-B513-46AE-BCF1-E62AAC285D2C,2000,0.046053443834014704,0.069
665514DE-49DC-421F-8DCB-145D0B2609AD,2000,0.0012386778232224979,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2000,0.02152080214810759,0.0305
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2000,0.13346696929175875,0.181
7CE37510-56D0-4120-A1CF-0E23351428D2,2000,0.0497231679391693,0.073
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2000,0.27423478132662166,0.318
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2000,0.001512541218238703,0.0
86A4F379-B305-473D-9D83-FC7D800180EF,2000,0.0011525579591560378,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,2000,0.001671696316537859,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2000,0.001298955998195857,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,0.01856950486227057,0.032993401319736056
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2000,0.10934964553797169,0.2235
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2000,0.05400429722135673,0.08
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2000,0.07958371496987494,0.132
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2000,0.07572209919105108,0.1025
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2000,0.1138368567536128,0.171
