uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2000,0.1693674302495426,0.0505
0A986513-7828-4D53-AA1F-E02D6DF9561B,2000,0.3501579586925806,0.1715
136562B6-95B2-483D-88DC-065F28409FD2,2000,0.6291991662586947,0.603
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2000,0.5936498244997813,0.5355
27E04243-B138-4F40-A164-F40B60165CF3,2000,0.25194085528042215,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2000,0.22775613056303118,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2000,0.5142039342568215,0.492
59818CD2-24D7-4D32-B133-24C2FE3801E5,2000,0.22228775923453623,0.0005
5EF64122-B513-46AE-BCF1-E62AAC285D2C,2000,0.7629813759257325,0.6795
665514DE-49DC-421F-8DCB-145D0B2609AD,2000,0.17506681727238266,0.0005
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2000,0.6444278782607672,0.7905
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2000,0.3995205525759915,0.2705
7CE37510-56D0-4120-A1CF-0E23351428D2,2000,0.6083596932970406,0.559
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2000,0.2673812559189135,0.0925
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2000,0.1617913893566706,0.0005
86A4F379-B305-473D-9D83-FC7D800180EF,2000,0.22036706197584555,0.001
96A358A0-FFF2-4239-B93E-C7425B901B47,2000,0.24930729698544682,0.0005
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2000,0.16462550124450143,0.0045
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,0.4353232393418403,0.38452309538092383
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2000,0.6199474879720708,0.509
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2000,0.7199041510881448,0.7165
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2000,0.4288486586770359,0.2715
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2000,0.32292062984559244,0.155
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2000,0.5298004287813155,0.321
