uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2087,0.14201327820190765,0.10349784379492094
0A986513-7828-4D53-AA1F-E02D6DF9561B,2087,0.3666863148728191,0.3751796837565884
136562B6-95B2-483D-88DC-065F28409FD2,2087,0.4444164733924745,0.2678485864877815
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2087,0.324056619103562,0.23430761859127935
27E04243-B138-4F40-A164-F40B60165CF3,2087,1.5762463662304928e-06,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2087,1.0872091989040935e-08,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2087,0.5439862342296066,0.6506947771921419
59818CD2-24D7-4D32-B133-24C2FE3801E5,2087,2.4906277983146025e-07,0.0
665514DE-49DC-421F-8DCB-145D0B2609AD,2087,4.882763747364269e-08,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2087,1.1361886691831418e-07,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2087,0.4322325174291988,0.4422616195495927
7CE37510-56D0-4120-A1CF-0E23351428D2,2087,0.3000577042085761,0.2084331576425491
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2087,0.4808535776959141,0.45615716339242934
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2087,1.0675034123110957e-07,0.0
86A4F379-B305-473D-9D83-FC7D800180EF,2087,2.6677247239343033e-08,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,2087,3.6092521271729086e-06,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2087,1.2864262831682026e-07,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,8.732947766568952e-08,0.0
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2087,0.35976485152195575,0.33732630570196454
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2087,0.2471143885357923,0.19597508385241974
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2087,0.2548449507181763,0.17105893627216098
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2087,0.011472564291462567,0.015333013895543843
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2087,0.01895031517761103,0.0004791566842357451
