uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2087,7.702836218505705e-06,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,2087,3.145345829113404e-05,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2087,0.00014678635485775845,0.0
27E04243-B138-4F40-A164-F40B60165CF3,2087,0.00026307387459734963,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2087,1.5856485516986694e-05,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2087,0.3247384517034323,0.5141351221849545
59818CD2-24D7-4D32-B133-24C2FE3801E5,2087,1.638776293248974e-05,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,2087,0.7024697757275877,0.8207954000958313
665514DE-49DC-421F-8DCB-145D0B2609AD,2087,4.533921650020749e-06,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2087,0.0002645507513069637,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2087,3.5392814907231426e-05,0.0
7CE37510-56D0-4120-A1CF-0E23351428D2,2087,7.8587497775632e-05,0.0
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2087,0.00021235914431980295,0.0004791566842357451
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2087,2.585552213017627e-05,0.0
86A4F379-B305-473D-9D83-FC7D800180EF,2087,7.977776961665105e-06,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,2087,0.000735139468553361,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2087,6.413997273727375e-05,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,0.0002256251516424566,0.0
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2087,0.20797120977849393,0.3310972688068999
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2087,5.8876222970457314e-05,0.0
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2087,0.0046949095393229645,0.007666506947771922
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2087,7.001428098307921e-05,0.0
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2087,9.663051998818246e-05,0.0
