uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2087,0.5351190767721017,0.6837565884044082
136562B6-95B2-483D-88DC-065F28409FD2,2087,0.5375877208984727,0.41734547196933397
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2087,0.4647241620186919,0.41590800191662675
27E04243-B138-4F40-A164-F40B60165CF3,2087,0.0004618910727415714,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2087,4.1245412633396836e-07,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2087,0.4726807495225686,0.3732630570196454
59818CD2-24D7-4D32-B133-24C2FE3801E5,2087,3.6793680408113706e-05,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,2087,0.4827756452690203,0.32870148538572114
665514DE-49DC-421F-8DCB-145D0B2609AD,2087,2.3258398302506303e-05,0.0
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2087,3.6511584879824805e-05,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2087,0.5933746477556749,0.6693818878773359
7CE37510-56D0-4120-A1CF-0E23351428D2,2087,0.4691750630507886,0.411595591758505
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2087,0.6742607944942755,0.7417345471969334
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2087,4.598124785399776e-05,0.0
86A4F379-B305-473D-9D83-FC7D800180EF,2087,2.627317916860903e-06,0.0
96A358A0-FFF2-4239-B93E-C7425B901B47,2087,0.000402273027751713,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2087,2.6483524848539077e-05,0.0
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,1.8988465068804876e-05,0.0
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2087,0.5734507887221383,0.5869669381887878
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2087,0.5688044492617117,0.6732151413512218
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2087,0.5695730284244566,0.6813608049832295
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2087,0.03211956719373009,0.022041207474844275
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2087,0.5025779672952683,0.6928605654048874
