uuid,n,mean_score,far
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2087,0.11507727054289574,0.051269765213224724
0A986513-7828-4D53-AA1F-E02D6DF9561B,2087,0.2622857048183933,0.2870148538572113
136562B6-95B2-483D-88DC-065F28409FD2,2087,0.14930580343441388,0.1379971250598946
24E40C4C-A349-4F9F-93AB-01D00FB994AF,2087,0.2148189378146004,0.17824628653569718
27E04243-B138-4F40-A164-F40B60165CF3,2087,0.09748174583659364,0.0
4E98F91F-4654-42EF-B908-A3389443F2E7,2087,0.022635413564210435,0.0004791566842357451
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,2087,0.26381838792446677,0.05270723526593196
59818CD2-24D7-4D32-B133-24C2FE3801E5,2087,0.11435484190219308,0.020124580737901295
665514DE-49DC-421F-8DCB-145D0B2609AD,2087,0.043479248109971724,0.0023957834211787254
74B86067-5D4B-43CF-82CF-341B76BEA0F4,2087,0.017581230868298957,0.0028749401054144704
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2087,0.13051886376529592,0.07379012937230474
7CE37510-56D0-4120-A1CF-0E23351428D2,2087,0.18042964695440483,0.10397700047915669
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,2087,0.14024732475625248,0.10685194058457115
806289BC-AD52-4CC1-806C-0CDB14D65EB6,2087,0.05245476698982384,0.006708193579300431
86A4F379-B305-473D-9D83-FC7D800180EF,2087,0.03161758592772736,0.004312410158121706
96A358A0-FFF2-4239-B93E-C7425B901B47,2087,0.11998876233944698,0.0
99B204C0-DD5C-4BB7-83E8-A37281B8D769,2087,0.055959222277116805,0.008624820316243412
A5A30F76-581E-4757-97A2-957553A2C6AA,1667,0.053196841628653735,0.029394121175764846
A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,2087,0.3371893765905267,0.39386679444178246
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,2087,0.12791562450975613,0.06229036895064686
E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,2087,0.2104389667735566,0.13320555821753713
ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,2087,0.22873269124107493,0.05558217537134643
FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,2087,0.48502873904336163,0.4772400574988021
