enrolled_user,target,mechanism,params,sequence_id,impostor_user,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames,excess_transitions,fewer_than_2_transitions,detection_failure,recovery_failure,detection_latency_censored,recovery_latency_censored,detection_censored_flag,recovery_censored_flag,detection_censor_cap,recovery_censor_cap
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,sprt,"{""A"": 0.5, ""B"": 64.0, ""delta"": 2.0}",24E40C4C_tsts3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.016666666666666666,0.06666666666666667,1,8,60,120,2,1.1173184357541899,0,60.0,61.0,0.6277777777777778,1.0,8,0.06666666666666667,8.0,0,0,0,0,1.0,8.0,0,0,60,60
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,sprt,"{""A"": 0.5, ""B"": 64.0, ""delta"": 2.0}",24E40C4C_tsts4,665514DE-49DC-421F-8DCB-145D0B2609AD,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,sprt,"{""A"": 0.5, ""B"": 64.0, ""delta"": 2.0}",24E40C4C_tsts5,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,"{""theta"": 0.8393396531526028}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.9166666666666666,0.0,55,0,60,120,6,3.35195530726257,6,25.714285714285715,2.0,0.9722222222222222,,0,0.0,0.0,4,0,1,0,60.0,0.0,1,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,"{""theta"": 0.8393396531526028}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03333333333333333,0.0,2,0,60,120,4,2.2346368715083798,3,36.0,57.0,0.6777777777777778,0.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,"{""theta"": 0.8393396531526028}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,"{""theta"": 0.8393396531526028}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,"{""theta"": 0.8393396531526028}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,"{""theta"": 0.8393396531526028}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,"{""theta"": 0.8392051114353273, ""w"": 3}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.9166666666666666,0.0,55,0,60,120,4,2.2346368715083798,4,36.0,3.0,0.9722222222222222,52.0,0,0.0,0.0,2,0,0,0,52.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,"{""theta"": 0.8392051114353273, ""w"": 3}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.016666666666666666,0.0,1,0,60,120,4,2.2346368715083798,3,36.0,58.0,0.6722222222222223,0.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,"{""theta"": 0.8392051114353273, ""w"": 3}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,"{""theta"": 0.8392051114353273, ""w"": 3}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.03333333333333333,0.008333333333333333,2,1,60,120,2,1.1173184357541899,0,60.0,59.0,0.6722222222222223,2.0,1,0.008333333333333333,1.0,0,0,0,0,2.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,"{""theta"": 0.8392051114353273, ""w"": 3}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,"{""theta"": 0.8392051114353273, ""w"": 3}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.9833333333333333,0.0,59,0,60,120,2,1.1173184357541899,2,60.0,62.0,0.9944444444444445,,0,0.0,0.0,0,0,1,0,60.0,0.0,1,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.08333333333333333,0.0,5,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6944444444444444,5.0,0,0.0,0.0,0,0,0,0,5.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.8833333333333333,0.016666666666666666,53,2,60,120,2,1.1173184357541899,0,60.0,58.0,0.95,53.0,2,0.016666666666666666,2.0,0,0,0,0,53.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03333333333333333,0.0,2,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6777777777777778,2.0,0,0.0,0.0,0,0,0,0,2.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,"{""theta"": 0.8395776884985519, ""n"": 3}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.8833333333333333,0.016666666666666666,53,2,60,120,2,1.1173184357541899,0,60.0,58.0,0.95,53.0,2,0.016666666666666666,2.0,0,0,0,0,53.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,"{""theta"": 0.8395776884985519, ""n"": 3}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,"{""theta"": 0.8395776884985519, ""n"": 3}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,"{""theta"": 0.8395776884985519, ""n"": 3}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,"{""theta"": 0.8395776884985519, ""n"": 3}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,"{""theta"": 0.8395776884985519, ""n"": 3}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.26666666666666666,0.0,16,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.7555555555555555,16.0,0,0.0,0.0,0,0,0,0,16.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.06666666666666667,0.6,4,72,60,120,3,1.675977653631285,0,45.0,26.0,0.28888888888888886,4.0,72,0.6,,1,0,0,1,4.0,60.0,0,1,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.06666666666666667,0.05,4,6,60,120,2,1.1173184357541899,0,60.0,62.0,0.6555555555555556,4.0,6,0.05,6.0,0,0,0,0,4.0,6.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.06666666666666667,0.03333333333333333,4,4,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,4.0,4,0.03333333333333333,4.0,0,0,0,0,4.0,4.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.06666666666666667,0.05,4,6,60,120,3,1.675977653631285,0,45.0,57.0,0.6555555555555556,4.0,6,0.05,4.0,1,0,0,0,4.0,4.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.06666666666666667,0.13333333333333333,4,16,60,120,4,2.2346368715083798,0,36.0,30.0,0.6,4.0,16,0.13333333333333333,4.0,2,0,0,0,4.0,4.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.06666666666666667,0.03333333333333333,4,4,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,4.0,4,0.03333333333333333,4.0,0,0,0,0,4.0,4.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.35,0.2916666666666667,21,35,60,120,2,1.1173184357541899,0,60.0,74.0,0.5888888888888889,21.0,35,0.2916666666666667,35.0,0,0,0,0,21.0,35.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.016666666666666666,0.08333333333333333,1,10,60,120,2,1.1173184357541899,0,60.0,61.0,0.6166666666666667,1.0,10,0.08333333333333333,10.0,0,0,0,0,1.0,10.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.016666666666666666,0.06666666666666667,1,8,60,120,2,1.1173184357541899,0,60.0,61.0,0.6277777777777778,1.0,8,0.06666666666666667,8.0,0,0,0,0,1.0,8.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.26666666666666666,0.075,16,9,60,120,2,1.1173184357541899,0,60.0,53.0,0.7055555555555556,16.0,9,0.075,9.0,0,0,0,0,16.0,9.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.016666666666666666,0.058333333333333334,1,7,60,120,2,1.1173184357541899,0,60.0,61.0,0.6333333333333333,1.0,7,0.058333333333333334,7.0,0,0,0,0,1.0,7.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03333333333333333,0.075,2,9,60,120,2,1.1173184357541899,0,60.0,62.0,0.6277777777777778,2.0,9,0.075,9.0,0,0,0,0,2.0,9.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.025,0,3,60,120,2,1.1173184357541899,0,60.0,60.0,0.65,0.0,3,0.025,3.0,0,0,0,0,0.0,3.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.2,0.016666666666666666,12,2,60,120,2,1.1173184357541899,0,60.0,58.0,0.7222222222222222,12.0,2,0.016666666666666666,2.0,0,0,0,0,12.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.025,0,3,60,120,2,1.1173184357541899,0,60.0,60.0,0.65,0.0,3,0.025,3.0,0,0,0,0,0.0,3.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.016666666666666666,0.025,1,3,60,120,2,1.1173184357541899,0,60.0,61.0,0.6555555555555556,1.0,3,0.025,3.0,0,0,0,0,1.0,3.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.26666666666666666,0.008333333333333333,16,1,60,120,2,1.1173184357541899,0,60.0,59.0,0.75,16.0,1,0.008333333333333333,1.0,0,0,0,0,16.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",2C32C23E_tsts4,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",2C32C23E_tsts5,24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,instantaneous,"{""theta"": 0.8395776884985519}",2C32C23E_tsts0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.85,0.0,51,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.95,51.0,0,0.0,0.0,0,0,0,0,51.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,instantaneous,"{""theta"": 0.8395776884985519}",2C32C23E_tsts1,61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03333333333333333,0.0,2,0,60,120,4,2.2346368715083798,3,36.0,57.0,0.6777777777777778,0.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,instantaneous,"{""theta"": 0.8395776884985519}",2C32C23E_tsts2,481F4DD2-7689-43B9-A2AA-C8772227162B,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,instantaneous,"{""theta"": 0.8395776884985519}",2C32C23E_tsts3,4E98F91F-4654-42EF-B908-A3389443F2E7,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
