enrolled_user,target,cell,margin,dwell,cell_class,theta,sequence_id,impostor_user,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames,excess_transitions,fewer_than_2_transitions,detection_failure,recovery_failure,detection_latency_censored,recovery_latency_censored,detection_censored_flag,recovery_censored_flag,detection_censor_cap,recovery_censor_cap
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k1,0.05,1,margin_only,0.8227400737832079,098A72A5_tsts2,0BFC35E2-4817-4865-BFA7-764742302A2D,0.0,0.125,0,15,60,120,12,6.70391061452514,9,13.846153846153847,4.0,0.5833333333333334,0.0,15,0.125,0.0,10,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k1,0.05,1,margin_only,0.8227400737832079,098A72A5_tsts3,11B5EC4D-4133-4289-B475-4E737182A406,0.9833333333333333,0.49166666666666664,59,59,60,120,9,5.027932960893855,8,18.0,7.0,0.6666666666666666,,59,0.49166666666666664,,7,0,1,1,60.0,60.0,1,1,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k1,0.05,1,margin_only,0.8227400737832079,098A72A5_tsts4,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.03333333333333333,0.008333333333333333,2,1,60,120,8,4.4692737430167595,6,20.0,17.0,0.6722222222222223,0.0,1,0.008333333333333333,0.0,6,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k1,0.05,1,margin_only,0.8227400737832079,098A72A5_tsts5,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,0.5833333333333334,0.0,35,0,60,120,4,2.2346368715083798,3,36.0,23.0,0.8611111111111112,0.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k2,0.05,2,hysteresis,0.8275537971629836,098A72A5_tsts0,665514DE-49DC-421F-8DCB-145D0B2609AD,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k2,0.05,2,hysteresis,0.8275537971629836,098A72A5_tsts1,B9724848-C7E2-45F4-9B3F-A1F38D864495,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k2,0.05,2,hysteresis,0.8275537971629836,098A72A5_tsts2,0BFC35E2-4817-4865-BFA7-764742302A2D,0.016666666666666666,0.125,1,15,60,120,6,3.35195530726257,0,25.714285714285715,10.0,0.5888888888888889,1.0,15,0.125,1.0,4,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k2,0.05,2,hysteresis,0.8275537971629836,098A72A5_tsts3,11B5EC4D-4133-4289-B475-4E737182A406,1.0,0.49166666666666664,60,59,60,120,1,0.5586592178770949,0,90.0,90.0,0.6722222222222223,,59,0.49166666666666664,,0,1,1,1,60.0,60.0,1,1,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k2,0.05,2,hysteresis,0.8275537971629836,098A72A5_tsts4,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k2,0.05,2,hysteresis,0.8275537971629836,098A72A5_tsts5,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,0.5666666666666667,0.0,34,0,60,120,2,1.1173184357541899,0,60.0,61.0,0.8555555555555555,1.0,0,0.0,0.0,0,0,0,0,1.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k3,0.05,3,hysteresis,0.8532352526369704,098A72A5_tsts0,665514DE-49DC-421F-8DCB-145D0B2609AD,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k3,0.05,3,hysteresis,0.8532352526369704,098A72A5_tsts1,B9724848-C7E2-45F4-9B3F-A1F38D864495,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k3,0.05,3,hysteresis,0.8532352526369704,098A72A5_tsts2,0BFC35E2-4817-4865-BFA7-764742302A2D,0.03333333333333333,0.21666666666666667,2,26,60,120,4,2.2346368715083798,0,36.0,29.0,0.5333333333333333,2.0,26,0.21666666666666667,2.0,2,0,0,0,2.0,2.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k3,0.05,3,hysteresis,0.8532352526369704,098A72A5_tsts3,11B5EC4D-4133-4289-B475-4E737182A406,1.0,0.48333333333333334,60,58,60,120,1,0.5586592178770949,0,90.0,90.0,0.6777777777777778,,58,0.48333333333333334,,0,1,1,1,60.0,60.0,1,1,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k3,0.05,3,hysteresis,0.8532352526369704,098A72A5_tsts4,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k3,0.05,3,hysteresis,0.8532352526369704,098A72A5_tsts5,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,0.5666666666666667,0.0,34,0,60,120,2,1.1173184357541899,0,60.0,62.0,0.8555555555555555,2.0,0,0.0,0.0,0,0,0,0,2.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k5,0.05,5,hysteresis,0.9054327897327029,098A72A5_tsts0,665514DE-49DC-421F-8DCB-145D0B2609AD,0.06666666666666667,0.15833333333333333,4,19,60,120,2,1.1173184357541899,0,60.0,64.0,0.5833333333333334,4.0,19,0.15833333333333333,19.0,0,0,0,0,4.0,19.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k5,0.05,5,hysteresis,0.9054327897327029,098A72A5_tsts1,B9724848-C7E2-45F4-9B3F-A1F38D864495,0.06666666666666667,0.03333333333333333,4,4,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,4.0,4,0.03333333333333333,4.0,0,0,0,0,4.0,4.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k5,0.05,5,hysteresis,0.9054327897327029,098A72A5_tsts2,0BFC35E2-4817-4865-BFA7-764742302A2D,0.06666666666666667,0.2916666666666667,4,35,60,120,4,2.2346368715083798,0,36.0,28.0,0.49444444444444446,4.0,35,0.2916666666666667,7.0,2,0,0,0,4.0,7.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k5,0.05,5,hysteresis,0.9054327897327029,098A72A5_tsts3,11B5EC4D-4133-4289-B475-4E737182A406,1.0,0.4666666666666667,60,56,60,120,1,0.5586592178770949,0,90.0,90.0,0.6888888888888889,,56,0.4666666666666667,0.0,0,1,1,0,60.0,0.0,1,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k5,0.05,5,hysteresis,0.9054327897327029,098A72A5_tsts4,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.06666666666666667,0.03333333333333333,4,4,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,4.0,4,0.03333333333333333,4.0,0,0,0,0,4.0,4.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.05_k5,0.05,5,hysteresis,0.9054327897327029,098A72A5_tsts5,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,0.2833333333333333,0.0,17,0,60,120,2,1.1173184357541899,0,60.0,64.0,0.7611111111111111,4.0,0,0.0,0.0,0,0,0,0,4.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k1,0.1,1,margin_only,0.8168798758898151,098A72A5_tsts0,665514DE-49DC-421F-8DCB-145D0B2609AD,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k1,0.1,1,margin_only,0.8168798758898151,098A72A5_tsts1,B9724848-C7E2-45F4-9B3F-A1F38D864495,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k1,0.1,1,margin_only,0.8168798758898151,098A72A5_tsts2,0BFC35E2-4817-4865-BFA7-764742302A2D,0.0,0.125,0,15,60,120,12,6.70391061452514,8,13.846153846153847,4.0,0.5833333333333334,0.0,15,0.125,0.0,10,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k1,0.1,1,margin_only,0.8168798758898151,098A72A5_tsts3,11B5EC4D-4133-4289-B475-4E737182A406,0.9833333333333333,0.5,59,60,60,120,7,3.910614525139665,6,22.5,15.5,0.6611111111111111,,60,0.5,,5,0,1,1,60.0,60.0,1,1,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k1,0.1,1,margin_only,0.8168798758898151,098A72A5_tsts4,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.016666666666666666,0.008333333333333333,1,1,60,120,6,3.35195530726257,4,25.714285714285715,28.0,0.6666666666666666,0.0,1,0.008333333333333333,0.0,4,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k1,0.1,1,margin_only,0.8168798758898151,098A72A5_tsts5,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,0.5666666666666667,0.0,34,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.8555555555555555,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k2,0.1,2,hysteresis,0.8168798758898151,098A72A5_tsts0,665514DE-49DC-421F-8DCB-145D0B2609AD,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k2,0.1,2,hysteresis,0.8168798758898151,098A72A5_tsts1,B9724848-C7E2-45F4-9B3F-A1F38D864495,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k2,0.1,2,hysteresis,0.8168798758898151,098A72A5_tsts2,0BFC35E2-4817-4865-BFA7-764742302A2D,0.016666666666666666,0.1,1,12,60,120,6,3.35195530726257,0,25.714285714285715,13.0,0.6055555555555555,1.0,12,0.1,1.0,4,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k2,0.1,2,hysteresis,0.8168798758898151,098A72A5_tsts3,11B5EC4D-4133-4289-B475-4E737182A406,1.0,0.49166666666666664,60,59,60,120,1,0.5586592178770949,0,90.0,90.0,0.6722222222222223,,59,0.49166666666666664,,0,1,1,1,60.0,60.0,1,1,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k2,0.1,2,hysteresis,0.8168798758898151,098A72A5_tsts4,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k2,0.1,2,hysteresis,0.8168798758898151,098A72A5_tsts5,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,0.5666666666666667,0.0,34,0,60,120,2,1.1173184357541899,0,60.0,61.0,0.8555555555555555,1.0,0,0.0,0.0,0,0,0,0,1.0,0.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k3,0.1,3,hysteresis,0.8283671939370096,098A72A5_tsts0,665514DE-49DC-421F-8DCB-145D0B2609AD,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0.05,m0.1_k3,0.1,3,hysteresis,0.8283671939370096,098A72A5_tsts1,B9724848-C7E2-45F4-9B3F-A1F38D864495,0.03333333333333333,0.016666666666666666,2,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,2.0,2,0.016666666666666666,2.0,0,0,0,0,2.0,2.0,0,0,60,60
