target_name,outcome,mechanism,avg_rank,n_users,nemenyi_cd,friedman_p
primary,ania,threshold,6.0606060606060606,33,2.091186169504804,9.018891552550451e-16
primary,ania,moving_average,5.424242424242424,33,2.091186169504804,9.018891552550451e-16
primary,ania,ewma,6.818181818181818,33,2.091186169504804,9.018891552550451e-16
primary,ania,majority_vote,5.121212121212121,33,2.091186169504804,9.018891552550451e-16
primary,ania,debounce,4.151515151515151,33,2.091186169504804,9.018891552550451e-16
primary,ania,margin,3.1515151515151514,33,2.091186169504804,9.018891552550451e-16
primary,ania,hysteresis,3.5303030303030303,33,2.091186169504804,9.018891552550451e-16
primary,ania,trust,6.909090909090909,33,2.091186169504804,9.018891552550451e-16
primary,ania,sprt,3.8333333333333335,33,2.091186169504804,9.018891552550451e-16
primary,first_lock,threshold,3.272727272727273,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,moving_average,5.196969696969697,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,ewma,6.757575757575758,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,majority_vote,5.484848484848484,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,debounce,4.621212121212121,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,margin,2.9242424242424243,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,hysteresis,4.4393939393939394,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,trust,7.575757575757576,33,2.091186169504804,5.2146335947212006e-17
primary,first_lock,sprt,4.7272727272727275,33,2.091186169504804,5.2146335947212006e-17
primary,recovery,threshold,2.757575757575758,33,2.091186169504804,8.336166031942748e-44
primary,recovery,moving_average,2.757575757575758,33,2.091186169504804,8.336166031942748e-44
primary,recovery,ewma,2.757575757575758,33,2.091186169504804,8.336166031942748e-44
primary,recovery,majority_vote,5.651515151515151,33,2.091186169504804,8.336166031942748e-44
primary,recovery,debounce,6.348484848484849,33,2.091186169504804,8.336166031942748e-44
primary,recovery,margin,2.757575757575758,33,2.091186169504804,8.336166031942748e-44
primary,recovery,hysteresis,7.0,33,2.091186169504804,8.336166031942748e-44
primary,recovery,trust,7.0,33,2.091186169504804,8.336166031942748e-44
