mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
debounce,"{'theta': 0.8459736159327609, 'n': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",308,49,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
margin_dual_threshold,"{'theta': 0.8201478889091905, 'margin': 0.05}",0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",308,19,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
hysteresis,"{'theta': 0.8215623738351909, 'margin': 0.05, 'ttt_frames': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",924,98,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
trust_model,"{'theta': 0.9134938147268409, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.2458333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",693,25,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9348401953021905, 'sd_gen': 0.03970146104471033, 'mu_imp': 0.4860134600158353, 'sd_imp': 0.2282570299831422}",0.025,0.0402777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",25,2,True,True,within_interval,0.0,0.025,B9724848-C7E2-45F4-9B3F-A1F38D864495
instantaneous,{'theta': 0.8058684183945861},0.0305555555555555,0.0027777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",79,13,True,True,within_interval,0.0,0.9722222222222222,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
moving_average,"{'theta': 0.7921218561967015, 'w': 3}",0.0305555555555555,0.0111111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",316,59,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
ewma,"{'theta': 0.807172975195879, 'alpha': 0.1}",0.0305555555555555,0.0972222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",316,37,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
majority_vote,"{'theta': 0.8058684183945861, 'w': 3, 'k': 2}",0.0305555555555555,0.0111111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",395,91,True,True,within_interval,0.0,0.9888888888888888,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
debounce,"{'theta': 0.8045755926871853, 'n': 3}",0.0333333333333333,0.0166666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",316,56,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
margin_dual_threshold,"{'theta': 0.7734327518289251, 'margin': 0.1}",0.0333333333333333,0.0013888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",316,11,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
hysteresis,"{'theta': 0.781887075595573, 'margin': 0.05, 'ttt_frames': 2}",0.0277777777777777,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",948,192,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
trust_model,"{'theta': 0.8073931453183845, 'gain': 0.3, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.0972222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",711,85,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.918297067467017, 'sd_gen': 0.04395432343943981, 'mu_imp': 0.4661505554513433, 'sd_imp': 0.22723150208551413}",0.0027777777777777,0.0416666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,below_interval,0.0,0.0027777777777777,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
instantaneous,{'theta': 0.8363179506580622},0.0305555555555555,0.0152777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",80,14,True,True,within_interval,0.0,0.9694444444444444,CA820D43-E5E2-42EF-9798-BE56F776370B
moving_average,"{'theta': 0.8303450271252125, 'w': 3}",0.0305555555555555,0.0291666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",320,70,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
ewma,"{'theta': 0.8435841221107465, 'alpha': 0.1}",0.0305555555555555,0.1347222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",320,39,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
majority_vote,"{'theta': 0.8285879126075854, 'w': 5, 'k': 4}",0.0305555555555555,0.0416666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",400,109,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
debounce,"{'theta': 0.8653173176960182, 'n': 3}",0.0305555555555555,0.1069444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",320,54,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
margin_dual_threshold,"{'theta': 0.8197602856332167, 'margin': 0.05}",0.0305555555555555,0.0111111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",320,3,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
hysteresis,"{'theta': 0.8557724135255016, 'margin': 0.2, 'ttt_frames': 2}",0.0305555555555555,0.2833333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",960,138,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
trust_model,"{'theta': 0.8784730350893786, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.2638888888888889,0.03,0.01,"[0.019999999999999997, 0.04]",720,73,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9082465031474299, 'sd_gen': 0.057813241209220066, 'mu_imp': 0.5100733524596193, 'sd_imp': 0.21862633864180503}",0.0833333333333333,0.0194444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.0833333333333333,0.1722222222222222,CA820D43-E5E2-42EF-9798-BE56F776370B
instantaneous,{'theta': 0.9199214107385858},0.030555555555555555,0.008333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",78,13,True,True,within_interval,0.0,0.9694444444444444,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
moving_average,"{'theta': 0.9136982866694526, 'w': 5}",0.030555555555555555,0.03333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",312,49,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
ewma,"{'theta': 0.9103975658169662, 'alpha': 0.5}",0.030555555555555555,0.022222222222222223,0.03,0.01,"[0.019999999999999997, 0.04]",312,38,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
majority_vote,"{'theta': 0.9457720643543669, 'w': 5, 'k': 3}",0.030555555555555555,0.06944444444444445,0.03,0.01,"[0.019999999999999997, 0.04]",390,92,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
debounce,"{'theta': 0.9196776961650969, 'n': 2}",0.027777777777777776,0.015277777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",312,69,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
margin_dual_threshold,"{'theta': 0.9103975658169662, 'margin': 0.2}",0.025,0.5,0.03,0.01,"[0.019999999999999997, 0.04]",312,12,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
hysteresis,"{'theta': 0.9206535413117318, 'margin': 0.1, 'ttt_frames': 2}",0.027777777777777776,0.10555555555555556,0.03,0.01,"[0.019999999999999997, 0.04]",936,213,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
trust_model,"{'theta': 0.9420982448809027, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.030555555555555555,0.23472222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",702,70,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9719402946092771, 'sd_gen': 0.020863321435747643, 'mu_imp': 0.626628882852765, 'sd_imp': 0.24462732041686938}",0.011111111111111112,0.06527777777777778,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,below_interval,0.0,0.011111111111111112,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
instantaneous,{'theta': 0.903432173777746},0.030555555555555555,0.006944444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",78,13,True,True,within_interval,0.0,0.9694444444444444,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
moving_average,"{'theta': 0.8799864363378401, 'w': 5}",0.030555555555555555,0.030555555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",312,54,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
ewma,"{'theta': 0.874594261030546, 'alpha': 0.2}",0.030555555555555555,0.05416666666666667,0.03,0.01,"[0.019999999999999997, 0.04]",312,33,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
majority_vote,"{'theta': 0.9102182509355295, 'w': 3, 'k': 2}",0.030555555555555555,0.011111111111111112,0.03,0.01,"[0.019999999999999997, 0.04]",390,92,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
debounce,"{'theta': 0.905348591365438, 'n': 2}",0.030555555555555555,0.011111111111111112,0.03,0.01,"[0.019999999999999997, 0.04]",312,49,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
margin_dual_threshold,"{'theta': 0.860507302272961, 'margin': 0.1}",0.027777777777777776,0.006944444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",312,7,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
hysteresis,"{'theta': 0.958181775172272, 'margin': 0.05, 'ttt_frames': 3}",0.027777777777777776,0.3958333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",936,165,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
trust_model,"{'theta': 0.930624817443176, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.030555555555555555,0.29305555555555557,0.03,0.01,"[0.019999999999999997, 0.04]",702,42,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
sprt,"{'A': 2, 'B': 4, 'mu_gen': 0.9581670609208405, 'sd_gen': 0.028362032244021278, 'mu_imp': 0.5024460900270835, 'sd_imp': 0.3001218062028427}",0.027777777777777776,0.008333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",25,7,True,True,within_interval,0.0,0.05555555555555555,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
instantaneous,{'theta': 0.8572518037843169},0.030555555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",80,13,True,True,within_interval,0.0,0.9694444444444444,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
moving_average,"{'theta': 0.8371489660472964, 'w': 3}",0.030555555555555555,0.0125,0.03,0.01,"[0.019999999999999997, 0.04]",320,46,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
ewma,"{'theta': 0.8338275239211091, 'alpha': 0.2}",0.030555555555555555,0.04861111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",320,35,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
majority_vote,"{'theta': 0.9240849052919352, 'w': 5, 'k': 3}",0.030555555555555555,0.1638888888888889,0.03,0.01,"[0.019999999999999997, 0.04]",400,100,True,True,within_interval,0.0,0.9888888888888889,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
debounce,"{'theta': 0.854798533940186, 'n': 2}",0.030555555555555555,0.008333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",320,49,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
margin_dual_threshold,"{'theta': 0.8427256382717717, 'margin': 0.05}",0.030555555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",320,62,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
hysteresis,"{'theta': 0.9240849052919352, 'margin': 0.05, 'ttt_frames': 3}",0.027777777777777776,0.17916666666666667,0.03,0.01,"[0.019999999999999997, 0.04]",960,196,True,True,within_interval,0.008333333333333333,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
trust_model,"{'theta': 0.8692076727802561, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.030555555555555555,0.059722222222222225,0.03,0.01,"[0.019999999999999997, 0.04]",720,95,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
sprt,"{'A': 1, 'B': 4, 'mu_gen': 0.9638414263707176, 'sd_gen': 0.03232462950793989, 'mu_imp': 0.4543971988977847, 'sd_imp': 0.27834558756606}",0.005555555555555556,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,below_interval,0.0,0.005555555555555556,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
instantaneous,{'theta': 0.9286111652798069},0.03333333333333333,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",61,10,True,True,within_interval,0.0,0.9694444444444444,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
moving_average,"{'theta': 0.9280711490821317, 'w': 3}",0.030555555555555555,0.016666666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",244,54,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
ewma,"{'theta': 0.9278600846407927, 'alpha': 0.2}",0.030555555555555555,0.07222222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",244,66,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
majority_vote,"{'theta': 0.9286999049842257, 'w': 5, 'k': 4}",0.027777777777777776,0.025,0.03,0.01,"[0.019999999999999997, 0.04]",305,41,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
debounce,"{'theta': 0.9292216453344343, 'n': 3}",0.03333333333333333,0.016666666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",244,19,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
margin_dual_threshold,"{'theta': 0.9200173410404624, 'margin': 0.2}",0.030555555555555555,0.5,0.03,0.01,"[0.019999999999999997, 0.04]",244,38,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
hysteresis,"{'theta': 0.9517960363336085, 'margin': 0.05, 'ttt_frames': 2}",0.027777777777777776,0.08888888888888889,0.03,0.01,"[0.019999999999999997, 0.04]",732,14,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
trust_model,"{'theta': 0.954533691164327, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.030555555555555555,0.3527777777777778,0.03,0.01,"[0.019999999999999997, 0.04]",549,73,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9655923135150014, 'sd_gen': 0.020675495359135595, 'mu_imp': 0.5900512661712084, 'sd_imp': 0.2621178185449946}",0.09444444444444444,0.034722222222222224,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.09444444444444444,0.14722222222222223,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
instantaneous,{'theta': 0.873834609308543},0.030555555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",80,13,True,True,within_interval,0.0,0.9694444444444444,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
moving_average,"{'theta': 0.8281250511182614, 'w': 5}",0.030555555555555555,0.02638888888888889,0.03,0.01,"[0.019999999999999997, 0.04]",320,40,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
ewma,"{'theta': 0.8183836286832886, 'alpha': 0.3}",0.030555555555555555,0.029166666666666667,0.03,0.01,"[0.019999999999999997, 0.04]",320,26,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
majority_vote,"{'theta': 0.9315887080156604, 'w': 10, 'k': 8}",0.030555555555555555,0.058333333333333334,0.03,0.01,"[0.019999999999999997, 0.04]",400,95,True,True,within_interval,0.0,0.9944444444444445,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
debounce,"{'theta': 0.9830290954049041, 'n': 5}",0.030555555555555555,0.6722222222222223,0.03,0.01,"[0.019999999999999997, 0.04]",320,64,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
margin_dual_threshold,"{'theta': 0.8364759593590004, 'margin': 0.1}",0.027777777777777776,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",320,24,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
hysteresis,"{'theta': 0.9474551823614259, 'margin': 0.05, 'ttt_frames': 3}",0.03333333333333333,0.10694444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",960,121,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
trust_model,"{'theta': 0.9474551823614259, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.030555555555555555,0.39305555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",720,45,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.973646741992353, 'sd_gen': 0.017139579676554963, 'mu_imp': 0.3562884927994138, 'sd_imp': 0.27038744082207056}",0.002777777777777778,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,below_interval,0.002777777777777778,0.002777777777777778,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
instantaneous,{'theta': 0.849373461089519},0.030555555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",79,13,True,True,within_interval,0.0,0.9694444444444444,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
moving_average,"{'theta': 0.8507902861687254, 'w': 5}",0.030555555555555555,0.02361111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",316,53,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
ewma,"{'theta': 0.8479394235579328, 'alpha': 0.3}",0.030555555555555555,0.022222222222222223,0.03,0.01,"[0.019999999999999997, 0.04]",316,38,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
majority_vote,"{'theta': 0.8428648195892818, 'w': 3, 'k': 2}",0.030555555555555555,0.006944444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",395,138,True,True,within_interval,0.0,0.9777777777777777,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
debounce,"{'theta': 0.8428648195892818, 'n': 2}",0.027777777777777776,0.008333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",316,84,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
margin_dual_threshold,"{'theta': 0.8193224612306153, 'margin': 0.1}",0.022222222222222223,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",316,9,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
hysteresis,"{'theta': 0.8596968720257565, 'margin': 0.05, 'ttt_frames': 2}",0.030555555555555555,0.008333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",948,120,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
trust_model,"{'theta': 0.9147573786893447, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.027777777777777776,0.2222222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",711,30,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9593810794286032, 'sd_gen': 0.029060667450462818, 'mu_imp': 0.5068689900505808, 'sd_imp': 0.2821245617631153}",0.005555555555555556,0.008333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,below_interval,0.0,0.005555555555555556,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
