enrolled_user,feature_set,model,n_features,n_enrolment_rows,n_fit_impostor_rows,fit_impostor_participants,fit_seconds,split_sizes,normaliser,n_calib_sequences,n_test_sequences,score_models,thetas,total_seconds
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,4087,47667,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('136562B6-95B2-483D-88DC-065F28409FD2'), np.str_('1538C99F-BA1E-4EFB-A949-6C7C47701B20'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('3600D531-0C55-44A7-AE95-A7A38519464E'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",69.39420199394226,"{'train': 4087, 'calib': 1363, 'test': 1363}","{'kind': 'ECDF on calibration scores', 'n': 10363, 'min': -18.3315792094682, 'max': 16.645585078956152}",6,6,"{""mu_gen"": 0.9354700751605606, ""sd_gen"": 0.054936724117615285, ""mu_imp"": 0.6526158769982953, ""sd_imp"": 0.2212267131273918}","[0.22822252243558816, 0.3140737045257165, 0.3966390041493775, 0.495099623661102, 0.5571967094470713, 0.6379717456335038, 0.6974365724211136, 0.7400699025378752, 0.7672488661584483, 0.791457917591431, 0.8110585737720737, 0.8317608414551771, 0.8476182572614108, 0.8663113577149474, 0.8850491556499083, 0.894862983691981, 0.9011474765994403, 0.9074297018237962, 0.909840779696999, 0.9102587462298067, 0.9103119535230121, 0.910387193343181, 0.9105468152227971, 0.9108320392817643, 0.9113109049206125, 0.9116663660409197, 0.9119324025069465, 0.9119945961594133, 0.9123910547138859, 0.9130590020709773, 0.9140284325150869, 0.9140816398082924, 0.9141521606702346, 0.9142585752566453, 0.9145828378575652, 0.9151149107896189, 0.9152754993727685, 0.9159417736176783, 0.9163109484680457, 0.9174324208166629, 0.9179112864555111, 0.9185544733853428, 0.9196718265426554, 0.9198292772363216, 0.9203877948421034, 0.9206006240149248, 0.9209475664160215, 0.9213732247616644, 0.9220595575481806, 0.9228066419732925, 0.9230640934092443, 0.9242964461830426, 0.9255142709392636, 0.9255674782324691, 0.9258605744797195, 0.9265522692913892, 0.9268850659520929, 0.9269382732452982, 0.9270733571359645, 0.9283057257451931, 0.9301147737141755, 0.9314237286500048, 0.9362557946540577, 0.9419683296342758, 0.9450642381549744, 0.9499179774196661, 0.9555049310045355, 0.9607311878799575, 0.9651780565473319, 0.9697637749686384, 0.9774995464633793, 0.9807970664865386, 0.9820213837691788, 0.98349898677989, 0.9855254269999035, 0.9894695165492617, 0.9930644697481424, 0.9971253498021808]",78.8111743927002
0A986513-7828-4D53-AA1F-E02D6DF9561B,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,2376,47667,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('136562B6-95B2-483D-88DC-065F28409FD2'), np.str_('1538C99F-BA1E-4EFB-A949-6C7C47701B20'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('3600D531-0C55-44A7-AE95-A7A38519464E'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",66.28266716003418,"{'train': 2376, 'calib': 792, 'test': 792}","{'kind': 'ECDF on calibration scores', 'n': 9792, 'min': -19.8744570550478, 'max': 19.122582620718518}",6,6,"{""mu_gen"": 0.9581692254448076, ""sd_gen"": 0.023032323437457924, ""mu_imp"": 0.40852963870733483, ""sd_imp"": 0.23713179747243304}","[0.06553206699346406, 0.11693218954248366, 0.17424925449346404, 0.20847291666666673, 0.27131214256535946, 0.31779121732026144, 0.37318464052287575, 0.43697486723856216, 0.4907066993464052, 0.524203431372549, 0.5788106107026144, 0.6990818627450981, 0.8532789522058823, 0.8639481209150326, 0.8663240960700519, 0.8665493359309535, 0.8672059459841629, 0.8695146545584045, 0.8711808854952237, 0.8718566050779286, 0.872140522875817, 0.8731760243841126, 0.8745274635495224, 0.8748060698424669, 0.8750861016842634, 0.875705511301743, 0.8766730612116642, 0.8783623601684264, 0.8795617374727669, 0.8802937670206972, 0.8821266072775263, 0.884435315851768, 0.8858474369448633, 0.8871825281234289, 0.8890407569758673, 0.8908989858283056, 0.892757214680744, 0.8946404312259092, 0.896554970043573, 0.8976179062971342, 0.8981810059493883, 0.8984682304759511, 0.8987010589492207, 0.901516557210491, 0.9039589303670187, 0.9048035798453997, 0.9054155082118317, 0.9056407480727333, 0.9065939888134741, 0.9081143578745601, 0.9112363494008714, 0.9148964971405231, 0.9195261437908496, 0.9231395220588235, 0.9261095894607844, 0.9289534109477124, 0.931781045751634, 0.9343341503267973, 0.9366732638888888, 0.9396446078431373, 0.9425040849673203, 0.9448529411764706, 0.9476102941176471, 0.9507286458333333, 0.9536987132352941, 0.9563012765522876, 0.9595477430555556, 0.9624183006535948, 0.9656862745098039, 0.9695669934640523, 0.9726307189542484, 0.9750816993464052, 0.9790131535947713, 0.9812793709150327, 0.9847834967320261, 0.9883428717320262, 0.9915236928104575, 0.995621640114379, 0.9983874591503268]",71.87576484680176
136562B6-95B2-483D-88DC-065F28409FD2,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,3730,47581,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('1538C99F-BA1E-4EFB-A949-6C7C47701B20'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('3600D531-0C55-44A7-AE95-A7A38519464E'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",65.53244757652283,"{'train': 3730, 'calib': 1244, 'test': 1244}","{'kind': 'ECDF on calibration scores', 'n': 10244, 'min': -15.721177991723318, 'max': 13.350536129817154}",6,6,"{""mu_gen"": 0.9373256431949326, ""sd_gen"": 0.04683634533917442, ""mu_imp"": 0.5104993709054623, ""sd_imp"": 0.30259174967565355}","[0.0, 0.0005733014447481453, 0.16380635493947673, 0.29397875829754005, 0.3607981257321359, 0.42749882858258487, 0.6091204217102694, 0.7195935767278407, 0.7242288168684108, 0.739904275673565, 0.7467394474814525, 0.7953147989066771, 0.8221163119875048, 0.855359166341273, 0.855464662241312, 0.8556239151873768, 0.8556777405660849, 0.856132758387649, 0.8581242973998537, 0.8612170338609714, 0.866007492566005, 0.8686444948387549, 0.8697210024129196, 0.8717048373531971, 0.8739655032589434, 0.8745341010122248, 0.8750933499534437, 0.8761160321489002, 0.8768759939526828, 0.8770912954675157, 0.8773616916468927, 0.8776846439191422, 0.8785712957678792, 0.8797016287207521, 0.8799273220596923, 0.8800922708977864, 0.8810073023358264, 0.881700693589243, 0.8817545189679512, 0.8822621622162817, 0.8833386697904464, 0.8844151773646111, 0.8848852401405701, 0.885491684938776, 0.8858210352025951, 0.8859825113387197, 0.8861439874748446, 0.886376795923067, 0.8869150497101492, 0.8874330805274382, 0.8879175089358123, 0.8881901480791758, 0.8882977988365923, 0.893498633346349, 0.8967854053404617, 0.9037149453338539, 0.9080887348691923, 0.9094825068332683, 0.91261437914877, 0.9157183131589224, 0.9195719836001562, 0.9228014740335806, 0.9258357282311597, 0.9284795099570481, 0.9312836587270598, 0.93452124170246, 0.9375928055447091, 0.9416137739164389, 0.9451186255368997, 0.9490489359625146, 0.9551230378758298, 0.9626768840296759, 0.9683717297930496, 0.9726178055447091, 0.9763825458805154, 0.9816477938305349, 0.9856358258492776, 0.989841497461929, 0.9927034556813744, 0.9974258102303788]",71.38842582702637
1538C99F-BA1E-4EFB-A949-6C7C47701B20,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,3929,47581,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('136562B6-95B2-483D-88DC-065F28409FD2'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('3600D531-0C55-44A7-AE95-A7A38519464E'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",67.15610814094543,"{'train': 3929, 'calib': 1310, 'test': 1310}","{'kind': 'ECDF on calibration scores', 'n': 10310, 'min': -18.28771344507629, 'max': 14.655056471031186}",6,5,"{""mu_gen"": 0.9259595592197434, ""sd_gen"": 0.03251697868706521, ""mu_imp"": 0.550189675611596, ""sd_imp"": 0.31638437221706395}","[0.01668283220174588, 0.025496886517943743, 0.028903976721629487, 0.2618816682832202, 0.5363008244422891, 0.6715080504364694, 0.7084396508244423, 0.7286698448108633, 0.7538325897187197, 0.7820444616876818, 0.7989275169738118, 0.8354496993210476, 0.8630748787584869, 0.8648709990300678, 0.8657680235768112, 0.8660889084533314, 0.8663655017533388, 0.8664724633788455, 0.8666846315501504, 0.867058997239424, 0.8675263921012708, 0.8680612002288045, 0.8686369864955606, 0.8692252754358477, 0.8692531522793404, 0.8692680205924046, 0.8693749822179114, 0.8694645412718546, 0.8695180220846079, 0.8697083578303365, 0.8700292427068567, 0.8702754487801239, 0.8704893720311373, 0.8706086796488348, 0.8707232321122137, 0.8709371553632271, 0.871109787112338, 0.8711632679250914, 0.8712642132358427, 0.8714246556741029, 0.871517696784302, 0.8715711775970555, 0.871974011042304, 0.8724539282250242, 0.872514052077893, 0.8726210137033997, 0.8726879449874406, 0.872741425800194, 0.873811833171678, 0.8778626964112513, 0.881557749757517, 0.8847386905916587, 0.8878758486905917, 0.8902833850630456, 0.8925222696411251, 0.894683879728419, 0.9075827643064985, 0.913752046556741, 0.9167798254122211, 0.9193535305528613, 0.9213984287099902, 0.9237343064985452, 0.9262641125121241, 0.9292919495635306, 0.9334682153249273, 0.9376469641125121, 0.9404133850630456, 0.9437673811833172, 0.9514064015518914, 0.9568077206595538, 0.9617846750727449, 0.9678500484966053, 0.9749448593598448, 0.9824565567410282, 0.994282250242483]",72.621511220932
24E40C4C-A349-4F9F-93AB-01D00FB994AF,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,2862,47667,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('136562B6-95B2-483D-88DC-065F28409FD2'), np.str_('1538C99F-BA1E-4EFB-A949-6C7C47701B20'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('3600D531-0C55-44A7-AE95-A7A38519464E'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",65.95077538490295,"{'train': 2862, 'calib': 954, 'test': 955}","{'kind': 'ECDF on calibration scores', 'n': 9954, 'min': -15.006989424853856, 'max': 12.53844615029836}",6,6,"{""mu_gen"": 0.9508737414328132, ""sd_gen"": 0.027769326428955746, ""mu_imp"": 0.41774691358024696, ""sd_imp"": 0.27516664217617687}","[0.019346996182439218, 0.10094154108900945, 0.1284033956198513, 0.16583614627285514, 0.19574136025718303, 0.2591104279686558, 0.3977961824392204, 0.4751606389391201, 0.5553921036769138, 0.6227721920835845, 0.6876888788426764, 0.7579531444645369, 0.8438991360257181, 0.8727185051235681, 0.8822219893561665, 0.8853240269341536, 0.8887127872830405, 0.8931996630654857, 0.8976211573236887, 0.9019418525215994, 0.9038215210481033, 0.90393230810446, 0.9039582077556761, 0.904063745021973, 0.9041668320427815, 0.9042222255709598, 0.9042776190991381, 0.9043330126273165, 0.9043600562587905, 0.9044760807406377, 0.9046422613251727, 0.9046614426361261, 0.9046963485881208, 0.904751742116299, 0.90485236652705, 0.9049628290134619, 0.9053998840821625, 0.9065631481739076, 0.9073839044218791, 0.9079378397036625, 0.908077154912598, 0.9081186169198827, 0.9081740104480611, 0.9105887080570625, 0.9138283303194696, 0.9170925055254169, 0.9210188567410087, 0.9251365481213583, 0.9290737392003214, 0.9326903757283505, 0.9356824994976893, 0.9391199517781796, 0.9420403656821379, 0.9458509142053446, 0.9493069519791039, 0.9543574944745831, 0.9593102672292545, 0.9617296865581676, 0.9656701225637935, 0.9690576652601969, 0.9724144966847499, 0.9758884468555354, 0.979273417721519, 0.9831388386578259, 0.985876391400442, 0.989451476793249, 0.993269037572835, 0.9972393007836046]",71.15474200248718
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,5109,47667,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('136562B6-95B2-483D-88DC-065F28409FD2'), np.str_('1538C99F-BA1E-4EFB-A949-6C7C47701B20'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('3600D531-0C55-44A7-AE95-A7A38519464E'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",68.08902645111084,"{'train': 5109, 'calib': 1703, 'test': 1704}","{'kind': 'ECDF on calibration scores', 'n': 10703, 'min': -14.291539742344046, 'max': 11.474625659671828}",6,6,"{""mu_gen"": 0.9257841778525233, ""sd_gen"": 0.04442737009514505, ""mu_imp"": 0.46156451462206854, ""sd_imp"": 0.3026893190184544}","[0.041304307203587784, 0.09515474166121649, 0.12610073811081005, 0.17450165374194154, 0.2467088199570214, 0.31874233392506773, 0.3891438288330375, 0.465462823507428, 0.5898050079416985, 0.8374287582920676, 0.8378024852844996, 0.8384565075212557, 0.8394842567504438, 0.8394879128066178, 0.8395394298746817, 0.8395776884985519, 0.8395970442027997, 0.8396485612708634, 0.8397869526157296, 0.839993020887985, 0.8402762101208144, 0.8405853125291974, 0.845398421003457, 0.8527432495561992, 0.8622685602167617, 0.8686962440437261, 0.8752198075305989, 0.8810280668971316, 0.8868274128748949, 0.8912543585910493, 0.8965877137251238, 0.9015473418667663, 0.906941978884425, 0.9111094739792581, 0.916867756703728, 0.9232925348033262, 0.9291179108661123, 0.9341282257311034, 0.9407029617864151, 0.9474913575633, 0.9544980846491637, 0.960011211809773, 0.9661288984396897, 0.9726595533962441, 0.9788415397552088, 0.9844766327197981, 0.9903705783425207, 0.994032243296272, 0.9983378492011585]",71.86988401412964
3600D531-0C55-44A7-AE95-A7A38519464E,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,3121,47581,"[np.str_('1155FF54-63D3-4AB2-9863-8385D0BD0A13'), np.str_('136562B6-95B2-483D-88DC-065F28409FD2'), np.str_('1538C99F-BA1E-4EFB-A949-6C7C47701B20'), np.str_('1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842'), np.str_('4FC32141-E888-4BFF-8804-12559A491D8C'), np.str_('59818CD2-24D7-4D32-B133-24C2FE3801E5'), np.str_('59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2'), np.str_('5EF64122-B513-46AE-BCF1-E62AAC285D2C'), np.str_('74B86067-5D4B-43CF-82CF-341B76BEA0F4'), np.str_('797D145F-3858-4A7F-A7C2-A4EB721E133C'), np.str_('83CF687B-7CEC-434B-9FE8-00C3D5799BE6'), np.str_('86A4F379-B305-473D-9D83-FC7D800180EF'), np.str_('96A358A0-FFF2-4239-B93E-C7425B901B47'), np.str_('9759096F-1119-4E19-A0AD-6F16989C7E1C'), np.str_('99B204C0-DD5C-4BB7-83E8-A37281B8D769'), np.str_('A5A30F76-581E-4757-97A2-957553A2C6AA'), np.str_('B7F9D634-263E-4A97-87F9-6FFB4DDCB36C'), np.str_('BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC'), np.str_('C48CE857-A0DD-4DDB-BEA5-3A25449B2153'), np.str_('CA820D43-E5E2-42EF-9798-BE56F776370B'), np.str_('CDA3BBF7-6631-45E8-85BA-EEB416B32A3C'), np.str_('D7D20E2E-FC78-405D-B346-DBD3FD8FC92B'), np.str_('E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3')]",114.10881638526917,"{'train': 3121, 'calib': 1041, 'test': 1041}","{'kind': 'ECDF on calibration scores', 'n': 10041, 'min': -16.595958945155644, 'max': 13.781900998423911}",6,5,"{""mu_gen"": 0.9530587092919032, ""sd_gen"": 0.030684789158837364, ""mu_imp"": 0.4563990417067799, ""sd_imp"": 0.33822403402214174}","[0.0010745941639278957, 0.009321969923314412, 0.07419579723135146, 0.09065762374265512, 0.27027870730006975, 0.3769544866049198, 0.39389017030176277, 0.44147573946818053, 0.7893869136540179, 0.8207210238024101, 0.8227097002290609, 0.8717155661786675, 0.8889205258440395, 0.8894990538790957, 0.8895562355879356, 0.8897209763048425, 0.889976673331648, 0.890580722626973, 0.8910767468762688, 0.8914062283100825, 0.8917038692642217, 0.8919784371257332, 0.8922109290371016, 0.8924305833263108, 0.8924409919330744, 0.8926196798255358, 0.8931688155485585, 0.8934931171938642, 0.8936029443384687, 0.8937894509434395, 0.8940091052326486, 0.8943744851238128, 0.8947393946358392, 0.8948492217804438, 0.8950155792021941, 0.8953450606360077, 0.8956014379505566, 0.8957661786674634, 0.8959309193843702, 0.8960956601012771, 0.8961258838761079, 0.8961262056338244, 0.8962360327784289, 0.89632506722438, 0.8964282263233563, 0.8967027941848676, 0.8969156274658515, 0.8970803681827584, 0.8973006473458819, 0.897368417181862, 0.8976978986156757, 0.9042074096205557, 0.9091723931879295, 0.9121601434120108, 0.9164856886764267, 0.9208246190618464, 0.9233950004979584, 0.9281043123194901, 0.9318152176078079, 0.9355641868339807, 0.9400490289811771, 0.9427880589582711, 0.9477143710785778, 0.9512996713474754, 0.9578619161438103, 0.9624539388507121, 0.9663437207449457, 0.970576715466587, 0.9749688278059954, 0.9794841151279753, 0.9824211134349168, 0.9860571656209541, 0.9894514490588586, 0.9922318494173887, 0.9946157056070112, 0.9967134747535106, 0.9990249975102081]",125.57289028167725
