target_name,target_false_locks_per_hour,tolerance,selection_condition,mechanism,cell_id,params,sweep_name,sweep_value,params_str,in_band,n_in_band_cells,n_rate_band_cells,n_excluded_absorbing,max_lockout_frames,val_lockout_mean_frames,val_frr_time,n_cells,val_false_locks_per_hour,val_ania_median,val_far_frame,val_miss_rate,val_transitions_per_hour,best_smoother
sensitivity_1,0.5,0.15,M,sprt,sprt|2|59,"{""alpha"": 0.05}",beta,0.4897788193684462,"alpha=0.05, beta=0.4898",True,4,4,0,30.0,9.494623655913978,0.0823828516782124,300,0.5206073752711498,0.0,0.0630681818181818,0.0246212121212121,1.023021482051641,margin
sensitivity_1,0.5,0.15,M,hmm,hmm|1|124,"{""rho"": 0.001}",theta,0.9955037268390587,"rho=0.001, theta=0.9955",True,44,44,0,30.0,10.411910669975184,0.0978704545984652,705,0.5639913232104122,0.0,0.0443497474747474,0.0227272727272727,1.1069904135469877,margin
sensitivity_2,0.0416667,0.15,M,threshold,threshold|0|32,{},theta,0.0218812709361304,theta=0.02188,True,3,3,0,30.0,1.3529411764705883,0.0010729363468849,141,0.0475823945140298,0.0,0.4505050505050504,0.3560606060606061,0.0951647890280596,margin
sensitivity_2,0.0416667,0.15,M,moving_average,moving_average|0|39,"{""k"": 2}",theta,0.0431072549410861,"k=2, theta=0.04311",True,8,8,0,30.0,1.9642857142857144,0.0012828586756233,705,0.0391855013644951,1.0,0.454040404040404,0.2727272727272727,0.0783710027289902,margin
sensitivity_2,0.0416667,0.15,M,ewma,ewma|5|42,"{""alpha"": 0.7}",theta,0.0573241758988687,"alpha=0.7, theta=0.05732",True,13,13,0,30.0,2.3125,0.0017260280362932,846,0.0447834301308515,2.0,0.5038510101010101,0.25,0.088167378070114,margin
sensitivity_2,0.0416667,0.15,M,majority_vote,majority_vote|0|41,"{""k"": 3}",theta,0.0521535630784177,"k=3, theta=0.05215",True,8,8,0,30.0,2.967741935483871,0.0021458726937699,564,0.0433839479392624,1.0,0.4075126262626262,0.2140151515151515,0.0853684136869358,margin
sensitivity_2,0.0416667,0.15,M,debounce,debounce|0|42,"{""T"": 2}",theta,0.0573241758988687,"T=2, theta=0.05732",True,8,9,1,30.0,4.074074074074074,0.0025657173512467,564,0.037786019172906,1.0,0.4015151515151515,0.2215909090909091,0.0741725561542229,margin
sensitivity_2,0.0416667,0.15,M,margin,margin|0|40,"{""m"": 0.05}",theta,0.0474258731775667,"m=0.05, theta=0.04743",True,3,3,0,30.0,1.8484848484848484,0.0014228068947822,564,0.0461829123224407,0.0,0.3797979797979798,0.2765151515151515,0.0909663424532922,margin
sensitivity_2,0.0416667,0.15,M,hysteresis,hysteresis|12|57,"{""T"": 2, ""m"": 0.3}",theta,0.2141650169574414,"m=0.3, T=2, theta=0.2142",True,21,36,15,30.0,8.46875,0.0063209945653441,2256,0.0447834301308515,1.0,0.3383838383838383,0.2026515151515151,0.0867678958785249,margin
sensitivity_2,0.0416667,0.15,M,trust,trust|11|59,"{""r"": 0.5, ""tau"": 0.5}",theta,0.2497398944048824,"r=0.5, tau=0.5, theta=0.2497",True,9,20,11,30.0,13.142857142857142,0.0085834907750798,1692,0.0391855013644951,4.0,0.5267361111111112,0.3598484848484848,0.0741725561542229,margin
sensitivity_2,0.0416667,0.15,M,sprt,sprt|2|22,"{""alpha"": 0.05}",beta,7.369832664620891e-06,"alpha=0.05, beta=7.37e-06",False,0,0,0,30.0,29.91525423728813,0.041168101135913,300,0.0825694493037576,2.0,0.3355429292929293,0.1287878787878787,0.1567420054579805,margin
sensitivity_2,0.0416667,0.15,M,hmm,hmm|4|0,"{""rho"": 0.1}",theta,0.0009110511944006,"rho=0.1, theta=0.0009111",False,0,0,0,30.0,1.6346153846153846,0.0019825997714179,705,0.0727730739626338,2.0,0.4981691919191919,0.2575757575757575,0.1455461479252676,margin
