target_name,partition,mechanism,params_str,n_users,genuine_hours,false_locks,false_locks_per_hour_pooled,fr_frames,frr_time_pooled,X_fa_frames,X_impostor_frames,X_far_frame_pooled,M_fa_frames,M_impostor_frames,M_far_frame_pooled,X_ania_median__median,X_ania_median__ci_lo,X_ania_median__ci_hi,X_ania_median__mean,M_ania_median__median,M_ania_median__ci_lo,M_ania_median__ci_hi,M_ania_median__mean,X_first_lock_median__median,X_first_lock_median__ci_lo,X_first_lock_median__ci_hi,X_first_lock_median__mean,M_first_lock_median__median,M_first_lock_median__ci_lo,M_first_lock_median__ci_hi,M_first_lock_median__mean,X_recovery_median__median,X_recovery_median__ci_lo,X_recovery_median__ci_hi,X_recovery_median__mean,M_recovery_median__median,M_recovery_median__ci_lo,M_recovery_median__ci_hi,M_recovery_median__mean,X_miss_rate__median,X_miss_rate__ci_lo,X_miss_rate__ci_hi,X_miss_rate__mean,M_miss_rate__median,M_miss_rate__ci_lo,M_miss_rate__ci_hi,M_miss_rate__mean,X_far_frame__median,X_far_frame__ci_lo,X_far_frame__ci_hi,X_far_frame__mean,M_far_frame__median,M_far_frame__ci_lo,M_far_frame__ci_hi,M_far_frame__mean,frr_time__median,frr_time__ci_lo,frr_time__ci_hi,frr_time__mean,false_locks_per_hour__median,false_locks_per_hour__ci_lo,false_locks_per_hour__ci_hi,false_locks_per_hour__mean,transitions_per_hour__median,transitions_per_hour__ci_lo,transitions_per_hour__ci_hi,transitions_per_hour__mean,pingpong_per_hour__median,pingpong_per_hour__ci_lo,pingpong_per_hour__ci_hi,pingpong_per_hour__mean,lockout_mean_frames__median,lockout_mean_frames__ci_lo,lockout_mean_frames__ci_hi,lockout_mean_frames__mean
sensitivity_1,test,majority_vote,"k=3, theta=0.4256",33,714.1999999999999,458,0.6412769532343882,3829,0.08935405582003174,1473,13596,0.10834068843777582,1384,13596,0.10179464548396587,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8333333333333335,1.0,1.0,1.0,1.4848484848484849,0.0,0.0,0.0625,0.03598484848484849,0.0,0.0,0.0625,0.03787878787878788,0.16979166666666667,0.13645833333333332,0.19583333333333333,0.17556818181818182,0.14166666666666666,0.12604166666666666,0.18125,0.17515782828282828,0.04681568958245466,0.02546777546777547,0.07095709570957096,0.09439844137809622,0.5479452054794521,0.4054054054054054,0.7090103397341211,0.6496463988905647,1.0169491525423728,0.8108108108108107,1.4362934362934363,1.2802096846121866,0.48922539312754804,0.38885288399222295,0.6290956749672346,0.722671522817899,4.983823529411764,3.4471153846153846,6.407563025210084,9.236578536526283
sensitivity_1,test,debounce,"T=2, theta=0.5498",33,714.1999999999999,432,0.6048725847101653,4752,0.11089330719686362,1242,13596,0.09135039717563989,1118,13596,0.08223006766696087,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.9393939393939394,1.0,1.0,1.0,2.8636363636363638,1.0,1.0,1.0,1.9848484848484849,0.0,0.0,0.0625,0.03598484848484849,0.0,0.0,0.0,0.026515151515151516,0.14166666666666666,0.13229166666666667,0.17604166666666665,0.16044823232323233,0.12291666666666666,0.11979166666666666,0.1875,0.15126262626262624,0.0729431721798134,0.035862785862785865,0.09014891096837475,0.11678838070132926,0.5014925373134328,0.37958667229017296,0.6290956749672346,0.6051808584440491,1.0029850746268656,0.7591733445803459,1.2581913499344692,1.1868225067006284,0.4884157795867251,0.27955736750145604,0.620384047267356,0.5537163729292008,5.791666666666667,4.333333333333333,10.64102564102564,14.449972214976958
sensitivity_1,test,margin,"m=0.3, theta=0.3543",33,714.1999999999999,566,0.7924950994119295,3286,0.07668253523756184,1459,13596,0.10731097381582819,1373,13596,0.10098558399529273,0.0,0.0,0.0,0.2878787878787879,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.25757575757575757,0.0,0.0,0.0625,0.05303030303030303,0.0,0.0,0.0625,0.0625,0.07291666666666666,0.03854166666666667,0.12708333333333333,0.10808080808080807,0.07916666666666666,0.06145833333333333,0.103125,0.11875000000000001,0.0392156862745098,0.023872679045092837,0.04755043227665706,0.08065565581503321,0.6392694063926941,0.5187319884726225,0.9552969993876302,0.7559964391943371,1.2581913499344692,1.037463976945245,1.6701813580767608,1.501997018194185,0.686070686070686,0.4566210045662101,1.1387600168705188,0.9375516980139496,3.0303030303030303,2.0,5.583333333333333,6.642908224174674
sensitivity_1,test,hysteresis,"m=0.1, T=2, theta=0.9241",33,714.1999999999999,358,0.5012601512181463,13827,0.32266872024642956,450,13596,0.03309796999117388,375,13596,0.02758164165931156,1.0,1.0,1.0,0.803030303030303,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.803030303030303,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,2.5,9.666666666666666,1.0,1.0,1.5,8.621212121212121,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.005681818181818182,0.09479166666666666,0.08333333333333333,0.10833333333333334,0.08566919191919191,0.09999999999999999,0.08958333333333333,0.11145833333333333,0.08765782828282828,0.27718832891246686,0.19750519750519752,0.3627254509018036,0.34261402763647114,0.4774535809018568,0.3931847968545216,0.5657412257726558,0.4952804698203288,0.896551724137931,0.7025013304949441,1.188118811881188,0.9185943188020124,0.15028177833437695,0.09876543209876543,0.23166023166023167,0.17510745150644905,31.095693779904305,24.047619047619047,41.956043956043956,62.45328389951551
sensitivity_1,test,trust,"r=0.5, tau=0.2, theta=0.8808",33,714.1999999999999,248,0.3472416690002801,10430,0.24339587417156724,661,13596,0.04861724036481318,546,13596,0.040158870255957636,1.0,1.0,1.0,0.8636363636363636,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.8636363636363636,1.0,1.0,1.0,0.9545454545454546,3.0,3.0,5.0,8.424242424242424,3.0,3.0,4.0,8.030303030303031,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.02462121212121212,0.121875,0.109375,0.15208333333333332,0.12436868686868688,0.13749999999999998,0.11666666666666667,0.15208333333333332,0.12313762626262625,0.2107728337236534,0.16445623342175067,0.26453488372093026,0.2562472055935493,0.34653465346534656,0.28738690792974986,0.3706563706563707,0.3488349355658559,0.620384047267356,0.4408817635270541,0.7322033898305085,0.6311957552529991,0.09355509355509355,0.034482758620689655,0.14328358208955222,0.12447848022477591,32.625,26.4,54.05882352941177,60.86659593832269
sensitivity_1,test,sprt,"alpha=0.05, beta=0.4898",33,714.1999999999999,451,0.6314757770932512,4970,0.11598058433678708,724,13596,0.05325095616357752,670,13596,0.049279199764636655,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5909090909090908,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0375,0.010416666666666666,0.05416666666666667,0.06275252525252525,0.029166666666666667,0.0125,0.06666666666666667,0.06253156565656566,0.0784313725490196,0.042388059701492536,0.10086455331412104,0.12167543230323706,0.5567271193589203,0.46332046332046334,0.7522388059701492,0.6226287499537655,1.1134542387178405,0.8899297423887588,1.4154652686762779,1.2128591334583003,0.4884157795867251,0.35125066524747206,0.5622466558170893,0.5639641779406231,6.409090909090909,4.4,11.7,13.697294260167586
sensitivity_1,test,hmm,"rho=0.001, theta=0.9955",33,714.1999999999999,450,0.6300756090730888,5739,0.1339260711285354,528,13596,0.038834951456310676,487,13596,0.03581935863489261,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.06060606060606061,2.0,2.0,2.0,4.848484848484849,2.0,2.0,2.0,4.666666666666667,0.0,0.0,0.0015624999999772626,0.028409090909090908,0.0,0.0,0.0,0.026515151515151516,0.02395833333333333,0.00625,0.04791666666666666,0.05315656565656566,0.03333333333333333,0.014583333333333334,0.0625,0.05261994949494949,0.09510086455331412,0.04417910447761194,0.12256049960967993,0.1405690013570644,0.5570291777188329,0.38439138031450204,0.7728813559322034,0.6341613226476631,1.0628426824124841,0.7687827606290041,1.505084745762712,1.2325476243844444,0.5210420841683366,0.3110823071937784,0.6762680025046963,0.5932608941286476,6.81077694235589,5.076923076923077,14.013392857142858,16.822876572628655
sensitivity_2,test,threshold,theta=0.02188,33,714.1999999999999,169,0.23662839540744893,592,0.013814991132269206,6407,13596,0.4712415416298911,6079,13596,0.4471167990585466,2.0,0.0,3.0,4.0606060606060606,1.5,0.0,3.0,4.212121212121212,0.0,0.0,1.0,2.6818181818181817,0.0,0.0,1.0,2.696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1875,0.4375,0.36742424242424243,0.25,0.125,0.375,0.32954545454545453,0.375,0.3,0.54375,0.454135101010101,0.41875,0.29791666666666666,0.54375,0.45785984848484845,0.0007722007722007722,0.0,0.003978779840848806,0.011883720931007277,0.04633204633204634,0.0,0.22542266750156542,0.24244258502747837,0.09266409266409267,0.0,0.345821325648415,0.48488517005495674,0.04633204633204634,0.0,0.19900497512437812,0.3430093064368438,1.2,1.0,1.5,2.205681377814283
sensitivity_2,test,moving_average,"k=2, theta=0.04311",33,714.1999999999999,127,0.1778213385606273,701,0.016358629702230933,5611,13596,0.4126949102677258,5476,13596,0.40276551927037363,1.0,1.0,2.0,2.6666666666666665,1.5,1.0,2.0,3.409090909090909,1.0,1.0,1.0,2.4242424242424243,1.0,1.0,1.0,2.712121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.3125,0.2727272727272727,0.125,0.125,0.3125,0.25946969696969696,0.403125,0.3260416666666667,0.46770833333333334,0.45000000000000007,0.43125,0.3520833333333333,0.515625,0.4698232323232323,0.0,0.0,0.005184705119896306,0.01523798580732967,0.0,0.0,0.1555411535968892,0.18896844696300424,0.0,0.0,0.2721970187945561,0.3767585518533048,0.0,0.0,0.25936599423631124,0.22845554452047687,2.3888888888888893,1.6666666666666667,3.6956521739130435,4.215339838834084
sensitivity_2,test,ewma,"alpha=0.7, theta=0.05732",33,714.1999999999999,156,0.21842621114533747,818,0.01908895734154765,5430,13596,0.3993821712268314,5282,13596,0.38849661665195645,2.0,2.0,2.5,3.3484848484848486,2.0,2.0,3.0,3.8484848484848486,2.0,2.0,2.0,3.1666666666666665,2.0,2.0,2.5,3.5606060606060606,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.1875,0.125,0.3125,0.26325757575757575,0.1875,0.125,0.25,0.23863636363636365,0.4614583333333333,0.42604166666666665,0.5375,0.49813762626262625,0.45625,0.4135416666666667,0.5510416666666667,0.5085542929292929,0.0,0.0,0.006748207507380852,0.0191957193246811,0.0,0.0,0.2333117303953338,0.2499848232820667,0.0,0.0,0.4048924504428511,0.4972022465364594,0.0,0.0,0.22775200337410376,0.3214003045501423,2.5545454545454547,1.6666666666666665,3.75,4.304254104635202
sensitivity_2,test,majority_vote,"k=3, theta=0.05215",33,714.1999999999999,118,0.16521982637916552,886,0.020675814431065063,4886,13596,0.35937040305972345,4663,13596,0.3429685201529862,1.0,1.0,1.0,2.484848484848485,1.0,1.0,1.5,2.8181818181818183,1.0,1.0,1.0,2.4393939393939394,1.0,1.0,1.5,2.6363636363636362,1.0,1.0,1.0,0.7878787878787878,1.0,1.0,1.0,0.7121212121212122,0.1875,0.125,0.25,0.23295454545454544,0.125,0.0625,0.1875,0.20454545454545456,0.3572916666666667,0.3125,0.4114583333333333,0.4112373737373738,0.36041666666666666,0.3302083333333333,0.453125,0.4209911616161616,0.002652519893899204,0.0,0.007204610951008645,0.020210075019163845,0.06633499170812604,0.0,0.1555411535968892,0.1767711369602181,0.13266998341625208,0.0,0.277992277992278,0.34959653182005845,0.06633499170812604,0.0,0.12422360248447203,0.17775975650243855,3.45,2.5,5.664473684210526,6.054385964912281
sensitivity_2,test,debounce,"T=2, theta=0.05732",33,714.1999999999999,115,0.16101932231867824,966,0.022542705124614953,4665,13596,0.34311562224183584,4508,13596,0.3315681082671374,1.0,1.0,1.0,2.287878787878788,1.0,1.0,1.5,2.787878787878788,1.0,1.0,1.0,2.242424242424242,1.0,1.0,1.0,2.712121212121212,1.0,1.0,1.0,0.803030303030303,1.0,1.0,1.0,0.7424242424242424,0.1875,0.125,0.25,0.23295454545454544,0.125,0.0625,0.1875,0.19696969696969696,0.35104166666666664,0.3197916666666667,0.4291666666666667,0.4023358585858586,0.35625,0.30416666666666664,0.44687499999999997,0.41265782828282827,0.0,0.0,0.01101749837977965,0.022430796061094053,0.0,0.0,0.1555411535968892,0.17397604393049343,0.0,0.0,0.3005635566687539,0.34400634576060907,0.0,0.0,0.08645533141210375,0.15328958688966093,4.833333333333334,3.625,7.0,7.197668650793651
sensitivity_2,test,margin,"m=0.05, theta=0.04743",33,714.1999999999999,135,0.18902268272192665,748,0.017455427984691498,5371,13596,0.3950426596057664,5099,13596,0.37503677552221243,0.0,0.0,1.0,2.696969696969697,0.0,0.0,2.5,3.0454545454545454,0.0,0.0,0.5,2.5606060606060606,0.0,0.0,0.5,2.606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.375,0.2935606060606061,0.125,0.125,0.25,0.26136363636363635,0.28229166666666666,0.24166666666666667,0.409375,0.3883207070707071,0.3458333333333333,0.25104166666666666,0.48020833333333335,0.3964962121212121,0.00078064012490242,0.0,0.006631299734748011,0.016258494403823293,0.04633204633204634,0.0,0.16583747927031509,0.18313016233498114,0.09266409266409267,0.0,0.33167495854063017,0.3662603246699623,0.04633204633204634,0.0,0.15028177833437695,0.20660221675417462,1.6666666666666667,1.1428571428571428,3.4482758620689653,3.6986840713296814
sensitivity_2,test,hysteresis,"m=0.3, T=2, theta=0.2142",33,714.1999999999999,73,0.10221226547185663,1676,0.03911136002987025,3514,13596,0.25845837010885553,3061,13596,0.22513974698440717,1.0,1.0,1.0,2.015151515151515,1.0,1.0,1.0,2.5606060606060606,1.0,1.0,1.0,2.015151515151515,1.0,1.0,1.0,2.5454545454545454,1.0,1.0,1.0,1.4393939393939394,1.0,1.0,1.0,1.1363636363636365,0.125,0.125,0.125,0.19507575757575757,0.125,0.0625,0.1875,0.17992424242424243,0.2989583333333333,0.25104166666666666,0.3385416666666667,0.337405303030303,0.27395833333333336,0.21666666666666667,0.353125,0.33607954545454544,0.0,0.0,0.020090732339598186,0.043114832337145824,0.0,0.0,0.12772751463544438,0.10071159193043541,0.0,0.0,0.22542266750156542,0.1974774417604931,0.0,0.0,0.031931878658861094,0.039734646752919975,12.267857142857142,8.666666666666666,18.0,20.958184523809525
sensitivity_2,test,trust,"r=0.5, tau=0.5, theta=0.2497",33,714.1999999999999,59,0.08260991318958276,1700,0.03967142723793522,4148,13596,0.3050897322741983,3829,13596,0.28162694910267727,4.0,4.0,4.0,4.242424242424242,4.0,4.0,4.0,4.636363636363637,4.0,4.0,4.0,4.242424242424242,4.0,4.0,4.0,4.621212121212121,1.0,1.0,1.0,2.590909090909091,1.0,1.0,1.0,1.1818181818181819,0.375,0.25,0.375,0.3465909090909091,0.3125,0.25,0.3125,0.3371212121212121,0.5041666666666667,0.4583333333333333,0.5354166666666667,0.5031565656565656,0.4895833333333333,0.46875,0.5135416666666667,0.5066919191919192,0.0,0.0,0.01511879049676026,0.045196963937664404,0.0,0.0,0.07514088916718847,0.07379898872715138,0.0,0.0,0.15028177833437695,0.14264839442724989,0.0,0.0,0.0,0.03891206470408968,14.0,8.0,26.714285714285715,24.923386243386243
