target_name,mechanism,params_str,partition,seq_id,genuine_uuid,impostor_uuid,condition,L_frames,far_auth_frames,locked_at_switch,first_lock,ania,miss,recovery,recovery_censored,locked_at_return,block_transitions,far_frame
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L03-00032,11B5EC4D-4133-4289-B475-4E737182A406,136562B6-95B2-483D-88DC-065F28409FD2,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L03-00033,11B5EC4D-4133-4289-B475-4E737182A406,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L03-00034,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L03-00035,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L10-00036,11B5EC4D-4133-4289-B475-4E737182A406,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L10-00037,11B5EC4D-4133-4289-B475-4E737182A406,24E40C4C-A349-4F9F-93AB-01D00FB994AF,X,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L10-00038,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L10-00039,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,10,3,0,0,5,0,0,0,1,7,0.3
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L30-00040,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,X,30,16,0,1,11,0,0,0,1,9,0.5333333333333333
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L30-00041,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,30,30,0,30,30,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L30-00042,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,30,24,0,16,19,0,0,0,0,6,0.8
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L30-00043,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L60-00044,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,X,60,1,0,1,1,0,0,0,1,1,0.016666666666666666
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L60-00045,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,60,39,0,0,0,0,0,0,0,2,0.65
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L60-00046,11B5EC4D-4133-4289-B475-4E737182A406,24E40C4C-A349-4F9F-93AB-01D00FB994AF,X,60,40,0,9,15,0,0,0,0,22,0.6666666666666666
primary,threshold,theta=0.04743,test,test-11B5EC4D-X-L60-00047,11B5EC4D-4133-4289-B475-4E737182A406,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L03-00048,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L03-00049,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,3,1,0,0,2,0,0,0,1,3,0.3333333333333333
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L03-00050,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L03-00051,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L10-00052,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L10-00053,11B5EC4D-4133-4289-B475-4E737182A406,136562B6-95B2-483D-88DC-065F28409FD2,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L10-00054,11B5EC4D-4133-4289-B475-4E737182A406,24E40C4C-A349-4F9F-93AB-01D00FB994AF,M,10,5,0,1,10,1,0,0,0,6,0.5
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L10-00055,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,M,10,7,0,0,0,0,0,0,0,2,0.7
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L30-00056,11B5EC4D-4133-4289-B475-4E737182A406,00EABED2-271D-49D8-B599-1D4A09240601,M,30,8,0,2,2,0,0,0,1,5,0.26666666666666666
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L30-00057,11B5EC4D-4133-4289-B475-4E737182A406,136562B6-95B2-483D-88DC-065F28409FD2,M,30,26,0,7,7,0,0,0,0,2,0.8666666666666667
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L30-00058,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,M,30,27,0,16,30,1,0,0,0,4,0.9
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L30-00059,11B5EC4D-4133-4289-B475-4E737182A406,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,M,30,11,0,1,1,0,0,0,0,8,0.36666666666666664
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L60-00060,11B5EC4D-4133-4289-B475-4E737182A406,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,60,21,0,5,8,0,0,0,0,14,0.35
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L60-00061,11B5EC4D-4133-4289-B475-4E737182A406,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,M,60,55,0,0,0,0,0,0,0,4,0.9166666666666666
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L60-00062,11B5EC4D-4133-4289-B475-4E737182A406,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,M,60,10,0,0,3,0,0,0,1,9,0.16666666666666666
primary,threshold,theta=0.04743,test,test-11B5EC4D-M-L60-00063,11B5EC4D-4133-4289-B475-4E737182A406,CA820D43-E5E2-42EF-9798-BE56F776370B,M,60,54,0,40,60,1,0,0,0,10,0.9
primary,threshold,theta=0.04743,test,test-1538C99F-X-L03-00096,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,3,2,0,1,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.04743,test,test-1538C99F-X-L03-00097,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L03-00098,1538C99F-BA1E-4EFB-A949-6C7C47701B20,61976C24-1C50-4355-9C49-AAE44A7D09F6,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L03-00099,1538C99F-BA1E-4EFB-A949-6C7C47701B20,B09E373F-8A54-44C8-895B-0039390B859F,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L10-00100,1538C99F-BA1E-4EFB-A949-6C7C47701B20,61976C24-1C50-4355-9C49-AAE44A7D09F6,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L10-00101,1538C99F-BA1E-4EFB-A949-6C7C47701B20,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L10-00102,1538C99F-BA1E-4EFB-A949-6C7C47701B20,B09E373F-8A54-44C8-895B-0039390B859F,X,10,1,0,0,3,0,0,0,1,3,0.1
primary,threshold,theta=0.04743,test,test-1538C99F-X-L10-00103,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L30-00104,1538C99F-BA1E-4EFB-A949-6C7C47701B20,61976C24-1C50-4355-9C49-AAE44A7D09F6,X,30,7,0,0,0,0,0,0,1,9,0.23333333333333334
primary,threshold,theta=0.04743,test,test-1538C99F-X-L30-00105,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L30-00106,1538C99F-BA1E-4EFB-A949-6C7C47701B20,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L30-00107,1538C99F-BA1E-4EFB-A949-6C7C47701B20,B09E373F-8A54-44C8-895B-0039390B859F,X,30,24,0,0,0,0,0,0,0,2,0.8
primary,threshold,theta=0.04743,test,test-1538C99F-X-L60-00108,1538C99F-BA1E-4EFB-A949-6C7C47701B20,5EF64122-B513-46AE-BCF1-E62AAC285D2C,X,60,8,0,0,0,0,0,0,1,9,0.13333333333333333
primary,threshold,theta=0.04743,test,test-1538C99F-X-L60-00109,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,60,9,0,0,0,0,0,0,0,14,0.15
primary,threshold,theta=0.04743,test,test-1538C99F-X-L60-00110,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,X,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-X-L60-00111,1538C99F-BA1E-4EFB-A949-6C7C47701B20,B09E373F-8A54-44C8-895B-0039390B859F,X,60,60,0,60,60,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L03-00112,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L03-00113,1538C99F-BA1E-4EFB-A949-6C7C47701B20,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L03-00114,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L03-00115,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L10-00116,1538C99F-BA1E-4EFB-A949-6C7C47701B20,61976C24-1C50-4355-9C49-AAE44A7D09F6,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L10-00117,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,M,10,0,1,0,0,0,2,0,1,0,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L10-00118,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L10-00119,1538C99F-BA1E-4EFB-A949-6C7C47701B20,5EF64122-B513-46AE-BCF1-E62AAC285D2C,M,10,3,0,2,4,0,0,0,1,3,0.3
primary,threshold,theta=0.04743,test,test-1538C99F-M-L30-00120,1538C99F-BA1E-4EFB-A949-6C7C47701B20,B09E373F-8A54-44C8-895B-0039390B859F,M,30,7,0,0,2,0,0,0,1,11,0.23333333333333334
primary,threshold,theta=0.04743,test,test-1538C99F-M-L30-00121,1538C99F-BA1E-4EFB-A949-6C7C47701B20,24E40C4C-A349-4F9F-93AB-01D00FB994AF,M,30,7,0,0,0,0,0,0,0,12,0.23333333333333334
primary,threshold,theta=0.04743,test,test-1538C99F-M-L30-00122,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,30,12,0,0,0,0,0,0,1,13,0.4
primary,threshold,theta=0.04743,test,test-1538C99F-M-L30-00123,1538C99F-BA1E-4EFB-A949-6C7C47701B20,5EF64122-B513-46AE-BCF1-E62AAC285D2C,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L60-00124,1538C99F-BA1E-4EFB-A949-6C7C47701B20,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,60,26,0,0,3,0,0,0,1,19,0.43333333333333335
primary,threshold,theta=0.04743,test,test-1538C99F-M-L60-00125,1538C99F-BA1E-4EFB-A949-6C7C47701B20,11B5EC4D-4133-4289-B475-4E737182A406,M,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-1538C99F-M-L60-00126,1538C99F-BA1E-4EFB-A949-6C7C47701B20,B09E373F-8A54-44C8-895B-0039390B859F,M,60,17,0,0,0,0,0,0,1,21,0.2833333333333333
primary,threshold,theta=0.04743,test,test-1538C99F-M-L60-00127,1538C99F-BA1E-4EFB-A949-6C7C47701B20,61976C24-1C50-4355-9C49-AAE44A7D09F6,M,60,3,0,0,0,0,0,0,1,5,0.05
primary,threshold,theta=0.04743,test,test-83CF687B-X-L03-00160,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L03-00161,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L03-00162,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B09E373F-8A54-44C8-895B-0039390B859F,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L03-00163,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0A986513-7828-4D53-AA1F-E02D6DF9561B,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L10-00164,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L10-00165,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L10-00166,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0A986513-7828-4D53-AA1F-E02D6DF9561B,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L10-00167,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L30-00168,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L30-00169,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B9724848-C7E2-45F4-9B3F-A1F38D864495,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L30-00170,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0A986513-7828-4D53-AA1F-E02D6DF9561B,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-X-L30-00171,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,X,30,25,0,10,28,0,0,0,1,5,0.8333333333333334
primary,threshold,theta=0.04743,test,test-83CF687B-X-L60-00172,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0A986513-7828-4D53-AA1F-E02D6DF9561B,X,60,8,0,0,0,0,0,0,1,13,0.13333333333333333
primary,threshold,theta=0.04743,test,test-83CF687B-X-L60-00173,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B09E373F-8A54-44C8-895B-0039390B859F,X,60,23,0,0,0,0,0,0,1,5,0.38333333333333336
primary,threshold,theta=0.04743,test,test-83CF687B-X-L60-00174,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,X,60,2,0,0,0,0,0,0,1,5,0.03333333333333333
primary,threshold,theta=0.04743,test,test-83CF687B-X-L60-00175,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,X,60,7,0,0,0,0,0,0,1,7,0.11666666666666667
primary,threshold,theta=0.04743,test,test-83CF687B-M-L03-00176,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L03-00177,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L03-00178,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,9759096F-1119-4E19-A0AD-6F16989C7E1C,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L03-00179,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B09E373F-8A54-44C8-895B-0039390B859F,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L10-00180,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L10-00181,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,M,10,7,0,5,8,0,0,0,1,3,0.7
primary,threshold,theta=0.04743,test,test-83CF687B-M-L10-00182,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B09E373F-8A54-44C8-895B-0039390B859F,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L10-00183,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,10,2,0,0,0,0,0,0,0,4,0.2
primary,threshold,theta=0.04743,test,test-83CF687B-M-L30-00184,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L30-00185,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,0A986513-7828-4D53-AA1F-E02D6DF9561B,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L30-00186,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,M,30,5,0,0,0,0,0,0,0,4,0.16666666666666666
primary,threshold,theta=0.04743,test,test-83CF687B-M-L30-00187,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,M,30,9,0,0,0,0,0,0,1,13,0.3
primary,threshold,theta=0.04743,test,test-83CF687B-M-L60-00188,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B9724848-C7E2-45F4-9B3F-A1F38D864495,M,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L60-00189,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,M,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-83CF687B-M-L60-00190,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,B09E373F-8A54-44C8-895B-0039390B859F,M,60,7,0,0,0,0,0,0,1,7,0.11666666666666667
primary,threshold,theta=0.04743,test,test-83CF687B-M-L60-00191,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,60,1,0,0,0,0,0,0,1,3,0.016666666666666666
primary,threshold,theta=0.04743,test,test-B09E373F-X-L03-00224,B09E373F-8A54-44C8-895B-0039390B859F,4FC32141-E888-4BFF-8804-12559A491D8C,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L03-00225,B09E373F-8A54-44C8-895B-0039390B859F,7CE37510-56D0-4120-A1CF-0E23351428D2,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L03-00226,B09E373F-8A54-44C8-895B-0039390B859F,CA820D43-E5E2-42EF-9798-BE56F776370B,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L03-00227,B09E373F-8A54-44C8-895B-0039390B859F,00EABED2-271D-49D8-B599-1D4A09240601,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L10-00228,B09E373F-8A54-44C8-895B-0039390B859F,7CE37510-56D0-4120-A1CF-0E23351428D2,X,10,7,0,1,10,1,0,0,0,6,0.7
primary,threshold,theta=0.04743,test,test-B09E373F-X-L10-00229,B09E373F-8A54-44C8-895B-0039390B859F,00EABED2-271D-49D8-B599-1D4A09240601,X,10,9,0,9,9,0,0,0,1,1,0.9
primary,threshold,theta=0.04743,test,test-B09E373F-X-L10-00230,B09E373F-8A54-44C8-895B-0039390B859F,4FC32141-E888-4BFF-8804-12559A491D8C,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L10-00231,B09E373F-8A54-44C8-895B-0039390B859F,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,X,10,9,0,1,10,1,0,0,0,2,0.9
primary,threshold,theta=0.04743,test,test-B09E373F-X-L30-00232,B09E373F-8A54-44C8-895B-0039390B859F,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L30-00233,B09E373F-8A54-44C8-895B-0039390B859F,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,X,30,30,0,30,30,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L30-00234,B09E373F-8A54-44C8-895B-0039390B859F,4FC32141-E888-4BFF-8804-12559A491D8C,X,30,29,0,11,30,1,0,0,0,2,0.9666666666666667
primary,threshold,theta=0.04743,test,test-B09E373F-X-L30-00235,B09E373F-8A54-44C8-895B-0039390B859F,7CE37510-56D0-4120-A1CF-0E23351428D2,X,30,23,0,17,17,0,0,0,0,4,0.7666666666666667
primary,threshold,theta=0.04743,test,test-B09E373F-X-L60-00236,B09E373F-8A54-44C8-895B-0039390B859F,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,X,60,57,0,30,60,1,0,0,0,6,0.95
primary,threshold,theta=0.04743,test,test-B09E373F-X-L60-00237,B09E373F-8A54-44C8-895B-0039390B859F,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,X,60,22,0,0,0,0,0,0,0,6,0.36666666666666664
primary,threshold,theta=0.04743,test,test-B09E373F-X-L60-00238,B09E373F-8A54-44C8-895B-0039390B859F,00EABED2-271D-49D8-B599-1D4A09240601,X,60,60,0,60,60,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-X-L60-00239,B09E373F-8A54-44C8-895B-0039390B859F,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,X,60,60,0,60,60,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-M-L03-00240,B09E373F-8A54-44C8-895B-0039390B859F,CA820D43-E5E2-42EF-9798-BE56F776370B,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-M-L03-00241,B09E373F-8A54-44C8-895B-0039390B859F,7CE37510-56D0-4120-A1CF-0E23351428D2,M,3,1,0,0,2,0,0,0,1,3,0.3333333333333333
primary,threshold,theta=0.04743,test,test-B09E373F-M-L03-00242,B09E373F-8A54-44C8-895B-0039390B859F,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-B09E373F-M-L03-00243,B09E373F-8A54-44C8-895B-0039390B859F,00EABED2-271D-49D8-B599-1D4A09240601,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-M-L10-00244,B09E373F-8A54-44C8-895B-0039390B859F,00EABED2-271D-49D8-B599-1D4A09240601,M,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-B09E373F-M-L10-00245,B09E373F-8A54-44C8-895B-0039390B859F,4FC32141-E888-4BFF-8804-12559A491D8C,M,10,8,0,7,9,0,0,0,1,3,0.8
primary,threshold,theta=0.04743,test,test-B09E373F-M-L10-00246,B09E373F-8A54-44C8-895B-0039390B859F,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,10,5,0,5,5,0,0,0,1,1,0.5
primary,threshold,theta=0.04743,test,test-B09E373F-M-L10-00247,B09E373F-8A54-44C8-895B-0039390B859F,7CE37510-56D0-4120-A1CF-0E23351428D2,M,10,8,0,2,10,1,0,0,0,4,0.8
primary,threshold,theta=0.04743,test,test-B09E373F-M-L30-00248,B09E373F-8A54-44C8-895B-0039390B859F,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,M,30,11,0,0,0,0,0,0,0,6,0.36666666666666664
