target_name,mechanism,params_str,partition,genuine_uuid,run,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks
sensitivity_1,margin,"m=0.3, theta=0.31",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,5,5,10,30,4,3
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,9,9,18,128,7,3
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,11,10,21,202,4,3
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,1,1,2,4,1,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,2,2,4,15,1,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,1,1,2,3,1,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,4,4,8,49,1,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,6,6,12,94,3,3
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,16,15,31,322,3,3
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,14,13,27,925,3,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,1,0,1,15,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,4,4,8,48,1,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,1,0,1,10,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,3,3,6,105,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,1,0,1,70,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,3,3,6,59,1,1
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,1,0,1,32,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,1,1,2,93,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,1,1,2,87,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,12,11,23,189,7,5
sensitivity_1,hysteresis,"m=0.3, T=2, theta=0.8176",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,6,6,12,388,2,2
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,5,5,10,125,2,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,10,9,19,211,5,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,1,1,2,1,1,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,1,1,2,14,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,5,5,10,41,4,2
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,5,5,10,79,3,2
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,8,8,16,181,2,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,11,11,22,844,4,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,2,1,3,13,2,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,3,3,6,43,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,1,0,1,8,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,3,3,6,104,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,1,0,1,67,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,2,2,4,51,1,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,2,1,3,13,1,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,1,1,2,80,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,4,4,8,40,5,3
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,5,5,10,174,2,1
sensitivity_1,trust,"r=0.5, tau=0.5, theta=0.7858",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,7,7,14,189,2,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,12,12,24,43,16,10
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,8,8,16,76,3,3
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,0,0,0,0,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,3,3,6,10,2,2
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,6,6,12,16,7,6
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,8,8,16,33,6,6
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,9,9,18,75,7,6
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,22,22,44,176,17,13
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,1,1,2,3,1,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,2,2,4,11,1,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,0,0,0,0,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,1,1,2,20,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,1,1,2,2,1,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,2,2,4,12,1,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,2,1,3,12,1,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,2,2,4,69,2,1
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,2,2,4,8,2,2
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,10,9,19,68,6,3
sensitivity_1,sprt,"alpha=0.05, beta=0.3628",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,6,6,12,47,4,4
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,8,8,16,33,8,5
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,10,10,20,77,5,5
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,0,0,0,0,0,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,2,2,4,9,1,1
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,3,3,6,9,3,3
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,7,7,14,31,7,6
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,6,6,12,93,3,2
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,24,24,48,189,23,14
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,0,0,0,0,0,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,2,2,4,14,1,1
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,1,1,2,1,1,1
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,4,4,8,41,3,3
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,2,2,4,19,1,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,3,3,6,11,3,2
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,3,2,5,8,3,2
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,2,2,4,69,2,1
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,2,2,4,5,3,2
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,7,7,14,76,6,3
sensitivity_1,hmm,"rho=0.0001, theta=0.999",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,6,6,12,52,4,4
sensitivity_2,threshold,theta=0.0266,val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,1,1,2,1,1,1
sensitivity_2,threshold,theta=0.0266,val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,1,1,2,1,1,1
sensitivity_2,threshold,theta=0.0266,val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,1,1,2,1,1,1
sensitivity_2,threshold,theta=0.0266,val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,1,1,2,1,1,1
sensitivity_2,threshold,theta=0.0266,val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,2,2,4,2,3,2
sensitivity_2,threshold,theta=0.0266,val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,1,1,2,1,1,1
sensitivity_2,threshold,theta=0.0266,val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,0,0,0,0,0,0
sensitivity_2,threshold,theta=0.0266,val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,1,1,2,1,1,1
sensitivity_2,moving_average,"k=2, theta=0.05215",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,1,1,2,1,1,1
sensitivity_2,moving_average,"k=2, theta=0.05215",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,1,1,2,1,1,1
sensitivity_2,moving_average,"k=2, theta=0.05215",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,1,1,2,1,1,1
sensitivity_2,moving_average,"k=2, theta=0.05215",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,1,1,2,1,1,1
sensitivity_2,moving_average,"k=2, theta=0.05215",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_2,moving_average,"k=2, theta=0.05215",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,1,1,2,2,1,1
sensitivity_2,moving_average,"k=2, theta=0.05215",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,3,3,6,4,4,3
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,1,1,2,1,1,1
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,1,1,2,1,1,1
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,2,2,4,3,3,2
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,0,0,0,0,0,0
sensitivity_2,ewma,"alpha=0.7, theta=0.06914",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,4,4,8,8,6,4
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,1,1,2,2,1,1
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,11B5EC4D-4133-4289-B475-4E737182A406,4,799,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,11B5EC4D-4133-4289-B475-4E737182A406,5,324,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,25,291,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,26,82,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,27,160,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,1538C99F-BA1E-4EFB-A949-6C7C47701B20,28,748,1,1,2,1,1,1
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,7,1879,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,B09E373F-8A54-44C8-895B-0039390B859F,9,1598,1,1,2,3,1,1
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,25,150,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,26,40,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,28,151,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,30,239,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,31,282,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,32,115,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,7,175,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,8,528,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,9,42,1,1,2,2,1,1
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,10,153,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,11,292,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,12,23,0,0,0,0,0,0
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,3,659,2,2,4,5,2,2
sensitivity_2,majority_vote,"k=3, theta=0.06297",val,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,18,966,2,2,4,6,2,2
sensitivity_2,debounce,"T=2, theta=0.06914",val,11B5EC4D-4133-4289-B475-4E737182A406,3,616,1,1,2,2,1,1
