target_name,mechanism,params_str,partition,seq_id,genuine_uuid,impostor_uuid,condition,L_frames,far_auth_frames,locked_at_switch,first_lock,ania,miss,recovery,recovery_censored,locked_at_return,block_transitions,far_frame
primary,threshold,theta=0.04743,test,test-00EABED2-X-L03-00032,00EABED2-271D-49D8-B599-1D4A09240601,797D145F-3858-4A7F-A7C2-A4EB721E133C,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L03-00033,00EABED2-271D-49D8-B599-1D4A09240601,B09E373F-8A54-44C8-895B-0039390B859F,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L03-00034,00EABED2-271D-49D8-B599-1D4A09240601,CA820D43-E5E2-42EF-9798-BE56F776370B,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L03-00035,00EABED2-271D-49D8-B599-1D4A09240601,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L10-00036,00EABED2-271D-49D8-B599-1D4A09240601,27E04243-B138-4F40-A164-F40B60165CF3,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L10-00037,00EABED2-271D-49D8-B599-1D4A09240601,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L10-00038,00EABED2-271D-49D8-B599-1D4A09240601,3600D531-0C55-44A7-AE95-A7A38519464E,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L10-00039,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,X,10,1,0,0,0,0,2,0,1,3,0.1
primary,threshold,theta=0.04743,test,test-00EABED2-X-L30-00040,00EABED2-271D-49D8-B599-1D4A09240601,B09E373F-8A54-44C8-895B-0039390B859F,X,30,28,0,1,30,1,0,0,0,2,0.9333333333333333
primary,threshold,theta=0.04743,test,test-00EABED2-X-L30-00041,00EABED2-271D-49D8-B599-1D4A09240601,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,X,30,10,0,9,12,0,0,0,1,3,0.3333333333333333
primary,threshold,theta=0.04743,test,test-00EABED2-X-L30-00042,00EABED2-271D-49D8-B599-1D4A09240601,B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L30-00043,00EABED2-271D-49D8-B599-1D4A09240601,CA820D43-E5E2-42EF-9798-BE56F776370B,X,30,10,0,0,3,0,0,0,0,10,0.3333333333333333
primary,threshold,theta=0.04743,test,test-00EABED2-X-L60-00044,00EABED2-271D-49D8-B599-1D4A09240601,B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,X,60,3,0,0,0,0,0,0,1,7,0.05
primary,threshold,theta=0.04743,test,test-00EABED2-X-L60-00045,00EABED2-271D-49D8-B599-1D4A09240601,CA820D43-E5E2-42EF-9798-BE56F776370B,X,60,57,0,48,60,1,0,0,0,6,0.95
primary,threshold,theta=0.04743,test,test-00EABED2-X-L60-00046,00EABED2-271D-49D8-B599-1D4A09240601,3600D531-0C55-44A7-AE95-A7A38519464E,X,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-X-L60-00047,00EABED2-271D-49D8-B599-1D4A09240601,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,X,60,38,1,0,29,0,0,0,0,27,0.6333333333333333
primary,threshold,theta=0.04743,test,test-00EABED2-M-L03-00048,00EABED2-271D-49D8-B599-1D4A09240601,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L03-00049,00EABED2-271D-49D8-B599-1D4A09240601,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L03-00050,00EABED2-271D-49D8-B599-1D4A09240601,B09E373F-8A54-44C8-895B-0039390B859F,M,3,1,0,0,2,0,0,0,1,3,0.3333333333333333
primary,threshold,theta=0.04743,test,test-00EABED2-M-L03-00051,00EABED2-271D-49D8-B599-1D4A09240601,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,M,3,2,0,1,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.04743,test,test-00EABED2-M-L10-00052,00EABED2-271D-49D8-B599-1D4A09240601,27E04243-B138-4F40-A164-F40B60165CF3,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L10-00053,00EABED2-271D-49D8-B599-1D4A09240601,CA820D43-E5E2-42EF-9798-BE56F776370B,M,10,5,0,3,3,0,0,0,0,2,0.5
primary,threshold,theta=0.04743,test,test-00EABED2-M-L10-00054,00EABED2-271D-49D8-B599-1D4A09240601,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L10-00055,00EABED2-271D-49D8-B599-1D4A09240601,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,M,10,5,0,1,1,0,0,0,0,4,0.5
primary,threshold,theta=0.04743,test,test-00EABED2-M-L30-00056,00EABED2-271D-49D8-B599-1D4A09240601,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L30-00057,00EABED2-271D-49D8-B599-1D4A09240601,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,M,30,30,0,30,30,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L30-00058,00EABED2-271D-49D8-B599-1D4A09240601,3600D531-0C55-44A7-AE95-A7A38519464E,M,30,17,0,3,10,0,0,0,0,10,0.5666666666666667
primary,threshold,theta=0.04743,test,test-00EABED2-M-L30-00059,00EABED2-271D-49D8-B599-1D4A09240601,27E04243-B138-4F40-A164-F40B60165CF3,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L60-00060,00EABED2-271D-49D8-B599-1D4A09240601,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,M,60,7,0,0,0,0,0,0,1,11,0.11666666666666667
primary,threshold,theta=0.04743,test,test-00EABED2-M-L60-00061,00EABED2-271D-49D8-B599-1D4A09240601,27E04243-B138-4F40-A164-F40B60165CF3,M,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-00EABED2-M-L60-00062,00EABED2-271D-49D8-B599-1D4A09240601,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,M,60,1,1,0,0,0,1,0,1,2,0.016666666666666666
primary,threshold,theta=0.04743,test,test-00EABED2-M-L60-00063,00EABED2-271D-49D8-B599-1D4A09240601,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,M,60,36,0,1,9,0,0,0,1,31,0.6
primary,threshold,theta=0.04743,test,test-098A72A5-X-L03-00096,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,61359772-D8D8-480D-B623-7C636EAD0C81,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L03-00097,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,X,3,2,0,2,2,0,0,0,1,1,0.6666666666666666
primary,threshold,theta=0.04743,test,test-098A72A5-X-L03-00098,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L03-00099,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,33A85C34-CFE4-4732-9E73-0A7AC861B27A,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L10-00100,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L10-00101,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5EF64122-B513-46AE-BCF1-E62AAC285D2C,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L10-00102,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L10-00103,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,X,10,1,0,1,1,0,0,0,1,1,0.1
primary,threshold,theta=0.04743,test,test-098A72A5-X-L30-00104,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,B7F9D634-263E-4A97-87F9-6FFB4DDCB36C,X,30,1,0,0,0,0,0,0,1,3,0.03333333333333333
primary,threshold,theta=0.04743,test,test-098A72A5-X-L30-00105,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,X,30,18,0,0,17,0,0,0,1,11,0.6
primary,threshold,theta=0.04743,test,test-098A72A5-X-L30-00106,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,806289BC-AD52-4CC1-806C-0CDB14D65EB6,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L30-00107,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,X,30,1,0,0,0,0,0,0,1,3,0.03333333333333333
primary,threshold,theta=0.04743,test,test-098A72A5-X-L60-00108,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,X,60,5,0,1,1,0,0,0,1,9,0.08333333333333333
primary,threshold,theta=0.04743,test,test-098A72A5-X-L60-00109,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5EF64122-B513-46AE-BCF1-E62AAC285D2C,X,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L60-00110,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,X,60,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-X-L60-00111,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,CA820D43-E5E2-42EF-9798-BE56F776370B,X,60,43,0,0,0,0,0,0,1,11,0.7166666666666667
primary,threshold,theta=0.04743,test,test-098A72A5-M-L03-00112,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-M-L03-00113,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,33A85C34-CFE4-4732-9E73-0A7AC861B27A,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-M-L03-00114,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-M-L03-00115,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-M-L10-00116,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,M,10,4,0,0,0,0,0,0,1,3,0.4
primary,threshold,theta=0.04743,test,test-098A72A5-M-L10-00117,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,M,10,1,0,0,2,0,0,0,1,3,0.1
primary,threshold,theta=0.04743,test,test-098A72A5-M-L10-00118,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,61359772-D8D8-480D-B623-7C636EAD0C81,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-098A72A5-M-L10-00119,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,M,10,2,0,1,1,0,0,0,1,3,0.2
primary,threshold,theta=0.04743,test,test-098A72A5-M-L30-00120,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,481F4DD2-7689-43B9-A2AA-C8772227162B,M,30,2,0,0,0,0,0,0,1,5,0.06666666666666667
primary,threshold,theta=0.04743,test,test-098A72A5-M-L30-00121,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,33A85C34-CFE4-4732-9E73-0A7AC861B27A,M,30,9,0,1,15,0,0,0,1,13,0.3
primary,threshold,theta=0.04743,test,test-098A72A5-M-L30-00122,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5EF64122-B513-46AE-BCF1-E62AAC285D2C,M,30,26,0,4,30,1,0,0,0,6,0.8666666666666667
primary,threshold,theta=0.04743,test,test-098A72A5-M-L30-00123,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,M,30,4,0,0,2,0,0,0,1,9,0.13333333333333333
primary,threshold,theta=0.04743,test,test-098A72A5-M-L60-00124,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,5EF64122-B513-46AE-BCF1-E62AAC285D2C,M,60,1,0,0,0,0,0,0,1,3,0.016666666666666666
primary,threshold,theta=0.04743,test,test-098A72A5-M-L60-00125,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,M,60,29,0,4,34,0,0,0,1,19,0.48333333333333334
primary,threshold,theta=0.04743,test,test-098A72A5-M-L60-00126,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,9759096F-1119-4E19-A0AD-6F16989C7E1C,M,60,52,0,8,36,0,0,0,1,7,0.8666666666666667
primary,threshold,theta=0.04743,test,test-098A72A5-M-L60-00127,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,CA820D43-E5E2-42EF-9798-BE56F776370B,M,60,46,0,0,0,0,0,0,0,12,0.7666666666666667
primary,threshold,theta=0.04743,test,test-0A986513-X-L03-00160,0A986513-7828-4D53-AA1F-E02D6DF9561B,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-X-L03-00161,0A986513-7828-4D53-AA1F-E02D6DF9561B,4E98F91F-4654-42EF-B908-A3389443F2E7,X,3,2,0,0,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.04743,test,test-0A986513-X-L03-00162,0A986513-7828-4D53-AA1F-E02D6DF9561B,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-X-L03-00163,0A986513-7828-4D53-AA1F-E02D6DF9561B,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0A986513-X-L10-00164,0A986513-7828-4D53-AA1F-E02D6DF9561B,4E98F91F-4654-42EF-B908-A3389443F2E7,X,10,7,0,2,2,0,0,0,0,2,0.7
primary,threshold,theta=0.04743,test,test-0A986513-X-L10-00165,0A986513-7828-4D53-AA1F-E02D6DF9561B,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,X,10,6,0,0,9,0,0,0,1,7,0.6
primary,threshold,theta=0.04743,test,test-0A986513-X-L10-00166,0A986513-7828-4D53-AA1F-E02D6DF9561B,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,X,10,2,0,0,0,0,0,0,0,2,0.2
primary,threshold,theta=0.04743,test,test-0A986513-X-L10-00167,0A986513-7828-4D53-AA1F-E02D6DF9561B,CA820D43-E5E2-42EF-9798-BE56F776370B,X,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0A986513-X-L30-00168,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,X,30,16,0,0,0,0,0,0,1,3,0.5333333333333333
primary,threshold,theta=0.04743,test,test-0A986513-X-L30-00169,0A986513-7828-4D53-AA1F-E02D6DF9561B,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,X,30,14,0,0,18,0,0,0,1,11,0.4666666666666667
primary,threshold,theta=0.04743,test,test-0A986513-X-L30-00170,0A986513-7828-4D53-AA1F-E02D6DF9561B,136562B6-95B2-483D-88DC-065F28409FD2,X,30,11,0,0,0,0,0,0,1,15,0.36666666666666664
primary,threshold,theta=0.04743,test,test-0A986513-X-L30-00171,0A986513-7828-4D53-AA1F-E02D6DF9561B,CA820D43-E5E2-42EF-9798-BE56F776370B,X,30,30,0,30,30,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0A986513-X-L60-00172,0A986513-7828-4D53-AA1F-E02D6DF9561B,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,X,60,60,0,60,60,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0A986513-X-L60-00173,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,X,60,37,0,0,26,0,0,0,1,25,0.6166666666666667
primary,threshold,theta=0.04743,test,test-0A986513-X-L60-00174,0A986513-7828-4D53-AA1F-E02D6DF9561B,136562B6-95B2-483D-88DC-065F28409FD2,X,60,23,0,1,4,0,0,0,0,18,0.38333333333333336
primary,threshold,theta=0.04743,test,test-0A986513-X-L60-00175,0A986513-7828-4D53-AA1F-E02D6DF9561B,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,X,60,18,0,1,1,0,0,0,1,21,0.3
primary,threshold,theta=0.04743,test,test-0A986513-M-L03-00176,0A986513-7828-4D53-AA1F-E02D6DF9561B,136562B6-95B2-483D-88DC-065F28409FD2,M,3,2,0,0,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.04743,test,test-0A986513-M-L03-00177,0A986513-7828-4D53-AA1F-E02D6DF9561B,136562B6-95B2-483D-88DC-065F28409FD2,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-M-L03-00178,0A986513-7828-4D53-AA1F-E02D6DF9561B,136562B6-95B2-483D-88DC-065F28409FD2,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-M-L03-00179,0A986513-7828-4D53-AA1F-E02D6DF9561B,CA820D43-E5E2-42EF-9798-BE56F776370B,M,3,2,0,0,3,1,0,0,0,2,0.6666666666666666
primary,threshold,theta=0.04743,test,test-0A986513-M-L10-00180,0A986513-7828-4D53-AA1F-E02D6DF9561B,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,M,10,10,0,10,10,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0A986513-M-L10-00181,0A986513-7828-4D53-AA1F-E02D6DF9561B,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-M-L10-00182,0A986513-7828-4D53-AA1F-E02D6DF9561B,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-M-L10-00183,0A986513-7828-4D53-AA1F-E02D6DF9561B,136562B6-95B2-483D-88DC-065F28409FD2,M,10,2,0,0,3,0,0,0,1,5,0.2
primary,threshold,theta=0.04743,test,test-0A986513-M-L30-00184,0A986513-7828-4D53-AA1F-E02D6DF9561B,00EABED2-271D-49D8-B599-1D4A09240601,M,30,25,0,14,30,1,0,0,0,8,0.8333333333333334
primary,threshold,theta=0.04743,test,test-0A986513-M-L30-00185,0A986513-7828-4D53-AA1F-E02D6DF9561B,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,M,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0A986513-M-L30-00186,0A986513-7828-4D53-AA1F-E02D6DF9561B,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,M,30,16,0,0,0,0,0,0,0,14,0.5333333333333333
primary,threshold,theta=0.04743,test,test-0A986513-M-L30-00187,0A986513-7828-4D53-AA1F-E02D6DF9561B,4E98F91F-4654-42EF-B908-A3389443F2E7,M,30,6,0,0,0,0,0,0,1,5,0.2
primary,threshold,theta=0.04743,test,test-0A986513-M-L60-00188,0A986513-7828-4D53-AA1F-E02D6DF9561B,CCAF77F0-FABB-4F2F-9E24-D56AD0C5A82F,M,60,24,0,0,0,0,0,0,1,21,0.4
primary,threshold,theta=0.04743,test,test-0A986513-M-L60-00189,0A986513-7828-4D53-AA1F-E02D6DF9561B,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,M,60,46,0,18,51,0,0,0,0,16,0.7666666666666667
primary,threshold,theta=0.04743,test,test-0A986513-M-L60-00190,0A986513-7828-4D53-AA1F-E02D6DF9561B,9759096F-1119-4E19-A0AD-6F16989C7E1C,M,60,46,0,26,30,0,0,0,1,17,0.7666666666666667
primary,threshold,theta=0.04743,test,test-0A986513-M-L60-00191,0A986513-7828-4D53-AA1F-E02D6DF9561B,9759096F-1119-4E19-A0AD-6F16989C7E1C,M,60,48,0,15,31,0,0,0,0,12,0.8
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L03-00224,0BFC35E2-4817-4865-BFA7-764742302A2D,27E04243-B138-4F40-A164-F40B60165CF3,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L03-00225,0BFC35E2-4817-4865-BFA7-764742302A2D,A7599A50-24AE-46A6-8EA6-2576F1011D81,X,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L03-00226,0BFC35E2-4817-4865-BFA7-764742302A2D,9DC38D04-E82E-4F29-AB52-B476535226F2,X,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L03-00227,0BFC35E2-4817-4865-BFA7-764742302A2D,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,X,3,1,0,1,1,0,0,0,1,1,0.3333333333333333
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L10-00228,0BFC35E2-4817-4865-BFA7-764742302A2D,3600D531-0C55-44A7-AE95-A7A38519464E,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L10-00229,0BFC35E2-4817-4865-BFA7-764742302A2D,4FC32141-E888-4BFF-8804-12559A491D8C,X,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L10-00230,0BFC35E2-4817-4865-BFA7-764742302A2D,B09E373F-8A54-44C8-895B-0039390B859F,X,10,9,0,4,10,1,0,0,0,2,0.9
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L10-00231,0BFC35E2-4817-4865-BFA7-764742302A2D,136562B6-95B2-483D-88DC-065F28409FD2,X,10,2,0,0,5,0,0,0,1,5,0.2
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L30-00232,0BFC35E2-4817-4865-BFA7-764742302A2D,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,X,30,25,0,5,30,1,0,0,0,8,0.8333333333333334
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L30-00233,0BFC35E2-4817-4865-BFA7-764742302A2D,4FC32141-E888-4BFF-8804-12559A491D8C,X,30,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L30-00234,0BFC35E2-4817-4865-BFA7-764742302A2D,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,X,30,5,0,0,0,0,0,0,1,7,0.16666666666666666
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L30-00235,0BFC35E2-4817-4865-BFA7-764742302A2D,9DC38D04-E82E-4F29-AB52-B476535226F2,X,30,2,0,0,2,0,0,0,1,5,0.06666666666666667
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L60-00236,0BFC35E2-4817-4865-BFA7-764742302A2D,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,X,60,3,0,0,0,0,0,0,1,5,0.05
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L60-00237,0BFC35E2-4817-4865-BFA7-764742302A2D,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,X,60,9,0,0,0,0,0,0,1,15,0.15
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L60-00238,0BFC35E2-4817-4865-BFA7-764742302A2D,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,X,60,8,0,0,0,0,0,0,1,11,0.13333333333333333
primary,threshold,theta=0.04743,test,test-0BFC35E2-X-L60-00239,0BFC35E2-4817-4865-BFA7-764742302A2D,4FC32141-E888-4BFF-8804-12559A491D8C,X,60,1,0,0,0,0,0,0,1,3,0.016666666666666666
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L03-00240,0BFC35E2-4817-4865-BFA7-764742302A2D,0A986513-7828-4D53-AA1F-E02D6DF9561B,M,3,1,0,1,1,0,0,0,1,1,0.3333333333333333
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L03-00241,0BFC35E2-4817-4865-BFA7-764742302A2D,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,M,3,3,0,3,3,1,0,0,0,0,1.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L03-00242,0BFC35E2-4817-4865-BFA7-764742302A2D,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,M,3,1,0,1,1,0,0,0,1,1,0.3333333333333333
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L03-00243,0BFC35E2-4817-4865-BFA7-764742302A2D,0E6184E1-90C0-48EE-B25A-F1ECB7B9714E,M,3,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L10-00244,0BFC35E2-4817-4865-BFA7-764742302A2D,3600D531-0C55-44A7-AE95-A7A38519464E,M,10,9,1,2,10,1,9,0,0,3,0.9
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L10-00245,0BFC35E2-4817-4865-BFA7-764742302A2D,27E04243-B138-4F40-A164-F40B60165CF3,M,10,0,0,0,0,0,0,0,1,1,0.0
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L10-00246,0BFC35E2-4817-4865-BFA7-764742302A2D,1DBB0F6F-1F81-4A50-9DF4-CD62ACFA4842,M,10,1,0,0,0,0,0,0,1,3,0.1
primary,threshold,theta=0.04743,test,test-0BFC35E2-M-L10-00247,0BFC35E2-4817-4865-BFA7-764742302A2D,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,M,10,0,0,0,0,0,0,0,1,1,0.0
