enrolled_user,feature_set,model,n_features,n_genuine_train,n_genuine_calib,n_genuine_test,n_impostor_train,n_impostor_calib,n_impostor_test,n_test_impostor_participants,n_test_segments,genuine_test_span_hours,fit_seconds,total_seconds,AUC,AP_genuine_positive,EER_test_oracle,eer_threshold_test_oracle,EER_calibration,cal_EER_threshold_threshold,cal_EER_threshold_FAR,cal_EER_threshold_FRR,cal_EER_threshold_HTER,cal_EER_threshold_n_genuine,cal_EER_threshold_n_impostor,fixed_0.5_threshold,fixed_0.5_FAR,fixed_0.5_FRR,fixed_0.5_HTER,fixed_0.5_n_genuine,fixed_0.5_n_impostor,cal_FAR0.01_threshold,cal_FAR0.01_FAR,cal_FAR0.01_FRR,cal_FAR0.01_HTER,cal_FAR0.01_n_genuine,cal_FAR0.01_n_impostor,cal_FAR0.001_threshold,cal_FAR0.001_FAR,cal_FAR0.001_FRR,cal_FAR0.001_HTER,cal_FAR0.001_n_genuine,cal_FAR0.001_n_impostor
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F6_MISSINGNESS_ONLY,gradient_boosting,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,4.380874633789063,5.174142360687256,0.8220348208622211,0.1192821287958159,0.3660548549384135,0.6087714909587157,0.3761752956464429,0.5876023350831541,0.367541665790967,0.359501100513573,0.36352138315227,1363,47581,0.5,0.4862865429478153,0.0154071900220102,0.2508468664849128,1363,47581,0.7969496673742726,0.0977701183245413,0.3815113719735876,0.2396407451490644,1363,47581,0.7969496673742726,0.0977701183245413,0.3815113719735876,0.2396407451490644,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F6_MISSINGNESS_ONLY,logistic_regression,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,1.453232765197754,1.774430274963379,0.849329003822697,0.1246653197118347,0.3261019402631829,0.6390721659237371,0.1774885285449594,0.6234946174234802,0.3411445745150375,0.0205429200293469,0.1808437472721922,1363,47581,0.5,0.4144091128811921,0.0139398385913426,0.2141744757362673,1363,47581,0.7802798905135606,0.0989050251150669,0.3719735876742479,0.2354393063946574,1363,47581,0.7915394234857055,0.001492192261617,0.9904622157006604,0.4959772039811386,1363,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F1_ALL,gradient_boosting,225,2376,792,792,48000,23600,47581,23,1,13.185833333333331,58.57113718986511,59.374900341033936,0.9999986466459428,0.999920990246419,0.0009675818099874,0.0001748467640347,0.0,0.8698962382808788,0.0,0.005050505050505,0.0025252525252525,792,47581,0.5,0.0,0.0037878787878787,0.0018939393939393,792,47581,2.286259645640813e-06,0.0084277337592736,0.0,0.0042138668796368,792,47581,4.845389232763579e-05,0.0011138899981084,0.0,0.0005569449990542,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F1_ALL,logistic_regression,225,2376,792,792,48000,23600,47581,23,1,13.185833333333331,21.010658025741577,21.38865065574646,0.9941143693508084,0.5433657500949244,0.010189110796496,0.2507017622023975,0.0254016863550762,0.976238349562528,0.007145709421828,0.0113636363636363,0.0092546728927321,792,47581,0.5,0.0095626405497992,0.01010101010101,0.0098318253254046,792,47581,1.0,0.0049809798028624,1.0,0.5024904899014312,792,47581,1.0,0.0049809798028624,1.0,0.5024904899014312,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F2_STAGE1_COMPARABLE,gradient_boosting,103,2376,792,792,48000,23600,47581,23,1,13.185833333333331,33.36866617202759,33.837663888931274,0.9960051111140832,0.899876310538523,0.0309359356155871,0.143508468314994,0.0592691747988358,0.0877554057288263,0.0412349467224312,0.0277777777777777,0.0345063622501045,792,47581,0.5,0.0097307748891364,0.071969696969697,0.0408502359294167,792,47581,0.6218720106221861,0.0070406254597423,0.0871212121212121,0.0470809187904772,792,47581,0.9544701258498668,0.0007355877345999,0.2651515151515151,0.1329435514430575,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F2_STAGE1_COMPARABLE,logistic_regression,103,2376,792,792,48000,23600,47581,23,1,13.185833333333331,10.89934229850769,11.108447313308716,0.9012004038196216,0.0730133133692041,0.1667489824369671,0.4216712528506181,0.2497457627118644,0.4615374169750517,0.1577520438830625,0.202020202020202,0.1798861229516322,792,47581,0.5,0.1485677055967718,0.2133838383838383,0.180975771990305,792,47581,1.0,0.009079254324205,1.0,0.5045396271621025,792,47581,1.0,0.009079254324205,1.0,0.5045396271621025,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,2376,792,792,48000,23600,47581,23,1,13.185833333333331,52.4259045124054,52.92722678184509,0.9999976117281344,0.9998677542305702,0.0014509680355816,6.655331520606088e-05,0.0,0.9939867841783652,0.0,0.01010101010101,0.005050505050505,792,47581,0.5,0.0,0.005050505050505,0.0025252525252525,792,47581,1.3835021753638843e-05,0.0051070805573653,0.0,0.0025535402786826,792,47581,0.0005719096403408,0.0004413526407599,0.0012626262626262,0.0008519894516931,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F3_NO_LOC_NO_DEVSTATE,logistic_regression,119,2376,792,792,48000,23600,47581,23,1,13.185833333333331,4.272332191467285,4.48868727684021,0.9986812228121784,0.976655980499322,0.0075175500831224,0.0056978037844994,0.0003177966101694,0.9714833728346044,0.0003783022635085,0.01010101010101,0.0052396561822592,792,47581,0.5,0.000756604527017,0.01010101010101,0.0054288073140135,792,47581,0.0055288070575953,0.0087219688531136,0.0063131313131312,0.0075175500831224,792,47581,0.623322949111351,0.0006935541497656,0.01010101010101,0.0053972821253878,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F4_LOCATION_ONLY,gradient_boosting,17,2376,792,792,48000,23600,47581,23,1,13.185833333333331,11.22972011566162,11.533505201339722,0.9078342667761238,0.7909981831083565,0.1681894420763402,0.0109539557385884,0.0796667950693374,0.1054080143991824,0.0607805636703726,0.1767676767676768,0.1187741202190247,792,47581,0.5,0.0232445724133582,0.196969696969697,0.1101071346915276,792,47581,0.748777651935788,0.011307034320422,0.2095959595959595,0.1104514969581907,792,47581,0.9627880392711542,0.0013240579222799,0.2348484848484848,0.1180862713853823,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F4_LOCATION_ONLY,logistic_regression,17,2376,792,792,48000,23600,47581,23,1,13.185833333333331,1.6169428825378418,1.7202913761138916,0.8212756518973812,0.0596608519908118,0.1892515187816884,0.4374861251591752,0.2247889916110255,0.3731808064571742,0.220150900569555,0.1843434343434343,0.2022471674564947,792,47581,0.5,0.1742502259305184,0.1906565656565656,0.182453395793542,792,47581,1.0,0.0113911014900905,1.0,0.5056955507450452,792,47581,1.0,0.0113911014900905,1.0,0.5056955507450452,792,47581
