mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
margin_dual_threshold,"{'theta': 0.8552182565247892, 'margin': 0.05}",0.05,0.0083333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",316,3,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
hysteresis,"{'theta': 0.9266834356970035, 'margin': 0.05, 'ttt_frames': 10}",0.05,0.5291666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",948,21,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
trust_model,"{'theta': 0.871859296482412, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0527777777777777,0.1305555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",711,10,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.9157229046466904, 'sd_gen': 0.04357861295492906, 'mu_imp': 0.6478777633021073, 'sd_imp': 0.25940831550123483}",0.0888888888888888,0.0763888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.0888888888888888,0.2166666666666666,61976C24-1C50-4355-9C49-AAE44A7D09F6
instantaneous,{'theta': 0.7773205476863694},0.05,0.0958333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9694444444444444,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
moving_average,"{'theta': 0.7828997145498593, 'w': 5}",0.05,0.1097222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",320,32,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
ewma,"{'theta': 0.7795009008887418, 'alpha': 0.5}",0.05,0.1013888888888888,0.05,0.01,"[0.04, 0.060000000000000005]",320,41,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
majority_vote,"{'theta': 0.7952160445923057, 'w': 5, 'k': 3}",0.05,0.1027777777777777,0.05,0.01,"[0.04, 0.060000000000000005]",400,48,True,True,within_interval,0.0,0.9888888888888888,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
debounce,"{'theta': 0.7845670672866041, 'n': 2}",0.05,0.0986111111111111,0.05,0.01,"[0.04, 0.060000000000000005]",320,32,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
margin_dual_threshold,"{'theta': 0.7552281914068036, 'margin': 0.1}",0.0472222222222222,0.0916666666666666,0.05,0.01,"[0.04, 0.060000000000000005]",320,4,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
hysteresis,"{'theta': 0.7875252215106588, 'margin': 0.1, 'ttt_frames': 3}",0.05,0.1041666666666666,0.05,0.01,"[0.04, 0.060000000000000005]",960,73,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
trust_model,"{'theta': 0.9194872883586279, 'gain': 0.1, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.5,0.05,0.01,"[0.04, 0.060000000000000005]",720,47,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
sprt,"{'A': 8, 'B': 1, 'mu_gen': 0.9086480539228587, 'sd_gen': 0.07569963433041275, 'mu_imp': 0.33850215905878683, 'sd_imp': 0.22066909165354778}",0.0638888888888888,0.0986111111111111,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.0638888888888888,0.1666666666666666,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
instantaneous,{'theta': 0.9585424509748834},0.05,0.7791666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",79,21,True,True,within_interval,0.0083333333333333,0.9694444444444444,7CE37510-56D0-4120-A1CF-0E23351428D2
moving_average,"{'theta': 0.923882395909423, 'w': 20}",0.05,0.6347222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",316,41,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
ewma,"{'theta': 0.9253736584817667, 'alpha': 0.2}",0.05,0.6416666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",316,63,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
majority_vote,"{'theta': 0.9117242695398101, 'w': 10, 'k': 8}",0.05,0.5972222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",395,61,True,True,within_interval,0.0,0.9944444444444444,7CE37510-56D0-4120-A1CF-0E23351428D2
debounce,"{'theta': 0.9319539810080351, 'n': 2}",0.05,0.6083333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",316,43,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
margin_dual_threshold,"{'theta': 0.9531057249817385, 'margin': 0.05}",0.05,0.7513888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",316,11,True,True,within_interval,0.0,0.9805555555555556,7CE37510-56D0-4120-A1CF-0E23351428D2
hysteresis,"{'theta': 0.939866745799854, 'margin': 0.1, 'ttt_frames': 2}",0.05,0.6152777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",948,160,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
trust_model,"{'theta': 0.9016350255661066, 'gain': 0.1, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.4875,0.05,0.01,"[0.04, 0.060000000000000005]",711,56,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.8822466469848228, 'sd_gen': 0.0880027815198544, 'mu_imp': 0.6463154877850824, 'sd_imp': 0.19304303877491752}",0.1527777777777778,0.2027777777777777,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.1527777777777778,0.2861111111111111,7CE37510-56D0-4120-A1CF-0E23351428D2
instantaneous,{'theta': 0.9657352261472433},0.05,0.0069444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",74,13,True,True,within_interval,0.0,0.9694444444444444,7D9BB102-A612-4E2A-8E22-3159752F55D8
moving_average,"{'theta': 0.9642482667547045, 'w': 3}",0.05,0.0263888888888888,0.05,0.01,"[0.04, 0.060000000000000005]",296,48,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
ewma,"{'theta': 0.9642482667547045, 'alpha': 0.3}",0.05,0.0680555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",296,46,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
majority_vote,"{'theta': 0.9662335754374382, 'w': 3, 'k': 2}",0.05,0.0180555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",370,29,True,True,within_interval,0.0,0.9944444444444444,7D9BB102-A612-4E2A-8E22-3159752F55D8
debounce,"{'theta': 0.9783261802575107, 'n': 5}",0.05,0.4125,0.05,0.01,"[0.04, 0.060000000000000005]",296,32,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
margin_dual_threshold,"{'theta': 0.9687399034334764, 'margin': 0.05}",0.0416666666666666,0.4888888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",296,5,True,True,within_interval,0.0027777777777777,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
hysteresis,"{'theta': 0.9815450643776824, 'margin': 0.05, 'ttt_frames': 2}",0.05,0.5,0.05,0.01,"[0.04, 0.060000000000000005]",888,17,True,True,within_interval,0.0194444444444444,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
trust_model,"{'theta': 0.9789378433476396, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.5,0.05,0.01,"[0.04, 0.060000000000000005]",666,14,True,True,within_interval,0.0027777777777777,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
sprt,"{'A': 16, 'B': 4, 'mu_gen': 0.9784760968049596, 'sd_gen': 0.007662170510603758, 'mu_imp': 0.7330448259418217, 'sd_imp': 0.21581281604288452}",0.1138888888888888,0.0319444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.1138888888888888,0.1694444444444444,7D9BB102-A612-4E2A-8E22-3159752F55D8
instantaneous,{'theta': 0.6917691314037505},0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9722222222222222,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
moving_average,"{'theta': 0.5823436058313343, 'w': 3}",0.05,0.0055555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",320,37,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
ewma,"{'theta': 0.5853975328970717, 'alpha': 0.3}",0.05,0.0097222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",320,37,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
majority_vote,"{'theta': 0.6987025707269293, 'w': 3, 'k': 2}",0.05,0.0069444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",400,43,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
debounce,"{'theta': 0.8495592360214062, 'n': 5}",0.0527777777777777,0.2375,0.05,0.01,"[0.04, 0.060000000000000005]",320,32,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
margin_dual_threshold,"{'theta': 0.608123411926697, 'margin': 0.2}",0.0527777777777777,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",320,31,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
hysteresis,"{'theta': 0.6405658154357168, 'margin': 0.2, 'ttt_frames': 2}",0.05,0.0069444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",960,19,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
trust_model,"{'theta': 0.5971961900435787, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.0194444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",720,66,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.8952920280494556, 'sd_gen': 0.05187162958652544, 'mu_imp': 0.2432008775706875, 'sd_imp': 0.1999079517029222}",0.0305555555555555,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,below_interval,0.0,0.0305555555555555,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
instantaneous,{'theta': 0.8237468618656737},0.0472222222222222,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",53,3,True,True,within_interval,0.0,0.9694444444444444,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
moving_average,"{'theta': 0.8238166765394488, 'w': 3}",0.05,0.0138888888888888,0.05,0.01,"[0.04, 0.060000000000000005]",212,13,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
ewma,"{'theta': 0.8238960819158839, 'alpha': 0.5}",0.05,0.0180555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",212,9,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
majority_vote,"{'theta': 0.8238166765394488, 'w': 10, 'k': 8}",0.05,0.0583333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",265,16,True,True,within_interval,0.0,0.9777777777777776,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
debounce,"{'theta': 0.9221601760176017, 'n': 10}",0.05,0.5736111111111111,0.05,0.01,"[0.04, 0.060000000000000005]",212,15,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
margin_dual_threshold,"{'theta': 0.8476948936560322, 'margin': 0.05}",0.0416666666666666,0.0430555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",212,2,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
hysteresis,"{'theta': 0.943588375504217, 'margin': 0.05, 'ttt_frames': 10}",0.05,0.6138888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",636,22,True,True,within_interval,0.0055555555555555,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
trust_model,"{'theta': 0.891778731206454, 'gain': 0.6, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.45,0.05,0.01,"[0.04, 0.060000000000000005]",477,20,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.9143276596178137, 'sd_gen': 0.050419623616135965, 'mu_imp': 0.35220531312390496, 'sd_imp': 0.30035672631292093}",0.1666666666666666,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.1666666666666666,0.1666666666666666,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
instantaneous,{'theta': 0.8467167730377338},0.05,0.1805555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",80,14,True,True,within_interval,0.0,0.9861111111111112,9759096F-1119-4E19-A0AD-6F16989C7E1C
moving_average,"{'theta': 0.8419211174560519, 'w': 5}",0.05,0.2180555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",320,57,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
ewma,"{'theta': 0.8423638170417647, 'alpha': 0.5}",0.05,0.2222222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",320,83,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
majority_vote,"{'theta': 0.8491266375545852, 'w': 3, 'k': 2}",0.05,0.1902777777777777,0.05,0.01,"[0.04, 0.060000000000000005]",400,74,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
debounce,"{'theta': 0.853963721867652, 'n': 3}",0.05,0.1944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",320,41,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
margin_dual_threshold,"{'theta': 0.8254184861717613, 'margin': 0.1}",0.05,0.2152777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",320,37,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
hysteresis,"{'theta': 0.923596424672489, 'margin': 0.05, 'ttt_frames': 10}",0.05,0.6319444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",960,45,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
trust_model,"{'theta': 0.8564382487963274, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.3208333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",720,39,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
sprt,"{'A': 1, 'B': 2, 'mu_gen': 0.8912520974850395, 'sd_gen': 0.07469961346851997, 'mu_imp': 0.39810645115639653, 'sd_imp': 0.27539003875536977}",0.1666666666666666,0.0236111111111111,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.1666666666666666,0.175,9759096F-1119-4E19-A0AD-6F16989C7E1C
instantaneous,{'theta': 0.63870587490593},0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9694444444444444,9DC38D04-E82E-4F29-AB52-B476535226F2
moving_average,"{'theta': 0.853969132303191, 'w': 20}",0.05,0.1472222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",320,12,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
ewma,"{'theta': 0.65933563556312, 'alpha': 0.5}",0.05,0.0055555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",320,18,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
majority_vote,"{'theta': 0.6836457754552294, 'w': 3, 'k': 2}",0.05,0.0083333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",400,65,True,True,within_interval,0.0,0.9916666666666668,9DC38D04-E82E-4F29-AB52-B476535226F2
debounce,"{'theta': 0.6836457754552294, 'n': 3}",0.05,0.0166666666666666,0.05,0.01,"[0.04, 0.060000000000000005]",320,29,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
margin_dual_threshold,"{'theta': 0.650645022893354, 'margin': 0.05}",0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",320,31,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
hysteresis,"{'theta': 0.9948913870348358, 'margin': 0.05, 'ttt_frames': 10}",0.05,0.6930555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",960,62,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
trust_model,"{'theta': 0.6913171239476442, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0527777777777777,0.0166666666666666,0.05,0.01,"[0.04, 0.060000000000000005]",720,30,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9344784015523249, 'sd_gen': 0.0456543120178509, 'mu_imp': 0.382670953846779, 'sd_imp': 0.17814743270383632}",0.0027777777777777,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,below_interval,0.0,0.0027777777777777,9DC38D04-E82E-4F29-AB52-B476535226F2
instantaneous,{'theta': 0.849195502773089},0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",79,13,True,True,within_interval,0.0,0.9694444444444444,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
moving_average,"{'theta': 0.8481577043646009, 'w': 5}",0.05,0.025,0.05,0.01,"[0.04, 0.060000000000000005]",316,15,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
ewma,"{'theta': 0.8454025500361706, 'alpha': 0.3}",0.05,0.030555555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",316,29,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
majority_vote,"{'theta': 0.852281317820111, 'w': 3, 'k': 2}",0.05,0.006944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",395,40,True,True,within_interval,0.0,0.9861111111111112,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
debounce,"{'theta': 0.8508500120569086, 'n': 2}",0.05,0.008333333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",316,29,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
margin_dual_threshold,"{'theta': 0.8356757897275138, 'margin': 0.05}",0.04722222222222222,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",316,8,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
hysteresis,"{'theta': 0.8411282252230526, 'margin': 0.05, 'ttt_frames': 2}",0.05555555555555555,0.008333333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",948,46,True,True,within_interval,0.002777777777777778,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
trust_model,"{'theta': 0.8411282252230526, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.04583333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",711,29,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9496489681295717, 'sd_gen': 0.0318483394591966, 'mu_imp': 0.48088808342041095, 'sd_imp': 0.2484505196286247}",0.005555555555555556,0.044444444444444446,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,below_interval,0.0,0.005555555555555556,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
instantaneous,{'theta': 0.8416752592419006},0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.975,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
moving_average,"{'theta': 0.8371610814927647, 'w': 3}",0.05,0.013888888888888888,0.05,0.01,"[0.04, 0.060000000000000005]",320,56,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
ewma,"{'theta': 0.8368179155193626, 'alpha': 0.5}",0.05,0.015277777777777777,0.05,0.01,"[0.04, 0.060000000000000005]",320,53,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
majority_vote,"{'theta': 0.8421421875915402, 'w': 3, 'k': 2}",0.05,0.008333333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",400,13,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
debounce,"{'theta': 0.8416752592419006, 'n': 2}",0.05,0.008333333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",320,36,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
margin_dual_threshold,"{'theta': 0.9134942974105102, 'margin': 0.4}",0.03611111111111111,0.5,0.05,0.01,"[0.04, 0.060000000000000005]",320,0,False,False,below_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
hysteresis,"{'theta': 0.8178519421172886, 'margin': 0.1, 'ttt_frames': 2}",0.05277777777777778,0.011111111111111112,0.05,0.01,"[0.04, 0.060000000000000005]",960,160,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
trust_model,"{'theta': 0.8178519421172886, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.041666666666666664,0.05,0.01,"[0.04, 0.060000000000000005]",720,95,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9282044670813235, 'sd_gen': 0.04041689625065701, 'mu_imp': 0.4427067466362021, 'sd_imp': 0.27588647462705884}",0.05,0.005555555555555556,0.05,0.01,"[0.04, 0.060000000000000005]",25,4,True,True,within_interval,0.0,0.1111111111111111,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
instantaneous,{'theta': 0.8280139846979031},0.05,0.004166666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",77,12,True,True,within_interval,0.0,0.9722222222222222,B09E373F-8A54-44C8-895B-0039390B859F
moving_average,"{'theta': 0.8238908151225833, 'w': 3}",0.05,0.018055555555555554,0.05,0.01,"[0.04, 0.060000000000000005]",308,34,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
ewma,"{'theta': 0.8229939703657592, 'alpha': 0.3}",0.05,0.04583333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",308,45,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
majority_vote,"{'theta': 0.8277447141171617, 'w': 3, 'k': 2}",0.05,0.006944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",385,52,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
debounce,"{'theta': 0.8271213382458324, 'n': 2}",0.04722222222222222,0.006944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",308,37,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
margin_dual_threshold,"{'theta': 0.8020763715065399, 'margin': 0.1}",0.05,0.06527777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",308,29,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
hysteresis,"{'theta': 0.8695283334901666, 'margin': 0.1, 'ttt_frames': 3}",0.05277777777777778,0.12361111111111112,0.05,0.01,"[0.04, 0.060000000000000005]",924,27,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
trust_model,"{'theta': 0.8393852074903547, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.11944444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",693,17,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9228362242924207, 'sd_gen': 0.04770322787863707, 'mu_imp': 0.2878320943508673, 'sd_imp': 0.25713054801954227}",0.11666666666666667,0.004166666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.11666666666666667,0.16666666666666666,B09E373F-8A54-44C8-895B-0039390B859F
instantaneous,{'theta': 0.8036905536268959},0.05277777777777778,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",77,11,True,True,within_interval,0.0,0.9722222222222222,B9724848-C7E2-45F4-9B3F-A1F38D864495
moving_average,"{'theta': 0.8113660515256714, 'w': 5}",0.05,0.020833333333333332,0.05,0.01,"[0.04, 0.060000000000000005]",308,33,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
ewma,"{'theta': 0.8072064315731773, 'alpha': 0.5}",0.05,0.009722222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",308,17,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
majority_vote,"{'theta': 0.8135716426091723, 'w': 3, 'k': 2}",0.05,0.006944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",385,40,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
debounce,"{'theta': 0.8135716426091723, 'n': 2}",0.05,0.006944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",308,30,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
margin_dual_threshold,"{'theta': 0.7997155490590169, 'margin': 0.05}",0.05555555555555555,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",308,3,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
hysteresis,"{'theta': 0.8216143248675315, 'margin': 0.05, 'ttt_frames': 3}",0.04722222222222222,0.016666666666666666,0.05,0.01,"[0.04, 0.060000000000000005]",924,24,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
trust_model,"{'theta': 0.8389256349351359, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.044444444444444446,0.05,0.01,"[0.04, 0.060000000000000005]",693,29,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9348401953021905, 'sd_gen': 0.03970146104471033, 'mu_imp': 0.4860134600158353, 'sd_imp': 0.2282570299831422}",0.025,0.04027777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,below_interval,0.0,0.025,B9724848-C7E2-45F4-9B3F-A1F38D864495
instantaneous,{'theta': 0.7921270363476329},0.05277777777777778,0.002777777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",79,12,True,True,within_interval,0.0,0.9722222222222222,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
