enrolled_user,feature_set,model,n_features,n_genuine_train,n_genuine_calib,n_genuine_test,n_impostor_train,n_impostor_calib,n_impostor_test,n_test_impostor_participants,n_test_segments,genuine_test_span_hours,fit_seconds,total_seconds,AUC,AP_genuine_positive,EER_test_oracle,eer_threshold_test_oracle,EER_calibration,cal_EER_threshold_threshold,cal_EER_threshold_FAR,cal_EER_threshold_FRR,cal_EER_threshold_HTER,cal_EER_threshold_n_genuine,cal_EER_threshold_n_impostor,fixed_0.5_threshold,fixed_0.5_FAR,fixed_0.5_FRR,fixed_0.5_HTER,fixed_0.5_n_genuine,fixed_0.5_n_impostor,cal_FAR0.01_threshold,cal_FAR0.01_FAR,cal_FAR0.01_FRR,cal_FAR0.01_HTER,cal_FAR0.01_n_genuine,cal_FAR0.01_n_impostor,cal_FAR0.001_threshold,cal_FAR0.001_FAR,cal_FAR0.001_FRR,cal_FAR0.001_HTER,cal_FAR0.001_n_genuine,cal_FAR0.001_n_impostor
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F1_ALL,gradient_boosting,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,68.3465633392334,69.17970299720764,0.9828798720081966,0.678465590289031,0.06879267224167283,1.4908853230086857e-06,0.08784862031659972,2.2517167446423162e-06,0.04590067463903659,0.09611151870873069,0.07100609667388363,1363,47581,0.5,0.0,1.0,0.5,1363,47581,1.6015056557720714e-05,0.005065046972531052,0.5179750550256786,0.26152005099910486,1363,47581,0.002297602917408038,0.00016813433933713038,1.0,0.5000840671696686,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F1_ALL,logistic_regression,225,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,22.720744132995605,23.108906984329224,0.94967638534238,0.2821438313956267,0.10048692037733456,0.04283067098568128,0.13296544884788042,0.04294364699046661,0.10037620058426683,0.10051357300073371,0.10044488679250027,1363,47581,0.5,0.032344843529980453,0.3873807776962582,0.20986281061311934,1363,47581,0.9996183698456207,0.004350476030348248,1.0,0.5021752380151742,1363,47581,0.9999985527087262,0.0010298228284399235,1.0,0.50051491141422,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F2_STAGE1_COMPARABLE,gradient_boosting,103,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,34.71360492706299,35.22898578643799,0.9991898435140213,0.9803367181718905,0.012541281305479865,0.5653311481742292,0.06388523260007212,0.15557217353492783,0.03390008616884891,0.003668378576669129,0.01878423237275902,1363,47581,0.5,0.014648704314747484,0.00880410858400582,0.011726406449376652,1363,47581,0.9476025512993856,0.001996595279628423,0.0704328686720469,0.03621473197583766,1363,47581,0.9930342034179691,0.0005254198104285324,0.1870873074101247,0.09380636361027661,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F2_STAGE1_COMPARABLE,logistic_regression,103,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,12.319828033447266,12.544369220733643,0.9438402934715198,0.23912013714352562,0.12032197695144042,0.6374241750686522,0.19858678824129225,0.45986264726965853,0.20155103928038504,0.04475421863536322,0.12315262895787413,1363,47581,0.5,0.18126983459784368,0.06382978723404253,0.12254981091594311,1363,47581,0.9475871459496581,0.009982976398142116,0.9486426999266324,0.4793128381623873,1363,47581,0.9876349403908036,0.0013240579222799015,0.9926632428466617,0.4969936503844708,1363,47581
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,4087,1363,1363,48000,23600,47581,23,5,116.87722222222222,54.693381786346436,55.195420265197754,0.9680812900542015,0.724657290011687,0.10547171650897415,6.721775013385189e-07,0.08971184575400723,1.5408774624952787e-06,0.04877997520018495,0.1357300073367571,0.09225499126847103,1363,47581,0.5,2.1016792417141297e-05,1.0,0.5000105083962085,1363,47581,1.357567298699439e-05,0.0031104852777369117,0.36683785766691124,0.18497417147232406,1363,47581,0.0013874048783149584,0.00014711754691998908,0.9948642699926632,0.4975056937697916,1363,47581
